speaker,speech
B,I don't know why they don't space it out properly uh
A,Ya don't know lah
B,Uhm
A,There's a lot of explanations and and all that
A,Then June got Arts Fes
B,Ya June got Arts Fes so whoa this year full of fes
B,Tiring lah hor
A,Ya sometimes
A,Okay lah
A,I mean it's probably the same crowd who go to film fes and arts fes <X>
B,Ya the same people what A lot of yuppies also go to this
A,And it's amazing you know The shows uh most of the films are I think sold out you know
B,Uhm uhm
A,Ya
B,But Film Fes usually like that
A,Ya
B,You find it hard to guide <&>  get </&> get tickets
A,Ya but then then it's like you know the rest of the year we don't have very good stuff in the local cinemas
B,Uhm
A,Then but then when the Film Fes comes around people snap up the tickets So that means there is a market for for this kind of more unusual films
B,Not really you know I mean because there's a film fes sort of people know that these things are on If you space it out and you put it on the commercial market nuh
A,Uhm uhm
B,then you may miss it you know
A,Market you then you must publicize it market it <unclear> word </unclear>
B,And then the commercial market uh for this type of film uh it won't last long you see Couple of days uh Then by the time you get to know about it it's off right
A,Ya That's why they they don't publicize their stuff properly especially Cathay
B,Whereas in the Film Fes it's all concentrated
A,Ya and they have publicity whereas like you know a lot of commercial cinemas they don't publicize their films So couple of good films come to Cathay you know
B,Uhm
A,go to Picture House or whatever
B,and then you miss
A,they're not publicized at all There's no write-up about them You know nothing about them Three days later they're gone
B,Uhm
A,So I figured it out Cathay's tac tactic is uh they bring in the big films right
B,Uhm
A,and then in between the big films they throw in filler movies
B,Uhm
A,and I think that sometimes the filler movies are worth watching People would go and watch if only you promote the movies I think you can earn even more money
B,But maybe they think it's too much money to spend on advertisements Ya
A,Ya But it's it's such a waste you know
B,Ya
