speaker,speech
B,It's something I should know
B,Can't blame anyone
A,You can go into research what SBC
B,Like what
A,You know like uhm current affairs or you know uhm Feedback that kind of thing as a researcher
A,I think it's interesting
B,I don't know if they want me
A,No you apply for it lah
A,Honours grad
B,Honours also
A,You go to you go and get the uhm forms
A,I think I I still have
B,I still have I have one extra
A,And they have got all the different departments
B,No but you're only suppose to write in when they advertise for it
A,Can't you just write in like that
B,Guess <unclear> word </unclear> they what is fated
A,Unless you know somebody in there
A,Go straight
B,Ah then you you have
B,Oh we need someone someone just resigned and all you don't wait until the papers come out who resign Martin Soong resign who resign
B,I know that guy ya
A,Not easy uh
A,That time I was I went for a interview with SBC
A,I think it was uh
B,No really you got
A,Ya
B,No written test ah
A,No there was just interview
A,I think it was uh
A,What post was it uh
A,Some executive I think
B,Uhm
A,Ya some executive I think written uh so they ask you whether you are interested you know as an editor and that kind of stuff in SBC
A,So no I mean I give my views because they say sometimes they they look at my resume and then you know they say you're very involved in church work but sometimes Sundays you may need to come back to work
B,So you can't lah
A,So I said no lah in that case you know
B,Uhm ya I don't know hopefully I just in NUS that'll be good
B,Boring job lah
A,Hey he is in NUS
B,Who
A,Chris researcher
B,Ya I know R and D but but but uhm ya so what
B,The thing is they were asking for researchers but uhm why ah
B,Did I have to write
B,There's something that I just can't be bothered to write so
A,What's that
B,Uhm I think I have to hand in something that to show our research or something
B,Then also three referees that can commend on your research ability as well
A,Oh that means that will have to be academics
B,Ya
A,All the academics from Australia
B,And I only have maximum two 'cause our ours our department is so small
B,Unless I go to the French department which I don't think they should be able to commend on my research ability because
A,What about your undergrad tutors
B,Undergrad loh
A,Ya
B,Because Linguistics is very small department
A,Uhm
B,They teach all level
A,Uhm
B,Aye are we going to start or what
A,I don't know
A,We are still waiting for Angela
A,She's not here
B,She's working as
A,I think estate real estate or something like that
B,Oh
A,Ya
B,Very <unclear> word </unclear>
A,Ah
B,It's very tough
B,Don't mind go and do rental it's easier
B,You want to try to sell a house is so difficult
B,It is you know
A,Ya
B,But then you you have everything is comes in millions of dollars
A,But I don't know what uh position she is holding whether is she a sales or ya I don't know
B,So she wrote in
A,I don't know I don't really know how she got the job
A,But she was thinking of going into teaching or something
B,Ya that's what I heard
A,Ya but I think her parents uh doesn't encourage that
A,Uh her parents are teachers
B,Ya every time I go for those government interviews a lot of them ask me why don't I go into teaching
A,Oh because we have got
B,That's why I was thinking if I really want to go into teaching I would have gone
B,I don't need to go into teaching as well
B,Then I get very
B,Then the PUB people were were quite mean
B,I had an interview last Friday
A,PUB
B,Ya they they say why you did so badly for your 'A' levels uhm what what else uhm something lah is it because of
B,I said uh because I was I wasn't very interested in what I was doing and and I was quite involved in my <unclear> word </unclear>
A,You were in Science is it
B,Yes
A,Oh
B,And I did Science in in 'O' level as well lah
A,I see
B,But then at that time I wanted to go away
B,I just can't be but I didn't say things like that
B,And then he said oh is it because of puppy love
B,It's like I was so
A,Because what
B,Puppy love I mean how can you say <unclear> word </unclear>
A,How can you ask things like that
A,It's so
B,How can it
A,Ya
B,It's very personal
B,I don't think what what has to go
A,It doesn't have
B,And he was very patronising the way he asked it
B,I mean if you do it as a joke I can accept it
A,Ya
B,But the way he did it was very
B,Okay never mind then he he say but but uhm but you did well when you do Science and what whatever you know
B,I was very I said I just said definitely not <unclear> word </unclear> because I wasn't
A,Ya
B,That was the truth because I just wanna go away then
A,Sometimes these people uh terrible you know
B,I mean I'm here to apply for a job
B,You're not
A,Ya
B,Creating me for I'm not trying to get a scholarship from you <X>
A,Ya
B,So I don't think they have a right to
