speaker,speech
A,Ah hah
B,Quite challenging uh
A,That's good Are you all into your practice kind of
B,Ya I'm doing the T.P. now teaching practice
A,Oh
B,Ya
A,At that school that's near to your place right
B,Ya lah one term for one term I don't know whether to stay or not you know
A,To stay at as in what Stay
B,Stay there teach there
A,Oh
B,Cos' they actually need teachers there
A,Ah hah
B,actually for sec one and two
A,How do you like it there
B,It's the usual government school lah
B,I mean you know what I mean right
B,It's the usual
A,Ah ya
B,<unclear> word </unclear>
B,So far I've been quite lucky you know I got all the good teach uh students
A,Oh that's good
B,Ya but I won't be teaching them you see if I stay on
A,Oh
B,I actually wrote to Rosie about it you know
A,Uhm
B,About two weeks ago I wrote I think
B,Then she replied quite fast so I just got her letter I think yes ya yesterday last night
A,Uhm uhm
A,Ya she wrote to me
A,I got hers some before Chinese New Year
B,Uh
A,Uhm
B,You called her ah
A,No no I didn't
A,I wrote to her
B,I think we should call her ah so terrible but do we have her new number
B,No right
A,Ah I have one number but that was from quite long ago
B,That's the old one nuh
A,Ya
B,Ya I don't think we have her present number come to think of it
A,Never mind lah
A,Just writing is is uh it takes long enough
B,Ya and I don't write very much lah terrible no time
A,Ya
B,Haven't written to <unclear> word </unclear> leh
A,I've got about ten letters pending
B,<O> laughter </O>
A,Yes
B,But you've been writing to her quite a lot right
B,That's good you know
A,That was
B,I thought it's six something <unclear> word </unclear>
A,Last year
A,Ya it took a lot out of me
B,Ya
B,Then quite good lah
B,I mean because she always talks about what other people are talking uh doing
A,That's what she tells me to
B,I think she keeps more she keeps in touch with them more than <unclear> word </unclear> with me
B,I mean you know what I mean right
A,Ya
B,Like keeping in touch with everybody else more than I do
A,Ya ya I think same place here
B,Ya so funny hor
A,So she's feeding us all this info
B,She knows so much about what's happening
B,Ya lor
B,I don't know I've never been so busy before in my whole life okay
B,This this course uh is really too much lah
A,When is it going to end
B,Uh March March we're having exams
A,Ah hah
B,which is quite soon nuh
B,It means I'll finish teaching practice early next month
A,Uhm uhm
B,Then after that uh one week to study for a test for an exam
A,Ah hah
B,Then after that followed by another exam
A,Ah hah
B,And after that we'll be posted out to schools already
A,Boy they don't give you very much time to study uh
B,Ah ya lor
B,It's so weird lah the course because this is the first batch and then we're like the guinea pigs you know
B,So uhm they they I think they couldn't really figure out how to what to do with us lah so <unclear> word </unclear> then then they cram the whole thing lah
B,They treat us like some don't know what like that cram us with a lot of things
A,Uhm uhm
B,and then try to make the course sound so professional and then after that you are thrown you know like no holiday no no real break lah
A,Uhm uhm
B,except for last month I mean December
A,Uhm
B,Ya
B,So quite pressurising lah the course
A,Oh
B,And you're kept on your toes the whole time lah
A,But how different is yours from the ones that
B,The previous years right
A,Ya
B,The previous years they take one year you know exactly and then they got holidays here and there
A,Ah hah
B,Ya then we we start immediately we don't have a holiday before we we go to school for for real you see
A,Uhm uhm
B,Ya so we start immediately lah
A,But isn't there like the March school holidays or something like that
B,Ya lah because the following the NTU course I mean the course structure you know I mean the what do you call it cur uhm
A,Curriculum
B,Curriculum structure or whatever you call it
A,Ah hah
B,That means it's you know like it starts oh ya the calendar it starts in Jan uh Ju July right
A,Uhm uhm
B,Then after that they finish in March uh very March to have exams then they have holiday until the next July right
A,Uhm ya
B,For us it's like we start in July then we March we go out to school
A,Oh
B,So it's like you're working round the whole year you know
A,Welcome to the working world
B,Ya quite teruk ah
A,But at least June there's the holidays right
A,The school holidays
B,Ya lah
A,Ah then that's not so bad lah
B,Ya lah but ya lah as usual you know things start happening nuh and then you get posted into I mean you get uh volunteered into things you know like all these uh sub-committees lah especially for young teachers
A,Oh yes yes yes
B,Ya lah then you really
A,That's what I heard
B,Actually a lot of the teachers feel very unhappy
A,Oh
B,All these extra duties
A,Uhm
B,But then can't be helped what
B,Somebody has to do them
A,And it's usually the new people who get assigned all these extra stuff right
B,Ya lor ya because they say oh you're not confirmed yet so uhm you know you better prove you know prove your ability and then the principal seems uh principal has more power than I thought
B,Ya so they can do what they want
A,Orh ya principals have quite a lot of power
A,Recently it came out in the papers didn't it
A,Something about donations and stuff
B,Oh ya lah that that one actually I ya that's very common right
B,You have heard stories before but now it's like out in the open
A,Yes that's right
A,But the amounts that they come to it's quite quite large ah
B,Ya
A,I didn't expect quite so much
A,Some into the tens of thousands
A,My goodness just to get your kid into the school
A,Maybe that's why they're losing teachers
B,I don't know
A,That's a lot of teacher ads recently
B,Hah
A,On TV yes
B,Oh ya ya because it's now is the right time what Soon they'll be I think they'll be putting out the ads soon
A,Uhm
B,for NTU I mean for IE
B,Eh do you know this uhm there's this girl who did English ah
B,Her name is uh something Gopal lah not sure what Gopal
B,Do you know who she is
A,No doesn't sound familiar
B,Ya she's now a HOD at this school right
A,Oh HOD ah
A,Of which D
B,She's from our year you know but I think she has some uh teaching experience before that lah then she went to N uh NUS to study
A,Oh
B,Ya
A,So she's actually older than us lah
B,I think so but I'm not very sure
B,She looks quite young actually
A,Uhm uhm
B,Ya she remembers Joan you see
A,Oh
B,So she thinks very highly of Joan then because of that she also <O> laughter </O> she's been treating me quite well
A,Oh that's good
A,HOD it's not too difficult to become one right
B,Ya Rosie said that they have to have don't know five years working experience
B,Anyway it's a it's you know like last time you have Senior Assistants right
A,Uhm uhm
B,Now they don't you know
A,And then
B,In schools
B,So they have these HODs lah and they're not just Head of Department you know like Humanities Arts Maths etcetera ah
A,Ah hah
B,They also do all the administrative work you know
A,Oh boy
B,Ya all the admin work
A,That's like additional work
B,Very funny
B,Huh
A,And they give you a nice title to it lah
B,Ya lah
A,And then you do all the other stuff
A,Rosie was offered that post wasn't she
B,She went for the training
A,Ah hah
B,Ya then I think she's a bit too junior so if she continues for maybe another year or so I don't know
A,Oh
B,Maybe she could have got it
A,I thought she didn't want it you know
B,Huh
A,Ya but
B,But actually ya she didn't sound like it was very great
A,Ya that's right So it was like purposely don't do so well
B,Ya
A,so you won't get selected type
B,'A' but you hear anything else from here because the letter she explain mostly replied lah to me
A,Ah hah
B,<unclear> word </unclear>
A,Ya they went on they went on the Europe tour and lost their luggage
B,Oh oh
B,Ya ya she mentioned that
A,Ya
B,One luggage right
A,It was stolen on the way to Rome or something like that
B,Ya
A,Aiyah what a pity
B,Eh but she went around quite a bit ah
A,Uhm
B,In Europe
A,Yep <X>
B,Hah not bad hor
A,That's right so fun Can play with snow went skiing went skating
B,Serious
A,Ya
B,Aiyoh Aiyah should have known nuh he's very active right
A,Ya </X> </I>
