speaker,speech
A,For example if you are in your forties then the amount which can be five times your annual salary
A,Because by then your income would have increased so it cannot be six seven times in at that
B,Fifteen thousand for four hundred dollars
A,This is very little right
B,Ya expensive
A,No it's not
B,Kim Wan one how much uh I forgot four hundred plus also
A,Ya but Kim Wan age is uhm
B,That one is without loading
A,Uh that is without loading but of course I'm giving her the standard right but actually when it comes back to us I think probably
B,Does she need to go through another policy uh uh uh medical check up
A,I doubt so because it's only in the matter of one year
B,So not necessary ya
A,But as I say I can't say anything in this present moment
A,If the underwriter need her to go for a medical check check-up she has to also alright
B,Why underwriter so cautious
A,Well uhm the risk is there you see and uh that type of medication which she is taking is still basically the same so I'm not very sure whether they still need uhm to uh for her to go for another check-up
B,Your this uh so-called concession what or offer period or concession rate until end of this year
A,It's just no it's up to thirtieth of November but of course uh don't wait until the last minute because uh it may be some complication who knows
B,You think something like Telecoms rush
A,Ya ya ya you'd be surprised you know
B,No lah what Telecoms rush
B,You won't have another Telecoms rush
A,No what I mean of course not
A,But what I'm trying to say is that okay give us two weeks you know because maybe you need a medical check-up you know
B,I need a medical check-up
A,Don't be too sure don't be too sure
B,I am very sure I am very sure
B,Actually not bad uh medical check-up free medical check-up
B,I want to go for medical check-up
B,I talked about it for years no action
A,So you want a free medical check-up
B,Free right
A,Ya but
B,Can refer one right
A,But they only charge you on your blood sorry on your blood and urine that's right
B,Not I went for blood test cholesterol
B,Don't know what it's because of the you know the I want to go on the acu test the acu test so you need a blood test
A,So coming back to this policy maybe I should refresh your memory later
A,Alright uh for example let's look at uhm fifty-five if you decide to stop paying and if something happen uh ten years down the road okay they're still be paying you the new uhm
B,Aye how come
A,Benefit minus the ten years without uh minus the ten years premium
B,It's it's different from paying up uh
A,It's different ya
B,That must be after paying back
A,Normally people will opt for it only after a few years because it make no sense you see
A,For example if if if you pay for about fifteen years or so this policy can actually run until you're in eighties and I think it's worth while considering because you are only covered medically until
B,Fifty-five until sixty
A,Fifty-five or sixty after that you're not cover uhm by any medical insurance
B,This one is sixty uh
A,No those who are
B,Sixty-five
A,No no no
A,I show the figure fifty-five sixty sixty-five because this is the time when people stop paying you see because when you retire as long as this policy you don't terminate it will continue you know
B,So
A,up to your eighties even in your nineties
B,But you it only covers up to sixty-five what or something
A,No no no no
B,Fifty-five something like that isn't it
A,You're wrong
B,No
A,No you're wrong
B,No no no
B,I thought the policy was was was uh
A,Okay this policy technically alright
B,Technically
A,Alright will be you have to pay up to eight well you have to pay up to eighty-seven years
A,Alright that means if you continue paying when the person is eighty-eight alright that's when the policy become free
A,But normally people won't pay for such a long period so normally people pay for fifteen years or they pay until they are fifty-five sixty or sixty-five then you stop paying alright
A,And the policy will be able to run on so let's say if you stop paying at fifty-five or sixty right if something happen to you at seventy years old they will still pay you
A,So it is actually uhm quite sometimes It's after uh
B,All along I thought this policy were only cover up to what sixty-five years old or fifty-five years old or something like that
A,No no
B,It used to be like that isn't it
A,It was never use to be like that
A,I think you got it wrong right from the start
B,No I thought so
A,No
B,I remember it it was
A,No as I was explaining for example okay uhm if you stop paying at fifty-five okay the coverage is forty-three right
A,Now at sixty-five if something happen to you okay they will pay you sixty-nine minus the ten year premium plus interest
B,Uhm
A,So isn't that very attractive
B,What so attracting
A,What what do you mean by not so attractive because you already stop paying they're giving you the new coverage minus the ten year premium plus uh
B,It's attractive if it's free
A,And if it's attractive is free nothing is for free
B,Uhm nothing is for free
A,Ya
B,To break-even so it takes so long to break-even fifteen years
A,Uhm break-even is about uh fourteen fifteen years
B,Takes so long
A,Uhm whether it's long or short it's relative
B,Actually I can go and buy a what and tick
B,Or this one cannot be as a rider right you told me before I bought
A,It can be as a rider but a rider will stop at sixty in that sense you are right
A,You buy a rider you will stop covering you at sixty and for a rider there is no bonus included alright that means if something happens to you
A,Let's say if you buy a thirty thousand rider attach to a policy
B,It's cheaper right
A,It's much cheaper but if let's say nothing happen you won't get a single cent and if something happen you'll only get
B,But the main policy the main policy uh it's income generally
A,Ya the basic policy there is bonus so as you see the figure actually increase
A,For example you look at the cash value uh on return here is a very small amount but as you go along you know the amount increase
B,Is it cheaper if I go in that way I I do it that way
B,That I buy another like some other policy then I take this as a rider
B,Is it more more
A,I think it's not advisable
B,Why
A,Because this policy
B,How come I don't have a convertible rider
A,Because you never buy a rider
B,But does that really matter
B,You see it's still at the same rate whether I I get the rider or not
A,Ya but presumably let's say if you are medically unfit right now if you have a rider then the company have not right to reject you
A,You get what I'm trying to say
B,Ah ha
A,Alright so the other about this policy is that now if you take it as a rider now this policy or rather the rider will stop paying when you are sixty
A,And the two particular disease which you have Alzheimer and Parkinson and that basically attack a person in their old age
