speaker,speech
F,We have got a good salary package for teaching profession
F,Our starting salaries are among the highest in the civil service itself and we we feel that there's always a called group of people who are always interested and will always come into teaching
G,I was also told that there's gonna be increasing number of teachers that would be needed for the new schools are coming in Singapore
G,So how do you really you know compete to get the best minds to go into this profession
F,At the moment we are doing very aggressive uh campaigns
F,We have our advertising campaigns on TV we have got career exhibitions uh we have also got our press advertisement with the MRT Advertising and so on and we hope that uh all these will bear fruit and that we'll get more and more applications applicants coming in
G,Are you sure that will do the job
F,Well we hope they'll do part of the job anyway and besides this there's always this move by ministry to better the salary package better the environment meaning better school buildings better facilities for the teachers from computer rooms to art rooms to everything else and we also hope that uh other benefits like uh loans and and leave schemes and all that would be better for them and we also hope to look into their career path
G,Well that was Mrs Re Renuka Vijay from the Ministry of Education telling uhm a whole area of benefits that you can get when you join the teaching profession
G,And that ends my report here at the World Trade Centre for AM Singapore
H,Zainal Abidin reporting from hall three of the WTC
H,Well if you're interested get yourself there before this Sunday anytime between ten am and eight pm and good luck
H,Motorola has introduced the world's smallest and lightest cellular phone with the longest talking time of any telephone in its class the handphone fits easily into a shirt pocket and still works after a four foot drop
H,Its weight less than a paper-back novel
H,The company thinks its new micro-tech tool will make it the lead in the market <X>
H,Perhaps its number one position is because of the time and money spent on R and D and knowing what the customer wants
