speaker,speech
A,She stayed in hospital for one month during that time that she stayed in hospital what were her persistent or common complaints
B,When she came in she was confused she was not obeying any instructions
C,This was at the time of the accident or
B,At the time first day of admission
B,Two days after her admission her condition was still thought to be very poor
B,About ten days after admission we have the first note that states that she is now conscious
A,Let his Honour record want you are saying
B,But the report doesn't state what level of mental activity there was
B,But that's the first note of her being conscious
A,So ten days after the admission she's conscious
B,Yes
A,Right
B,And then it's about two months or rather one and a half months after admission
B,You have the first note which states that she is now sounding a little rational
A,Irrational
B,No
B,Sounding rational first
B,Note that she is not only conscious but she's now rational
B,At least in the eyes of the doctor the medical officer who wrote that
B,So the main complaint appears to have been fever and her mental functions
A,Please look at the report carefully
A,Are there any other complaints or condition that she suffered during that time from the date of admission to the time she was normal
B,Yes she has got thigh ulcers
A,No I'm talking about from the neurological point of view
B,From the neuro logic point of view
B,No nothing else in the record
A,No
A,Is there any reference to poor memory
B,No
A,Is there any reference to incontinence
B,No
A,Is there any reference to her inability to control her bowel
B,No
A,Is there any reference to emotionally being emotionally labile
B,No
A,Doctor Balaji you said that only after ten days the record shows that she was in a conscious state
B,Yes
A,Right
A,Could you please look at page six of that bundle before you
A,The Plaintiff's bundle of documents which were given to you
A,Your Honour page six of the P B
A,You have that
A,That's a report from Doctor Ong Tze Guan
B,Yes
A,Now in the first paragraph at the second sentence he says the above-named was admitted to the Neuro logical Unit on seventeenth October eighty four following a road traffic accident
A,She was conscious but confused
B,Yes
A,So does your record show that she was admitted in a conscious state or was she admitted in unconscious state
B,The first neuro logic examination states it as follows
B,confused but talking not obeying commands
B,If I may just make
A,But it must show that therefore she was conscious
B,No if I might make a note about the word the interpretation of the word conscious
B,Consciousness from a neuro logic view in examining a person is a spectrum
B,On one spectrum one end of it is the person who totally comatose without any kind of response and at the other extreme is a person who is totally normal in function
B,And in between these there are gradations of consciousness
B,And one of the important parameters we go by is whether the person can follow instructions
B,If the person cannot follow instructions then a lot of those mental functions that you have asked about like memory emotional liability and all this cannot in any way be tested
B,Neither are they of any
B,They're all impaired because that person is not in communication with his environment even though he is sort of awake in the sense that his eyes are open
B,So that would be impaired consciousness
A,But according to the hospital records she was not admitted in an unconscious state although
B,She was not admitted in a comatose state
B,But she was admitted
C,So the person was confused is confused
B,She's admitted confused
B,Unable to follow any instructions
A,But not comatose
B,Not comatose
A,And the reference to her becoming conscious on the tenth day after admission
A,Would you agree that that is the day when she can probably communicate with he environment understand instructions and so on
B,Yes that's probably when she began to follow some instructions
A,Now during the stage when a patient or person is not in a conscious state because she was not able to communicate with the environment
A,Would such a patient also have problems with incontinence and problems relating to controlling the bowel
B,Yes in the sense that they will not ask to go to the bathroom or things like that
B,and so they have social incontinence the mechanism itself is working
B,But they don't have the mental ability to take care of themselves </I>
