speaker,speech
C,So rude uh this fellow
B,How is Siew Teng
C,Uhm
B,Tze Peng
B,Tze Peng
B,How you pronounce <unclear> word </unclear>
C,Ya
B,Tze
C,Tzy
B,Tzy Is he happy at N P B
C,Ya He's happily married too
B,To whom
B,Aye I like your card
B,Where did you buy it
B,Oh I'm sorry We're not supposed to reveal such things
B,It's very nice because the edge has a book mark
C,Ya I have ya
B,so you can tear it off
C,So you can send send it back to her
B,No it's on my table now
C,No why why do so many people leave uh unlike uh four O one
C,Anthea doesn't leave
C,she's like entrenched
B,I think she's the only one who can teach that course or is willing to teach that course
A,What course is that
B,History of Eng Historics of English History of English
C,Historics
B,Ya it's a paper that will fail
A,So you <unclear> word </unclear> the origins of English
C,It's compulsory it's a core course
B,Compulsory course for honours year
C,It's like <unclear> word </unclear> and <unclear> word </unclear> are completely different
B,But but he did it for his
A,I didn't do that
A,it's one of the I mean you can choose lah
A,I didn't choose that
B,An elective
C,Ha
B,History of English in Australia is an elective
C,Oh you did it in Australia
A,No it's not it's not elective
A,It's like you have got a number of units to choose from so I wouldn't if it's really elective
A,None of our courses are core courses
A,So like we have got a number of topics we can just choose
A,Quite flexible
B,Ya ours we had to use standard English right for transcription and things like that
C,Uhm
A,Ya ours not necessary
B,Theirs no need you know
C,But you where where did you do your
B,U W A
A,University of Western Australia
C,Oh U W A
A,Actually if you come into contact with these uh foreign lecturers they're actually very flexible
A,They're not that particular because they all believe that you have been <unclear> word </unclear>
C,But the irony is that most of our lecturers are foreign lecturers in the lang department
B,No it's it's policy over here
A,Yeh
C,Ya it's policy but sometimes also their style
C,Also <unclear> word </unclear> formal with their is certainly a style what
C,I don't think it has anything to do with policies
C,I can't I can't think of any locals
A,Where is she from
C,A British lah
C,Just right behind you
B,That floral the bluish floral dress back facing to you
B,Actually you know what I would like to study as a Masters research
B,Something like uhm whether Singaporean English is Singaporean should be better classed as Singaporean Chinese English
B,Because I believe the Malays and the Indians speak Singlish in a very different way
C,Malays yes but I think Indians are more difficult to discern you know I mean distinguish
B,But it depends it depends it it depends also it depends on their cultural context
B,Of course you get a very typical Indian suh
B,They will sound very Indian
B,Right if you get those those those uhm less traditional usually like the Christians and all that they are more modern
C,Yes yes yes
C,Ah Like yourself lah
B,Ya Do you know whether they'll then do a comparison
A,You can ask me
A,Maybe I know
A,You won't know what
A,Are you sure the bridging course started already
B,Started I told Theresa
B,Ask Theresa
B,Anyway it ends it ends in April
B,I think March or April
A,I'm trying to skip <unclear> word </unclear>
B,Is is Tzy Peng applying for P R again
C,He's a He's a P R but didn't he doesn't want a citizenship
B,But he doesn't have to
A,Where Singapore or Australia
B,Here here here
A,Ya lah don't want nah
A,What for
A,Not worth staying here
C,I knew he doesn't want to do his doesn't have to do his national service now
A,Yeh if he but if he gets a citizenship
C,No he doesn't have to
B,Oh really How come
A,How old is he
C,Twenty-eight
A,I thought he might still be liable you know
C,Because that wasn't one of the conditions when they offered him
A,Ya lah if not people won't take up citizenship what
C,He doesn't want to take up anywhere because being a P R married to a Singaporean there's nothing he need to
C,He only gets to vote
C,Other than that he gets an increase lah
A,Ya and Vote for what
A,Everytime P A P also win one
B,Have you ever tried the chicken rice here
C,No
B,Have you ever been here
C,No I've been to the lounge upstairs or downstairs
C,I don't know
C,Had a drink there lah
C,Many many years ago I had rashes immediately after that when I realise I was allergic to alcohol
C,So it's the first time
B,Well at least you never had a problem of being drunk
C,Ha I'll be scratching all over before I get drunk
C,And it was only a Singapore sling
B,My friend she my friend had a liquor you know that that that kind
C,Which kind
B,and it's it's a it's a what Earl Ladies and she was knocked out just after a single sip
B,Had to stay had to sleep for about one hour at my friend's place
C,Ya get knocked out
C,I get so flushed
C,I have to go and sleep immediately
C,Then in the middle of the night I wake up scratching
B,There's a disco here called the Last Degree
B,Really
C,Degree at the last degree
A,So Calvin is this <unclear> word </unclear> introduced to her
A,So what kind of jobs are you looking for
A,Job I mean
B,What interview is on Thursday
C,I B M
B,Oh
C,I had one at Sime Darby
C,uh I just called up at <unclear> word </unclear> office
C,I said my second interview was two weeks ago
C,Why I mean
C,So what's the outcome
C,She said okay
C,I've been shortlisted with another girl
C,She said she will give us a written test
B,What's entailed in the essay uh
C,I don't know
C,They refuse to say
C,They say it won't be fair
C,Okay lor
C,Just go there and shock
C,Probably things on like writing
C,uh press releases
C,That kind of thing lah because it's a P R job
B,That's your job is it
C,Ya
B,Is that a P R position
C,Ya
C,They call it a communication executive
C,They they need someone to help them to set up a department
C,They don't have a PR department here but it's all consultancy contract
A,Did you apply for the P R job at uh Marina Mandarin
C,No I only applied for
C,In fact the I B M one I applied about a year ago
C,So when they call me up uh yesterday evening about five
C,I said I B M I don't remember applying
C,They said you did you did
C,Is it
C,But that was so long ago and then she said hold on
C,uh I check
C,Then said oh ya
C,Then she came back telling very sheepishly that was quite a while ago but are you still interested
C,I said ya ya ya
C,The problem is I've lost my certificates and all my result slips
A,Aiyoh how
C,Ya how
C,So I just go there with my scroll
A,No how how did you lose it
C,I don't know
B,Taxi uh
C,I had it for my first interview and then I I can't find it after that
B,Did you leave it at that place or not
C,I went for the second interview
C,They would have told me if I did right
A,Ya lah
C,Anyway I just called them just now
C,I called all the taxi companies the bus company the restaurant
C,I was in that day no news
B,Was it in a folder those uh plastic pages type
C,Yes yes yes yes
C,Nobody would want to do anything to it right
C,I mean other than throwing it away
A,No they can change the name and then
C,Oh please I won't be proud of those those kind of results
A,Nah lah
C,Maybe if we have Calvin kind of results yes I will keep
B,No lah my <unclear> word </unclear> But some people do that you know
B,They have one case where they altered the
B,There was a police case what
B,A detective came to talk to me and what
B,Then got a shock
B,He said special investigation
B,Asking me what did you want to do
C,<unclear> word </unclear> <X>
C,Do you have Ai Lan's number Tan Ai Lan
B,At home I've I know The new one ah She's married already you know
C,The new one ya ya
B,I don't have
C,You have her new one is it Brenda if not I have I might have to call her office and ask for it
B,Where's she working now
C,I B M
B,Oh she's there Doing
C,Marketing So I have to ask her something background <unclear> word </unclear>
B,But I heard I B M is good
C,Is it
B,They treat their employees very well
C,But they just have world wide retrenchment kind of thing Going to cancel my salad if it doesn't comes
A,Most probably they're still looking for your lettuce in the garden
C,But Jennifer's chicken rice isn't nice
A,<unclear> word </unclear>
C,<unclear> word </unclear> It's different from what it is today but one the imitation ya exactly but the imitation one is good at the the air-conditioned Oh I think here <unclear> word </unclear> the air-condition </X> </I>
