speaker,speech
B,Because you are doing Law you know
B,I mean you did Law and some professional degree
A,So to them it's a kind of a sacrifice
A,But I'm glad that I'm much happier now and they are accepting the fact
A,I'm a happier person in the teaching profession
A,So thank God for that
B,What was your sister's reaction
A,She was very upset
A,She didn't want me to come into teaching
B,Why
A,Because in a way she she knows that it's not easy
A,It's tough
A,And for young teachers you may not see all the happenings within the profession
A,It's just it's more than just teaching
A,But then again she respected my views and I think I'll stick to it until I'm called elsewhere
B,What did you do within that year waiting for for the next application
A,I was doing a lot of temp jobs while waiting
A,So in in a way I kind of wasted a year
B,What kind of jobs
A,Clerks
B,Serious ah
A,Yes accounts clerk data entry operator
B,All those clerical jobs ah
A,And I spent half a year in Great Joy accounting person <unclear> word </unclear> so close to them
A,But it's it's a good training lah
A,At at least I learn how to be humble and appreciate the so-called lower jobs
B,Yes that's right because with your degree uh really
A,A lot jobs a lot of places rejected me
B,How come
A,Saying that I'm over-qualified
A,Remember the passage that you read or not
B,I think I know I know I think because you under applied
A,In a way in a way
A,They dare not employ me because I'm a degree holder you see and I only want jobs like clerical jobs and all that
B,Oh
A,They they think I'm strange nut
B,But it's uhm good experience for you
A,It's a lot of it takes a lot of training and faith you know like allowing God to take control of every step of the way because you really do not know what's happening right
A,It's so much uncertainty because I was when I was doing the odd jobs odd jobs I actually didn't know whether I they will take me in and I just went ahead and spent one year waiting
A,And the Lord is good very faithful
A,I'm very thankful for it
B,Yah I'm quite thankful of God also
B,I don't know and the interview was a breeze
A,Oh really
B,Because I I'm I was the last person you see
B,Then all those before me I knew them all from my Lit group
B,Then they were they were they went in before me and they came out with very horrid expressions
B,They bombarded them with lots of tough questions
A,Yah I heard
B,So when I went in I was very nervous but I and when I'm ner when I'm nervous I tend to smile a lot you see
B,So I went in and then the first thing they asked me was things like uhm do you have any relief teaching experience things like that then I said yes just for a week
B,Then they ask me whether uhm no what else did they ask what is my favourite author
B,So I told them Jane Austin
B,Then they said oh is it everyone likes Jane Austin
B,Then I tell tell them then asked me about the course that I I took for Lit right in in N U S and the kind of books I like read and things like that
B,Very easy
