speaker,speech
B,Oh sleeping on bed
B,Oh very lucky cat
B,Oh not to worry we want to go <unclear> word </unclear>
A,Aiyoh
A,Ya lah your cats are so lucky lah
B,Hah
A,The animals who live in your house are just just so lucky
A,They must have been
B,They must have had very good lives
B,That is all
A,Ya I was going to say they must have been good human
A,No they couldn't have been good human beings cause then they wouldn't have been animals right
B,No there is another theory that you cannot sort of uh you cannot sort of uh dig <unclear> word </unclear> what
B,Is there such a word as degress re regress
A,Uh ah
B,Regress from a human being to a animal
A,You cannot uh
B,No
A,Oh means you can come back as another human being
B,Ya but you will have a more difficult life to
A,I see you cannot come back as an animal
B,No you can't
A,I have been telling my students cause we are doing religions right
A,So I mean my understanding is if you you if you are mean in this lifetime you come back as a cockroach or something like that
A,So I was telling them
B,No no
A,Ya
A,See I am telling them wrong things
B,<unclear> word </unclear> coming back as a cockroach but have a harder time as a cockroach
A,Oh aiyah
A,That is so silly
A,I mean I mean which cockroach has a good time
A,Which cockroach sleeps on a bed
A,Know what I mean
B,Oh ya I have heard there are some
A,But not in that sense
B,You <unclear> word </unclear> talk about it
B,It is like why like everyone has like a set of like seven cards in life
B,How is that your set of cards are different from the set of cards that someone in Calcutta has who sleeps on the road
A,Uhm uhm
B,You know what I mean
B,It is like
A,I think some things cannot be explained
A,I mean I wouldn't want to try to explain it
B,I mean
A,I I don't think that
B,In other words I mean if there is a life before it is possible it may not be possible but I think <unclear> word </unclear> it's just a theory
B,But it is quite likely you know that there should be cleared <unclear> word </unclear> live <unclear> word </unclear> before if that explains why you know our Lord now
A,No I don't think so lah
B,Ya there it it explains what they cannot change Like for example you know our family
B,Why are we born into certain family
B,Things like that
B,Ya
B,Uhm social economic sort of you know conditions
B,But of course that you can come out of it too
A,Uhm uhm
B,You know and there have been cases of like you know like Tan Tock Seng was a hawker
A,Uhm uhm
B,<unclear> word </unclear> vegetable seller
B,Well this is a hawker I guess same
B,And uh you know and then he went rich <unclear> word </unclear>
A,There are lots people like that
A,From rags to riches kind of story
B,Not lots lah Carol
A,Quite a lot right I mean
B,I mean there are
A,Just that we don't know like especially those back those from China and all that
B,Ya
A,When they in to first work Now they they have they own land and
B,<unclear> word </unclear> Carol no
A,Buildings and stuff
B,Historical evidence shows uh shows that uhm historical evidence uh points to the fact that very few actually have made to to the upper echelon
B,Most most of the collies that came here well maybe they became middle class over
A,uhm uhm
B,Generations but they didn't like become rich overnight
A,Not overnight lah of course not overnight
A,They worked very hard
B,They as <unclear> word </unclear> individuals did did not
A,Uhm uhm
B,But their their the generation that follow after them
A,Uhm
B,Ya so you have got very few cases like people like Lok Yoon uh Tan Tok Seng
B,They came from China
B,Now very few of those who like come out make it to the top
A,Uhm uhm
B,Very few
B,It is more likely that their descendants
A,Uhm
B,Hopefully do something about it
A,Uhm uhm
B,Ya
A,I suppose
B,Ya
A,Well our pastor don't believe in reincarnation
B,Uhm
A,Ya
B,Ya I think it is possible
A,I don't think so
B,<unclear> word </unclear> not possible either
B,Whichever
A,Ya
A,I suppose you mean you can hold to your own beliefs lah
B,But it is just like God I mean sometimes you man I mean Oh did you read the latest Readers' Digest
A,Oh on what
B,Steven Hawkins
A,No
B,His his uhm his book The History of Time
A,No
B,That became <unclear> word </unclear>
A,That is the latest one is it
A,I haven't read the latest
B,Uh hah
A,No
B,It is very interesting
B,Go and read it
B,In fact one thing that led to the divorce of him and his wife was religion cause he never believed in a god
B,Apparently he is the greatest synthesis after uhm Einstein
A,Uhm
B,And uh
A,Oh is it the is he the one who is presen pra paraplegic
B,Yes he is
A,Ah okay
B,He is very famous
A,Ya ya ya
A,I remember the name
B,Ya Steven Hawkins
A,Ya
B,If you read like the second part of Straits Times I think many a time he's been featured already
A,Uhm uhm ya
B,So any way they made one of his books into a movie and oh did you go to for the film festival
A,No did you
B,Uhm no but Adeline went for one of the opening uhm uhm one of the opening
A,opening shows ah
B,shows The Crying Game
A,Oh ya it is suppose to be you you saw it right
B,I saw it
A,Ya it is it's one it's one it's in the you cannot tell me the ending right
A,You are not supposed to tell me
A,Ya it will be kind to me
A,I got to see it eventually lah
B,You have to see it <unclear> word </unclear>
A,Ya the thing is that I don't which theatres though
A,It's kind of obscure places
B,No lah
B,There are all sorts of interesting twists to it
A,Uhm
B,You know it is like it is very British <unclear> word </unclear>
B,You can imagine uh uh you know the British coming out with something like that
A,I is a British film you mean
B,It is a British film
A,Oh Ai yoh my friend went to see it and she said it was very good also
A,They have you know you said it was very good so
B,Uh ah
A,Ya must go see it lah
B,I figured that we get movies like after two months uh after America has it
A,Ya
B,Uhm
A,Well it is better than those days when you used to get them about one year or two years later
B,Really
A,Remember those days it was like we get it so late
B,Ah right
A,Six seven about a year later we get the film
B,Oh
A,Ya but now it is almost quite quite close
B,<unclear> word </unclear> Little Mermaid Little Mermaid
A,Uh hah
B,We have it in just after because when I saw it in the States I mean then I came back my goodness after several months they showed it
B,I thought this is dingish <unclear> word </unclear>
B,In the States they already have it on video tapes
A,Oh
B,And the people here are watching it in the movies
A,Uhm uhm
B,Crazy
A,I guess there is a backlog of movies to be shown you see
A,So
B,Backlog
A,I mean uhm because we've always been behind time right
B,No
B,You know what
B,It is like there are so few movie theatres </I>
