speaker,speech
A,Box can
B,Boxes
B,Ikea boxes
A,Okay okay
A,Okay then we get another of this cabinet
A,Do you want to get this type
A,This looks very ugly
B,But it's basic
B,This is the standard office cabinet
A,I think for both of us we need some kind of cupboard also right
B,For our own
A,Do we
B,No lah we
A,Come out ah
A,Our thing will start piling out on the table already
B,Ya you need files
A,We need some kind of files filing system for our own lah
A,No
A,When you start carrying a lot of things like you send your graphics everything instead of having like maybe yours we have a carrier and the other one the thing is you need to systematically keep
A,You can't just store up here know
A,Look at mine
A,I mean I've been trying my best to keep it clean then he comes and he meddle up all over again
B,Ya that's true
B,My previous office we have a lot of files one on the table
A,I think we should
A,But here no file no no ta
B,No files
A,What I mean files on the table
B,Oh files on the table <unclear> word </unclear>
A,I think we should get those types of shelf
B,Shelves ah
A,We should
A,We can maximise space that way you know
A,Think that shelf you can you put a few file
A,Then put one on top there so it looks really it looks like it's part of the desk
B,That looks like your bedroom
A,No you can
A,I don't know whether he'll allow if we put shelves
A,Shelves maximise space
B,But for us it's very unoffice like you know
A,Really
A,If we can make it very cosy
A,When do we have to be office like
B,Ya
A,What's more
A,We're advertising agency you know
A,So it must be as creative as possible
A,When I went to Weli ads right it was so cute you know
B,Ya is it
A,The receptionist sits at this little room where you first go in right
A,Then they have this banana tree
A,Fake banana tree and a monkey
A,Big look quite big
B,So cute
A,The monkey's quite quite tall lah
A,Up to here
A,Then they have a little treasure box
A,You open up right then they throw their stuff there
A,But it's like a treasure box so it's very cute
A,Then it's a shophouse so you walk up
B,Oh that's cute
A,Walk up right with a winding
A,Then you walk up
B,Alright
A,Then they have this lounge not they call it a lounge right
A,You sit around and they have meeting there and the table uh is cane you know
A,It's not those type of office table you know
A,It's cane
B,Actually I think we should standardise all cane
A,And and the chair
A,We require all cane you know
A,It's all very nice
A,And then it's quite cosy
A,And then you have a little bar counter
A,Don't know why
B,Wah
A,It's their it's their pantry but they make it like a bar counter so it's high pi <unclear> word </unclear> high chair you know
