speaker,speech
E,But unfortunately uh we don't seem to find that uh many adults when they want to get married they're not sure whether the reasons why they want to get into a marriage situation is very clearly established
E,So it has to do with partly expectations because it goes back to the fact that we don't have the right kind of education and awareness to prepare individuals to have life-long commitment with each other
E,So I I will not you know easily and and over-generalizing this say that it is just a fact that women are more educated now and therefore it leads to you know more divorces
E,I think this is where we tend to over-focus on woman uh and I I increasingly feel that uh the problem could also lie with the fact that we men have not been able to keep up with the progress of women and that adds additional strain to the situation as well you see <unclear> word </unclear>
E,<unclear> word </unclear> because they they want equal partnership just not that uh uh husband brings money and that's it the end of the relationship
C,And the men can't take that sometimes you see so
D,Ya
C,In a sense I think you want to balance up
C,Then we have to also equally uh look at the men and see how they are not able to cope with that kind of a change of expectations so they are they are fixed with their own expectations
A,Would you agree that uh people today you think are getting married at uh an age when they are not ready to get married Mr Chen
F,I don't think this is the problem uh al although statistics shows that the marriage group getting break up break up uh broken up lies quite a lot on the twenty five to thirty five group
F,I think the correct way to assess this is uh by percentage because those who married later uh in re uh in comparison to those who married earlier is much less in number first and uh and those who have married for five years compared to those who have married for ten years the the ten uh those who married for ten year has more resilience to marriage than five years
F,So I think uh I wouldn't place too much notice on uh age as a factor
A,But if we look at the uh the uh demands upon society on individuals uh these days with more and more men and women out working uh do you think they rush into marriage too soon with uh you know what with trying to to uh stabilise their career and the bringing up uh bring up children and uh looking after wife at the same time or a husband Mr Mr Yeo
C,I think that is true when we look at the the divorce rate falling within that age range
C,I think that is a very stressful part of an adult's life you know and if we look at those who are graduates even more so because they've just come into the world of work and then you add that to other expectation from having to try and own a home and try to build your career build your marriage have children we're loading them with a lot of things you know
C,And and I don't know if we if we should not take a careful look at the <unclear> word </unclear>
C,Can we slow that down a little bit rather than try and push people but of course then we get another problem you see people then marry later and later we have another set of problem
A,<unclear> word </unclear> you were married in an early age and you're divorced now
A,Now how did the how did that affect your uh your marriage your career and your family
A,Were you able to reconcile the two <unclear> word </unclear>
A,Now you know marriage usually not always it is the man that is more likely to step of line a wee bit out of line whereas it is the woman who is the one who got a repeat and nag and nag
A,Perhaps nagging is a too strong a word but will tend to repeat and repeat
A,Therefore if the man were to step a bit out of line the woman should pretend that she didn't see it and when the woman nag that man should pretend that he doesn't hear it
A,There you there you are you got a perfect marriage <unclear> word </unclear>
A,No I I would I would I would disagree with Melvin because in my case uhm I used to try and talk it with my husband and he was beyond talking and uh finally I gave up talking to him because I saw the futility of talking to him and he didn't only step a little bit of out of line
A,He went out of line totally many times he wouldn't come back
A,The times he came back he was a total stranger and then we would have arguments again and there was very one bad incident there that happened that he wanted to hit me and and I was happy because the father the mother the whole family saw what kind of husband I was living with
A,So it's not true what he said you know you stop nagging and the man don't do anything
A,In my husband's case no not nothing was going to stop him so I stop and I I I told myself it's no use talking to him <X>
A,Okay now you were a divorcee you're a divorcee as well
A,Uhm can you relate with to uh Rosaline's situation <unclear> word </unclear> Well not really because I think uh you know for <unclear> word </unclear> and myself it was a very amicable kind of divorce You know and I think uh what we both had in mind really was the welfare of the children It was now how do we un try and get them to cope with this very new situation <unclear> word </unclear> : I think for me I have two very uh wonderful parents who are very supportive an elder sister who is uh you know she's not married but you know she's got all the maternal instincts and by far and large she's the one who uh was the disciplinarian you know when I was trying to work through my own grief <unclear> word </unclear> : Uh but that lead to the other point you were raising earlier uhm whether uhm it is the age the marrying age uhm people are marrying younger whether that is a contributing factor but I guess it's not just the age it's what is expected out of a person after marriage like can you go on as a person individual going through achieving your ambition can you go through a career or studies for that matter I mean whatever that is important that is contributing factor because if uh individual life stops uh at the point of marriage then really the age is not uh important I guess but expectations of society and ourselves
A,So what what's the secret recipe then for healthy marriage uh Mrs Hia you've been married uh for quite some time Now what's the secret to your success Mrs Hia: Well I think we there are uh several ingredients I can think of I won't say it's just one secret Uh not least of all I think uhm it's the fact that we share common values I think Uh there is a common reference point some things we would accept as being right and acceptable and others not Uh that's one and uh also a commitment to say that we will make it work This is the end there there is no option
