speaker,speech
A,Nothing glamourous you know
B,To to Malaysia
B,Ah what's the difference
B,Just top up a few uh thick clothing winter
B,You're going there in the winter right
A,No
A,It'll be Fall lah
B,Ya but you'll be running through winter
A,Ya
B,<unclear> word </unclear>
A,Ya ya
B,Uh but I think you can tahan sejok lah
A,My my fat is it
B,Your blubber
B,The last time you studied was at Dallas right
A,Dallas ya
A,Dallas is hot
B,Ya
A,This one I was told that uh the <unclear> word </unclear> winter uh as long as three months you know
B,How low
A,Snow snow
B,How low
B,Minus
A,Snow uh
B,Ah
A,I guess minus uh
A,I wrote to them asked them for temperature range
A,They said will be cool
B,For them cool is different from this cool you know
A,Cool
A,That's relative you know
B,Ah
B,Their cool is not like uh Sanyo air-con cool
B,Their cool is more like deep-freeze cool
A,Freezing man
A,But I look forward to go lah
B,But Michigan is near the lakes right
B,The Great Lakes
A,Ya <unclear> word </unclear> my seminary is just near the lake
B,Frozen in winter
B,Ya it'll be cold
A,That's where scholars are made you know
B,Bring your chilli padi lah
A,Chilli padi
B,Gejok only pop one chilli padi inside
A,Sambal balachan
B,Is uh is Pauline going to cook for you
A,Ya
A,I think that's the cheapest uh
A,Don't touch the food that an American has touched
A,Do your own thing lah
A,Just buy the raw material from the farmers' market
A,If you go to supermarket also it'll be very expensive
B,Ya when I took Peter and Valerie out yesterday afternoon for lunch they said that's very very something they seldom do over there <X>
A,Uh
B,Because for them to to eat out it's <unclear> word </unclear> ten times more than cooking at home
B,So for them after church uh it's usually
A,<unclear> word </unclear>
B,Lunch means we take you home for lunch
B,Here lunch we take you out for lunch
B,But if you are to uh to to eat out over there I mean if you buy and cook in then uh uh from what I heard from uh Gujang who goes there quite often it's cheap
A,Uh cheaper lah
A,Cook your own food lah
A,We have kitchenette
A,I was told that we're going to stay in at one of the cottages
A,The school has no dormitory
B,Uh
A,But they have several cottages
A,So we have to take care of the garden
A,In winter we're supposed to shove the snow
A,Uh in spring we got to cut the grass and like that that lah
B,And then you get paid for that
A,No lah
A,That's part of our roster duty man
B,You you're staying in a community hostel uh
A,It's a it's a it's like it's a seminary and they've their own cottages where students reside
B,Ah
B,Cottage condo like that lah
