speaker,speech
A,and all that others is like based on what I know is as an undergrad
A,then I'm suppose to do uh estate management architecture
A,do this blur you know that day one one lecturer came and ask uh uh ask me to help him lah so I went then
A,I don't know I can't really know the subject you see
A,so I can't
A,not that he ask me certain questions
A,I'm not very sure about what how to look up for it also
A,so it's uh a bit difficult for me
A,let's say if I do Geography at least <X>
A,I know because I studied studied that subject before so anyway I try to smoke my way through
A,*laughs*
A,Oh you mean you bring him to the shelf uh
B,Ya bring him to shelf and know like uh like depends on what because different aspects let's say of architecture and all that you see so I wouldn't be that sure lah better go two o'clock already
A,ya </X> </I>
