speaker,speech
B,During this period
A,Once a year that sort of thing
B,Ya and uh and also for me during this period uh is the the account section
B,They're having their year-end closing so it's a lot of work at us at the same time
B,So this one got to look into it lah
B,I'm currently looking into ways to improve and uh cut down on the the travelling
A,Improving uh by adding on or changing the system or to cut completely new you know
A,language or whatever
B,Or I don't know my boss was saying look into client server solution pos
B,That's one possibility ah but I don't think uhm this justifies because this
A,It's too expensive
B,Is going to take up too much time
B,I rather you know during uh this period you can do a bit of walking around rather than <unclear> word </unclear>
A,<unclear> word </unclear> users uh
B,Ya <unclear> word </unclear> users than to spend a months to redevelop to whole thing
A,But then if you redevelop it'll be let me think in the long run it'll be beneficial to everyone
B,Yes ya but the thing is when you rewrite probably five years later you've got to revamp the whole thing again
B,So the thing is whether spending this six months is is worth or not for this next five months ah sorry five years and during these five years is not you're not using it everyday
B,You're only using it during the exam period
A,But then you must see that uhm how about personally for saying to think that is beneficial to you
A,I mean you'll be learning a lot of new things
B,Ya
A,I think you find it quite interesting uhm
B,Ya uh I was telling my boss lah to use it as a as a learning platform
B,That's very good because if you were to move into client server next time we need to start off with some simple project uhm
B,We need to start off with some prototypes so that we can iron out
B,We can avoid uhm committing some serious uhm mistakes in uh in the real system you see so this is a a a good application to start off with lah
B,So uhm but if you were to develop purely for saving time one then I think this is not the right approach ah probably adding or modifying the existing programme is better
B,Ah so so let's talk about more your work
A,My my work uh
A,Uh at the moment I'm I'm doing of maintenance work and looking into development of uh uh some of the subsystem in addition to this assistance system maintenance
A,And uhm it still requires a lot of enhancement
A,And uh it seems that the system I mean the department is very dynamic
A,They change things uh now and then you see with new subjects you see with new subjects and so on coming in
A,So that requires a lot of changes to the system and that keeps me very busy ya
B,And on top of that you still got to support what Word Perfect
A,Uhm those are normal uh user supports lah located a a couple faculties to take I mean to take care of all the secretaries and so on for the O A System and general PC problem
B,Actually uh actually is quite interesting and quite good to have exposure to to do some uhm PC work
B,Uh if it is just purely mainframe then it's quite boring at times
A,Uh quite true because mainframe seems that there are much more restrictions than PCs
B,Ya
A,And
B,Actually now I'm also I'm looking into some uhm uhm tax retrieval and document management system
A,Is it
B,Ya it's actually for the personnel department you know
B,They have a lot of minutes
B,They keep a lot of minutes for the Senate meetings
A,I think at the moment there is a existing uh system as what you describe uh
B,You mean used by the
A,Using status <unclear> word </unclear>
B,Oh
A,Do they consider that
A,No
B,No we have to look into alternative solution we're not
A,You mean exclusive of that
B,Ya ya ya uhm
A,I mean since it's already there
A,Why not to take a look at it and see whether it it you know it's useful for your department
B,I'm I'm not quite sure why we're not going to use that
B,Probably because the support for it has uh uh is not there anymore
B,I'm I'm not very sure
A,It's still there
B,Is it
A,I'm supporting it
B,No no no I mean vendor support
A,Oh vendor support hah uh ya
A,I'm not too sure about that
B,Maybe there's no more upgrade anymore or what
B,I'm not so sure
A,You mean it's a dead
B,Ya ya but it's working lah
B,Future enhancement
B,Probably there isn't any
A,Oh I see so you're looking into vendor <unclear> word </unclear> that is growing
B,We're looking into PC solutions
B,Is that a PC based or mainframe based
A,Mainframe
B,Ya we're looking more into the PC
A,But PC I thought you have uhm stoage limitations
B,Oh nowadays PC can support up to quite uhm
A,But talk about just
B,Large capacity
A,Personnel Department is okay
A,How about in future to use for other departments
B,Uhm no
A,Just
B,Actually even in Personnel also the requirement can be very very high because you're talking about storing uhm uhm all documents you know belonging to each staff belonging to student
B,So when you apply for a job and then your resume your application form everything this probably got to be stored electronically lah
B,So by scanning in as an image and uh uh storing on uhm secondary storage devise
A,Like what like what CD-Rom
B,Optical disc
A,Optical disc
B,Ya it's something called Optical Judebox and that stores many optical disks but then these are very very expensive
B,So currently we are just looking into it lah
A,So what's the chances how's the chance like
B,Uh with that like of budget we have I think it's quite difficult to get uh a a very sophisticated system lah
B,We're just looking into the <unclear> word </unclear> feasibility lah and not not the actual product yet
B,And also the user side has not identified exactly what should be <unclear> word </unclear> archive into into uh uh computerised system
B,So that's why I these days I have to call up a lot of vendor <X>
B,I got a lot of meeting go for a lot of seminars
A,Is for this purpose
B,Which is quite interesting lah
A,Oh oh oh I thought all the while is current server
B,Current server also
B,That one is looking into uh Oracle Database Diane and myself lah
A,I thought it's Informix
B,Previously we're looking at Informix and Oracle plus some hardware
B,But uhm you know there's this task force current server task force so they delegate the work lah
B,So actually we're not in the task force but I don't why I got this got to do this also
B,Diane and myself we got task to look into Oracle
B,Interesting
A,Uh seems like we have talked quite a lot already uh
A,I was thinking of uh we're talking about the just now you mentioned about uhm optical disk is it
A,There are other alternatives right other than optical disk
A,I think uhm there's this
B,What
A,Any other alternatives since you said it was expensive
B,Actually uhm if you talk about if optical disk has very very high storage capacity
B,If you talk about cost per bit ah per bit of storage ah optical Disk is definitely cheaper than other means like magnetic tapes uh or not uh sorry magnetic disc our our normal uhm hard disk uhm but
A,The initial cost is high
B,Yes
A,Uhm again in the long run is is
B,Cheaper actually ya because you can store a lot more
A,So it really depends on how much data you have lah
A,Whether you real it's really necessary to get
B,Correct
A,Optical disk
B,Ya so it's for for example uhm well government department for example our Inland Revenue you collect so many forms right
B,If you were to keep them you need a big warehouse so
A,And if it catch fire that's it
B,Ya ya and you cannot duplicate </X> </I>
