speaker,speech
B,And uh there'll be pauses as well for speech it won't be such a smooth flow as as writing
B,Basically writing would be for more formal context where where speech is more of a social sort of a context
A,Okay any other points
A,Boon Lai have you caught your breath yet *laughs*
A,Do you have any points
F,Uh just that writing develop because of a need for record
A,Right
F,Which speech could not do
A,Why not
F,Uhm speech is limited by memory and ya writing is not writing can be passed down to future generations
A,Okay so writing can be permanent and speech is transient
A,What else
C,Uhm there is the distance factor between speech is limited by the range of voice but writing you know I mean is not it have it can travel greater distances
A,Okay that's not taking uh technology into account right because like people can say oh but we can call people
C,Oh ya
A,And all that okay alright then Five A
A,What are the two major sets of principles from which spelling system of English is based
F,Is it etymology right and
A,And
F,And phonology
B,Phonology
F,Phonology
A,Okay so what about isomological
C,The basis of uh the the the source of which the rest comes from dictionary uh so the the I think the dictionary makers they the dictionary wri the writers they they try to insofar as possible to trace the uh uh the etym the the root the word the etymological roots and uh as close a representation as possible
A,Okay so one thing is that it the spelling of the word need not be the Latin form or the French form but then because they were concerned about showing etymology so they thought they should reflect in the spelling the source of which the word was borrowed okay
A,So you have examples like island where initially there was no 's' right but they thought that it came from insular so they added the 's'
A,But what about other uhm reasons for etymological spellings
A,Need it be a deliberate attempt
F,Are you are you talking about democratic nature that Johnson fixed it etymologically because he could not decide on which one to use so it's like
A,Who did he follow then
F,He followed conservative right
F,So Uhm conservative means it's not <unclear> word </unclear> it's not a regional variation of English so he he went back to the past
A,Okay uhm what about the very fact of borrowing a word from Latin or French
A,Once you borrow you do you spell it your own way or do you spell it their way
D,They anglicise it
D,It's not the the their own way modified their spelling
A,Ah Latin words
A,Okay what about French words like beauty cigarette
A,When you see the 'ette' you know immediately it's not English it's French right do you *laughs*
A,Intuitively maybe hopefully anyway so what about that
A,It's not deliberate right
A,They didn't say that oh we want to reflect in our language that cigarette came from French but it's just immediate borrowing right
A,Okay so there are different explanations for etymological spellings
A,What about phonological
A,How did that start
F,Uhm are you referring to ah older words which were words which were spelt in a way which was pronounced in the past like for example I think psychology was the p-s was was pronounced in the past right
F,Was it
A,Was it
F,Was it somebody words
F,*laughs*
A,What's the point then if that is the case
F,I believe it's not to confuse people right like you ah it's been around for so long
A,Oh so you don't eliminate the p
B,But what I thought about phonological is like to reflect an image of sound
A,Ya
B,They want the the spelling to be an image of that sound
A,Right so the point that he was trying to say is that even though now we don't pronounce persychology *laughs*
A,In the past maybe they did but I think the 'k-n' one know ya they might have pronounced 'k-n' and then we stop pronouncing the 'ker' or something like that okay but then the spellings do show the previous phonological system
A,Okay but phonological system means that they tried to have a letter for a particular sound right and to reflect pronunciation
A,So how did that start
A,At the very beginning they didn't have alphabets right
A,What did they have in old English time
A,The runic system
C,The runic system
A,Then who brought the alphabet
F,Romans Romans
C,Romans Christianity and
A,Christianity
F,Christianity
A,So the scribes started using the Roman alphabet then you think the Roman alphabet would of course be used for which language
C,Latin
A,So is the sound system of Latin like Old English
F,No
A,Of course not
A,So they must adapt a spelling system which is for another language into their own Old English
A,Then what happened What are the problems that arise
A,Tracy
E,The uhm the Old English sounds didn't match the Latin sounds
A,So what did they do
E,They borrowed the runic letters
A,They borrowed runic <X>
E,Runic runic letters
A,Ya right that's one way
E,And the introduce the <unclear> word </unclear> combination
A,Okay and what about the next page
A,*laughs* </X> </I>
