speaker,speech
B,Wah he got hit first you know then he jumped out you know
B,And then we started like flexing ah waiting for the water pressure to go off uh then we go inside and bathe
B,It is like
A,Are you sure it is that bad
B,Aye it is really strong really
B,It is very strong
B,It hurts you know hurts your skin because the shower head the the hole uh damn big uh
A,I don't think I have ever swum there you know
A,No I never
B,Oh there is one lecturer who always swims there
A,Uhm I think it is P S
A,P S uhm
B,P S P S
B,What what what's what is his
A,I mean is he Chinese Indian or what
A,Caucasians
A,There are a lot of them right Caucasians
B,Yah yah yah
A,P S
B,My friend told me it is P S because uh
A,Fat skinny tall short what
B,Muscular quite hunky guy
A,Muscular P S lecturer ah
A,Caucasian P S lecturer got meh
B,Maybe it was first year lah
B,It was during first year I saw him
B,Maybe he is not around anymore
A,Young or old
B,Uh
A,But then they wouldn't be young right
B,About middle-age lah
B,But he really good swimmer you know
B,I was there for one hour he was non stop up and down the length you know
A,Is it
A,Is he balding
B,No no he has plenty of hair
B,And he uses the the board you know attached to the hands and I felt so inferior
B,So good you know
A,I can't I seriously can't think of any really
B,Really ah
A,well-built P S
B,First year first year
A,Even in first year
B,Really ah
B,Is that is that department very big
A,It is lah it is just that I have seen all or most of them you see
A,I mean even if I have not been tutored by them right
A,The only person who is not like really in bad shape maybe is Doctor David Brown you know but he is kind of balding you see
B,Oh
A,And I know he runs but I don't know whether he swims
B,No it is not that guy that guy with a a bit of moustache
B,He wears shorts all the time
A,Are you talking about David Brown or what
B,There is one guy who always wear shorts
A,Ah hah
B,It is not him
A,No he doesn't wear shorts
A,He's got a David Brown doesn't wear shorts
B,Oh maybe it is History
B,The guy who wears shorts uh he is from History Department
B,He wears short all the time you know
B,So whenever he wants to go library he has this runner you know my friends called Jude uh his runner you know
B,Every time he wants to borrow something he will tell Jude you know here is my matric card go and take it for me
A,P S ah
A,Caucasian guy
B,Maybe you know maybe he's been there for a short while
B,Maybe you can't remember
A,I can't remember
A,The only the only I have ever seen regularly at uh S R C is Max le Blond
B,Yah
A,But he plays squash right
B,Yah he plays squash
B,He used to play with Joselyn
A,Yah
A,He is the only one you know
B,Did you read the papers
B,John Kwan Terry uh death was reported
B,It is one of those uh columns small columns
A,Is it
B,Yah
A,Today's ah
B,Today's today's
A,I haven't read today's
A,Today I woke up iron my clothes went out to school
B,Apparently ah he was quite healthy uh
A,I mean did they say did they say
B,No because the picture shows him conducting a kind of forum uh and uh it was just Thursday
A,Oh
B,Last Thursday
A,They didn't
A,Why
A,What he died of ah
B,Well uh he is supposedly the Dean of Arts there and uh responsible for spearheading the Arts Department
A,Yah yah yah
A,I didn't know N T U had a Arts Department
A,I think he moved to N T U you see right
B,Yah it is conjoined N I E lah
A,He used to be here lah then I think he left uh
A,Then after that a few of them left with him
A,Kirpal Singh not left with him lah
A,I mean followed him lah
A,I think Max Le Blond is no longer here right
A,Uh Kirpal Singh
A,Still got who uh
B,I think it is more challenging opening up a new department than simply staying around
A,Oh yah lah but I suppose if you are too comfortable here ah you may not want to bother lah
B,Yah
A,Correct
A,Besides I mean it's they can't doing all that much different stuff and right
B,Yah but I suppose they have the freedom to do a lot more things lah because
A,True lah
B,down here some more they control quite tightly
A,Yah lah yah lah yah lah yah yah
A,That is true
B,And then maybe less hierarchy lah in term of rank easier
A,Yah aye how uh Alfee's that one how
A,No news ah
B,No
B,Ah I saw his M A proposal in uh Jeanie's computer
B,That day I was using Jeanie's computer
A,Ah hah
B,Yah his M A computer
B,He is doing something on the language poet you know those uhm late eighties early eighty poet
A,Ah hah ah hah yah
B,Uhm well it is kind of in un incomplete lah like four pages the proposal
B,I don't know whether that is the tentative one
A,Which poet
B,He didn't say
B,He quoted a list of uh poets possible ones
A,Oh oh
B,Uhm none that I actually heard of
A,Like contemporary stuff lah
B,Post modern lah
B,Eighties lah
B,What you expect
A,Yah lah true
B,Should be quite interesting
B,I was thinking of crime fiction
A,Crime fiction
B,Yah
A,You
B,I have been reading a lot of crime fiction lately
A,What does this have to do with it
B,No lah no lah
B,I mean if I have the chance to do an A E lah preferably from the one I have already done
A,I wouldn't
B,I get so bored with my own topic uh
A,But you will if you start with this topic uh you get bored with this one also you know
B,Yah
A,I was quite excited with my William Gibson then halfway through ah I just got so sick of it </I>
