speaker,speech
B,She's quite good
D,Ya
B,Ya
C,How come these people in this business always like <unclear> word </unlcear> kind you know
B,Ya the more they more creative they are
B,Very creative you see
B,But generally they they are very creative people
B,So you're scouting around is it Wilma
C,Oh not yet lah
C,I'm just relieved the engagement was over
B,Was it very big uhm thing
C,Uh not really lah
C,Actually we wanted it to be smaller thing then my mum said must call her sister and all lah
C,so in the end about thirty people only lah
B,Thirty uh
C,Mm
C,Now we're only worried about the the flat lah
B,Oh When did you all live
C,We are want you know we actually don't know whether to go for the private or the HDB see
C,So we just keep our option open
C,We applied for HDB as well as looking around for a good private place
B,Which HDB did you all apply
C,Bishan
B,Oh oh very near your place
C,Ya but hope can get it's like take novena and pray
B,Poor dog uh he wants to come out
B,He's always like that
D,So cute
C,<unclear> word </unclear>
B,So active
B,Ah
D,If I were him after one minute of doing ah I'll just sleep on it
B,Ya My brother was having tuition one night you see So he was
B,Then the tutor said very strong wind uh *laughs*
C,The other one so quiet uh
B,That one is ya too quiet
C,This one's Ken Ken G
B,Ken G
B,Aiya I thought you had another dog
C,I thought what Kenny G
B,That one died already
B,Oh
B,Heart attack
B,Heart attack ah
C,Died already
B,The wife ah
B,Mother
B,Oh the mother
C,The poodle
B,No the the other one
C,Oh
B,He's not a poodle he's a bichon
C,Oh not a poodle ah
B,He looks like a poodle but he's not bichon
C,Uh uh what what is it again
B,Bichon
C,Bichon
B,B-i-c-h-o-n
B,This bobo had the mo had a mother
C,Oh
B,But the looks about the same
B,Perhaps a bit smaller
B,Oh the TV's coming is it
B,Okay maybe we can just
B,The nearer ya nearer over there
B,Nah it's okay
B,I think it's okay
B,Uh Yoke Yin can you pass me a tissue
B,I think I need to clean my hands otherwise the paper would all
B,I get you a drink
B,What drink would you all like
C,No I don't want
B,Brenda
D,Can you share the tissue
B,I I I think I want ice water
D,Ya just for drinking
B,Brenda you
B,Ice water
B,Oh my friend uhm uh for her wedding
B,She's got this friend who baked you know and baked the fruit cake for her
D,Oh
B,Can you imagine
B,bake
D,How much you've got to bake right
C,Ya
B,But then she didn't invite many many people so she baked about four big cakes and four big you know square cakes and
B,and that was sufficient but they had to wrap also you know like this
D,But actually ah why must we have cakes
B,Tradition I think
B,Probably something for them to take home
C,My brother didn't want to have then we force and force him
C,So he had ya
C,But it's nice lah
C,People look forward to taking home the cake
B,Ya it's something to to take home and it's also something for them to remember
B,Wilma I get you a drink
C,I drink very little
B,She practically doesn't have to drink
D,Neither does she eat much also
B,This friend this very same friend had her wedding at Alkaff Mansion
B,It's a beautiful place and it's so romantic
B,Colonial setting
B,Then she was she had this gown with a fan
D,Whoa
B,But really nice
B,Then they had cocktail and but the food wasn't that great
C,Oh
C,What kind of Chinese food ah
B,Uhm it's a buffet a Western buffet actually a mix
B,More nonya I think peranakan
C,That's at Katong right
B,Mm
C,Alkaff Mansion
B,No lah
B,It's at Telok Blangah Hill
C,Oh I thought it's Katong area
B,But it's really nice
B,It's a beautiful place
B,Really nice backdrop for photographs </I>
