speaker,speech
B,Where did you get it ah
A,Sogo
A,Hey what's happening to my pencil
B,Where did you buy your earring
A,Sogo
A,I bought it you know uh
B,Is it Go from Sogo
A,No you listen
A,It's on sale
A,It's very cheap because initially one pair cost eighteen dollars
A,Right now they're having a promotion
A,Buy one get one free
B,Oh I saw Denni
A,Yes <X>
B,D E N N I
A,Ya
B,And if you buy fifty dollars you can
A,You can get a pendant
B,No you can get a watch you can buy a watch for nineteen dollars
A,Ya ya ya something like that
B,You can choose the watches for nineteen dollars and you got a pendant free
A,For thirty dollars but you must be all one receipt It's very stupid because
B,Sorry sorry
