speaker,speech
B,I did
A,In your final report did you also consider the issue of abnormality of mind
B,My final report
A,Yes
B,Of course
A,You considered it this time and you specifically mentioned that there was no abnormality of mind
B,Yes arising from those conditions
B,Arising from the rest of the developments and so on
A,One essential difference between your initial report and your final report was that when you prepared the final report P one hundred and eighteen you had by then the evidence adduced at the trial
B,Yes my Lords
A,And you specifically mentioned it in paragraph B of P one hundred and eighteen
B,Yes my Lords
A,Now Doctor Ang at that time when you prepared the Preliminary Report
A,On what basis did you consider whether or not there was any abnormality of mind
B,On the basis of the history that he gave me
B,On the basis of the observations of his behaviour
B,His narration of events of what happened from the moment of his own description of the events until the moment when he tried to shoot himself
B,So I think based on all that in other words on no occasion at no time was there evidence that he was abnormal arising from all those conditions
B,I think that was based on my examination of him
B,On what basis
B,On my examination of him and that's my conclusion
A,And what he told you was reflected in the clinical notes that you recorded
B,Yes the sequence of events and the
A,Which at no time mentioned anything about the delusion or the possible delusion that he was a hero in the Shanghai Bank
B,Yes there was no mention of it because I know
A,Just yes or no and then we can go on
B,No no
A,Doctor Ang when you prepared the final report twenty-eight of February
A,By then it had transpired in this Court that there was evidence of the Accused's claim to this delusion when he was the hero in Shanghai Bank
B,Yes
A,By then you would have heard the evidence transpiring in Court for a number of days already
B,Of what
B,Of the delusion
A,Yes
B,That's what he claimed
A,Yes but you have heard in Court
B,Correct
A,This evidence which had been going on for a number of days already
B,I heard this being brought up but then there is the other evidence from all the other people
A,We will come to that doctor but just answer my question
B,Okay
B,I heard that
A,Otherwise we will go on for time immemorial
A,Isn't it a fact Doctor Ang that that evidence of the Accused's claim to this delusion had transpired in this Court for a number of days already
B,Yes it is a fact that he said it
B,That yes I accept that but
A,It is a fact that he said it
B,That's right
A,In examination-in-chief
B,Yes
A,It is a fact that he was cross-examined by my Learned Friend
B,Yes
A,Severely on this point
B,Yes
A,It is a fact that the Prosecution had given evidence of his statement to the Investigating Officer about his claim Doctor Ang
B,Not the delusion that he imagined
A,All right that he imagined
A,It was a fact by then that you also had Doctor Nagulendran's report about this delusion
B,Yes
A,Wouldn't you agree Doctor Ang that the central issue in this case is whether or not there was such a delusion
B,Yes together with the claim that he was suffering I think from a major depression
A,Isn't the evidence and the claims the arguments pertaining to this point the central issue in our case
B,Yes
A,Wouldn't you agree Doctor Ang that perhaps the case turns on the findings of the Court in respect of this issue
B,Yes
A,Now that being the case
A,If I may refer you to your own report P one hundred and eighteen
A,you did not even make a single reference to that testimony
B,Yes I did not make reference to it agreed
A,You didn't refer to that at all
A,Be it a delusion or imagination or a claim or a fact
A,You made absolutely no reference to that whatsoever in your report
B,Yes I did not make any reference to it
A,In fact doctor in your so-called final report which you claimed you took into consideration the evidence adduced at the trial
A,You left out this issue which you admit to be central to the entire proceedings completely out of your report
B,I considered it
A,I don't care whether you considered
A,Did you or did you not leave it out in your report Doctor Ang
B,Yes I left it out
A,That's all I want you to say
A,Doctor Ang would you not agree with me that any person not sitting in this Court listening to this trial and has the benefit only of your report will probably get the impression that no such thing ever transpired in Court
B,No
B,It would just be that in spite of my having listened to the evidence which has been adduced in Court I had not included it because there was no evidence
A,Doctor Ang I hadn't asked why you left it out so please
B,But I have to explain it
A,I will give you more than ample chance to explain Doctor Ang
A,You'll have the floor
A,My question is very simple
A,You are a very experienced man Doctor Ang
A,A man's life is at stake
A,A boy's life is at stake Doctor Ang
A,Any person would you not agree with me Doctor Ang
A,Any person not knowing what transpired in court reading your report will conclude that no such testimony was ever given in this Court
B,Yes
A,Doctor Ang any person who does not know what happened in his Court reading your report will not have the slightest idea that the Accused had given testimony that I was deluded as the hero in Shanghai Bank
B,Yes
B,Anyone reading it would not have this sort of information yes
A,Anyone reading this also Doctor Ang will not know that for days we were here arguing on this point
B,Yes but
A,Please save the but
A,You will have time for your buts
A,Doctor Ang anybody just reading your report will have no inkling whatsoever about that point
A,Don't you agree with me Doctor
B,Yes
B,I agree fully
A,That anybody reading your report would have a serious gap in the nature of the case and the nature of the evidence and the nature of the testimony that transpired
B,But the outcome of the case is to be decided by the Lordships not by any person reading it
A,Yes I agree
A,I will come to why you said that
A,But anybody reading this will probably conclude that no such thing ever happened in this Court
A,Is it not Doctor Ang
B,Yes
A,Do you think it is fair for you to make a report like this
B,No
B,I think the report reflects my opinion on the matter and I'll be giving evidence in Court before the Lordships
B,So anything could always be raised
A,Doctor Ang you earlier said that page one hundred and eighteen reflects your opinion
B,Yes my conclusions
B,It reflects my conclusions
A,On the testimony that was given in Court
B,Yes my Lords
A,Is it fair therefore a central issue to be ignored by you
B,I never ignored it
B,It was considered
A,Ignored in this report Doctor Ang
A,All I am saying is
B,Not argued out in the report but it was certainly considered but I concluded
A,But did any person reading this report
A,Did you express any opinion on this particular fact
B,No
B,It is although not stated
B,But the conclusion covers that aspect of my formulation of my thinking
A,How how how could your conclusion be based on a fact that you didn't mention
B,No these facts had been brought out
A,Doctor Ang explain to us your mental process
A,How you can formulate an opinion without a reference to a fact
B,Of course the fact that it was not written that the argument was not set out in the report does not mean that
A,It wasn't not argued not set out in the report
A,You described the antecedents and precedents
B,That's right
B,In fact very briefly I described I did not go into great details and I think what matters most was my conclusion and I would be answerable to the Court to explain how I came to such a conclusion
B,Now whether a person outside reading it is aware of the whole proceedings or not I don't think it really matters Coomaraswamy:-
A,May it please your Lordship <X>
A,Now Doctor please refer to page three of P one hundred and eighteen your final report under the heading of Antecedents to the Incident
A,Have you got it
B,Yes my Lord
A,Doctor by this you meant it is your account as to the events leading to the incident
B,This is a very brief summary of the events leading to it
A,Brief nevertheless but as far as you were concerned these were events leading to the incident as you saw it
B,Yes
A,Would you agree with me Doctor that nowhere in your report did you mention about the Accused taking the two revolvers with him
B,Yes
B,I left it out
B,In fact this account is based very much on my interview with him and also probably supplemented by the things I heard in Court and also a little bit of background information I obtained from Inspector Ng's summary
B,So it is only meant just as an introduction outlining the summary of events relevant events
A,Right
A,These were events which you saw as relevant in your summary
