speaker,speech
B,We are trying to ask for <unclear> word </unclear> Island I heard
B,<unclear> word </unclear> Island is very nice
C,<unclear> word </unclear> Island uh
B,ah it's a very nice place
B,It's developing now
C,Then what sea gypsy village lah
B,Ah ah
C,you go and have seafood lunch lah <O> in Cantonese </O>
B,Yeah
B,Oh they don't provide that one
C,Huh
B,They actually the
B,Uh inside the tour there's no such lunch
B,If you want to go you have to go on your own
C,So <unclear> word </unclear> and then what else
C,Cave lah
B,Caves temples ah
B,Declining Buddha
C,Ah lor
C,Reclining Buddha
A,Reclining reclining Buddha
B,Reclining so sorry
A,Reclining reclining
C,Actually mostly it's go there to <O> in Cantonese </O>
C,In terms
B,Ah lah
C,I mean shopping yes because like the leather goods lah
C,Then you know <unclear> word </unclear> made of shells <unclear> word </unclear>
B,But I don't know
A,You know Phuket is not a cheap place lah
A,Phuket itself is not a cheap place to get
C,Huh
C,It's not a cheap place
A,Ya
B,Cheapest place is Bangkok
C,You know last time uh when it was not so commercialised and then you know not so developed as a tourist spot yet I mean it was quite cheap
C,But I think now because of uh uh uh avalanche of western tourists then you know they <unclear> word </unclear> together I think now more expensive
C,But somebody told me it's not cheap uh
B,Ya I heard it's because they have to import the goods right from Bangkok itself
B,I mean they are selling
A,They are selling imported goods is it
C,So actually Bangkok is cheaper lah
A,Ya
B,Bangkok itself is very cheap
B,I tell you if you ask Ee Lan about that she will tell you about <unclear> word </unclear> vigorously
C,Really
C,Cheap in terms of what
C,In terms of like shopping
B,Ya lah
B,Things are very cheap
B,She bought so much for Christmas last year
C,Ha
B,She wants to go again
C,Ha
C,Want to go Bangkok
C,I'm
B,But one thing Bangkok is very congested
C,Ya lah that's true
B,Pollution
C,I think I think Phuket is good for you know like just sit in the sun on the beach
B,The beach
C,Laze around and do nothing
B,Uh <unclear> word </unclear> Beach
C,<unclear> word </unclear> Beach
C,But then uh <unclear> word </unclear> Beach got a lot of those Ang Mo Lang leh
B,So
C,I mean I've been there and then it's nice lah
C,You know like nice sand nice white sand you know very fine
C,The sand is very fine and then the water uh you know it's it's not like Singapore beach you know
C,You walk for a short while and then <unclear> word </unclear> you know it's like so deep already
C,Theirs uh that that the beach uh the sand nuh stretch for miles and miles you know
B,It's very nice ya
C,It's very nice you know you just lie down there and then you can wear sort of like bikini you know
B,Ah really
A,My goodness
A,Wah you become so open when you are there
C,No lah I mean I don't have the figure for bikini
C,I mean I'm saying you can
B,Because she won't she won't meet anybody else except us
C,No
C,I'm saying you can if you want to
C,Of course I don't have the figure for it lah
C,But
B,You don't have to have the figure to wear bikini do you
C,Huh
C,You must
A,Uhm
B,Is it
C,Can you imagine your pot belly sticking out of your
A,Sticking out
C,It's true
C,You know some of our people were wearing bikini
A,Oh dear
B,Ya
C,ya
B,Oh dear
C,I don't know
C,I mean so ya lah
C,I mean it's nice lah
C,I I would say
B,So how
C,Just to laze around
C,Aiyah I would really like to go but are you sure you don't mind
C,It's your honeymoon you know
B,I don't mind because after that we have our our time together later just
C,Oh you don't want to
B,You see uh
C,At first you were saying I'm going to share your hotel room
C,I want to
B,We want to let you off to have two two person you know
B,I mean to have a world
C,Peck See Peck See
A,Huh
C,I mean are you keen or what
A,Not that really keen uh because
C,You're not keen uh
B,You know why even even if we go with a group okay
B,If we don't go on a tour when you go out it's always the whole group going out it's in
C,Ya lah
C,Ya the only thing is that we know each other more help
B,No doubt ya but then we won't
B,Ya
A,But don't you want to spend more time with him <X>
B,Aiyah I have the rest of my life to spend with him
C,<unclear> word </unclear> to spend with him I agree I agree I agree <unclear> word </unclear>
A,'A' in for in in a foreign country not in Singapore uh
B,No but we will have a lot of tours after that lah
A,Are you sure
C,You know you know why or not because they'll going to stay there for two weeks you know Can you imagine Ten days okay
B,Ya we're going I think I I will have enouh of him
C,Ya I think she will have enouh of him <unclear> word </unclear>
A,At the end of it
B,I don't mind it seriously you know
C,I mean look even if I go uh I mean I will have if if I go alone with a <unclear> word </unclear> I mean I'll have to stay with you all you know Then what am I going to do Stick in your hotel room uh
B,So
C,Cecilia
B,'A' don't add this in Don't add <unclear> word </unclear> in okay
C,okay lah okay lah okay lah
