speaker,speech
B,They confirmed don't know the I think they're moving either they've they've moved or they're moving
C,Uhm
B,Then there's uhm is there one more
B,Let me see Fairfield
A,Fairfield Fairfield is now in ACJC right around there
B,Somewhere there
A,Ya
B,Geylang
A,Dover area
B,That's about it I think
A,There's Paya Lebar and that's the main one
B,Paya Lebar uhm
A,Convents there are many
C,Sophia Sophia Road
B,Uhm
A,Ya
C,There was there's another one
A,Ya that was the main one where Trinity Theological College is uh
B,But they're moving to a new premises
C,Uhm
A,How many convents are there
A,There's town convent there's SJC
B,So many Anthony
B,St Anthony's Convent
A,There's ya there're plenty of convents
A,Let me see <X>
A,
C,Ya plenty of convents
B,Formosa
B,All this
A,<unclear> word </unclear> a dozen ya
C,Marymount
A,Marymount yes
B,Is that
B,But they're different the uniform
B,They don't wear
A,It's St Anthony that is different
A,St Anthony is the blue light blue
C,Not like the blue
B,Marymount is green
C,Ya Marymount is green
A,Oh ya Marymount is green
C,And checked checked top is it
A,Marymount
B,Uhm
A,Ya yes yes
C,Uh different from the rest
