speaker,speech
A,Everybody is scared everybody but once you get hold of the car already ah after the fifth lesson you are already you want to drive you want to drive faster and faster
A,You know how to <unclear> word </unclear>
A,Can you ah
A,No problem
A,So your final when
B,15th July
A,15th July Ubi right
B,I was I'm quite surprised you know Ajahdomi
B,Actually booked quite earlier but his is in August
A,Ah where where you booked
B,Ubi
A,ah maybe different
B,How come
A,Don't know why
B,And I went much later just recently you know
A,July
B,July
A,Maybe they make one extra class on that day
B,Suddenly
A,One class in July July
B,Lucky
A,BBDC August ah
A,I check August
B,August
A,<unclear> word </unclear>
B,Yeah yeah I check also
B,We have from Ubi you can see all the slots
B,Aye you go and get the pamphlets for me
B,From BBDC so that I can contact you know
A,Oh yeah
A,I can ask my sister
B,Yeah
B,Oh but no lah
A,Ask my sister what's wrong
A,Only the uh registration hundred something
A,You have to attend the class lah
A,The class is about the class is quite long ah
A,The class
B,Each class last how long
A,Ah I last time I Ok last time I like six lessons right
A,Every time I go ah that day I do a good <unclear> word </unclear>
A,So I go three days only lah
A,Easier
B,Each lesson is
A,One hour one and half hour
A,One hour thirty minutes
B,Oh my God
B,It's just like a pathedric
B,It's
A,But it's very very useful
B,Longer than a lecture
A,But it's very useful
A,Yeah it talk about today we today we talk about
A,Ok your sign all the road sign Ah that refresh your memory since you basically daily passed right
A,So you just refresh refresh lah
B,I thought I don't have to go at all
B,Someone beep me
A,I thought someone
B,My cousin
A,Your cousin who
B,I need to go to Suntec I think
A,Why
B,Because I need to get a book for my mum
B,So when are you getting a car
A,No idea
A,Ok no idea of getting a car
B,Why
A,Don't know when can get a car
B,Get a car
B,It'll be convenient
B,Give me some <unclear> word </unclear>
A,I don't know when I can get a car
B,Why
A,Expensive
A,Getting a car is expensive
A,If you don't believe you ask her
B,What time you are going home
A,Nine nine
B,Nine
A,Yes
B,Ten minutes to nine now <unclear> word </unclear> not ready yet
A,We're ready soon <unclear> word </unclear>
B,13th July
A,13th July
A,13th July Monday
B,I'm not sure but I think I think one week orientation
A,How much you'll be paid
B,I'm not sure but depends on my results
B,My results are out 4th June
B,I tell you
A,Why why depends on results
B,Is it
A,Must that a pass degree or
B,Pass with merit
B,Forget about forget about honours
A,A good pass or just a pass
A,A good pass
A,Pass with merit
B,I'm not sure
B,I know there's a two-hundred-dollar difference
B,A lot ah
A,That one NIE time or after NIE
B,Same
B,Ok pre-NIE you'll be paid a certain amount
B,After NIE you'll be paid two hundred more
A,Only two hundred more
B,Than your NIE
A,Oh not big difference
B,So you are quite well paid when you are in NIE
B,About one eight
A,Eh but one eight haven't cut anything
B,Haven't
B,You bring back about one six
A,One six
B,One six one five
A,Ok what
A,Not so bad
A,CPF lah all go to CPF
A,Then after that then you register teaching two thousand over you make one thousand eight like that
A,Never bring back two thousand
B,Depends lah
B,We can't say
B,Depends
A,Thousand eight
A,Ok wah Thousand eight
A,Because CPF is still your money right
A,You're looking for price
A,Excuse me my price <unclear> word </unclear>
B,I ask for tartar sauce </I>
B,Extract 12-2 Date: 25/6/98 Time: Place: Moods cafe NUS Topic: Free Talking </X>
C,The rays are actually is surrounded one
D,A lot you know
D,I don't like the design so I told her took out and set it again
C,Unless <{> <[> something simple </[> lah that
D,<[> very unique </[> </{>
C,Very simple
C,I like the necklace also
D,Which one
C,The necklace
D,Oh
D,This one is this one is she only gave me this one
D,This one is the present that time when my twenty-first she gave me the key
D,Remember that time the diamond
C,Oh yeah
C,Yeah yeah
D,With this
D,But when she gave me this she didn't give me the necklace
D,So I took the necklace as well
C,Nice ah
D,Yeah
D,Fake one
D,I bought two <X>
C,How much you bought
D,En
C,Sing dollar about ten dollars
D,The other one I bought
D,This one I got it at a bargain because I went there the shop has just opening so they gave me a very cheap price
D,First Sing dollar only twenty plus
D,The other I bought forty plus
C,Crazy
C,Forty plus you go and buy
D,That one I bought before this
D,This one was my last day so I was getting they want to give me give me don't give me
D,Quite boring
D,Nothing much actually
C,Not only boring the weather is very hot
D,Eh a lot already because you've been taking pep-draw then you've been in shopping centres
D,So when you come out you jump into a cab so you don't have to get the heat wah unless you walk around
C,I'm thinking of going <unclear> word </unclear> since I've got nothing to do now
D,Now you should go very cheap about
C,Two hundred plus
D,Two hundred and eighty-eight
C,That's not that's not with accommodation
D,Not bad
D,Mostly lah if you decide the card then you sit down with them
D,Then they talk to you
C,Then you cut right
D,No no no no way
C,Consultant mei you kong <&>  Mandarin is not free)
D,Today
D,So they they wouldn't sit down and told you oh you should do this this that cai ke-yi <&>  Mandarin)
D,Then I can't make an appointment with you only right
D,Then you can go somewhere else with the ideas
C,True
D,They don't do that
C,Yeah wasting their time
D,They wouldn't
C,Cos once you won't go back to them and you waste their time
D,You either call them tell them you make an appointment or you go down and then see who is free to cut for you
D,The they'll tell you what to do
D,They only give you free </X> </I>
