speaker,speech
B,Ya they'll cut the kites and then they'll set up stalls somewhere else
A,the string can break what
B,Eeee embroidery type so lousy
A,You know what I mean right
A,The white embroidery thread
B,I think I know
B,The white sort that they used to make uhm for sewing when you're in primary one
B,Doing that sort <unclear> word </unclear>
B,Don't know
A,It's quite nice because the area so big
B,Ya ya quite busy
A,and there'll all these little stores you know
B,That sell right
A,Sell the kites and all
B,Remember Changi beach
B,We couldn't even fly the kite
B,So no wind
B,Actually one day must go to the beach and collect more shells and make my shell collage <unclear> word </unclear>
A,Oh my sister went to one of these islands that are near Batam you know
B,Uhm uhm
A,And she collect she she found a shell
A,This one
A,Can you see that one on the cabinet
A,She found exactly the same one
A,Only inside there's got sea water
B,Eeee so nice
A,It's got sea water so if you shake it can hear the water you know
B,Whoa that's nice
B,Ya maybe I can collect some from Port Dickson too
B,Uh Port Dickson beach
A,And she
A,When are you going
B,Fifteen of June
B,Fourteen uh fourteen night
A,Weekend
B,No the whole week
B,Fourteen I'll be back on the nineteen
B,That's a Friday night
B,Then on the twenty first I'm going to see that theatre <unclear> word </unclear>
B,I asked you right
B,Twenty second I'm seeing the Xing Yao show
B,That's why uh
A,Why are you going Port Dickson
B,Where
A,Why are you going there
B,The retreat camp
A,Oh What what what does that mean uh Shirley
B,Beats me
A,Haven't you ever <unclear> word </unclear>
B,Never
A,Uhm they always like Port Dickson and what and
B,I don't know why
B,Fraser's Hill
A,Yes
B,My friend's church at Yio Chu Kang Chapel
B,They are going Fraser's Hill and I think Paya Lebar Methodist is going Fraser's Hill also
A,My sister's church is going to Fraser's Hill <unclear> word </unclear>
B,I think so
A,My younger sister
B,Oh really
A,That one
B,See everybody is going these places
B,I don't know why it's so special
B,Can't they go Sentosa or something like that
A,Too commercial
B,Not really
A,I said Fraser's Hill was because you know you could go up and then you can say you're feeling close to God or something
B,Fraser's Hill is not that high
B,But what about Port Dickson
A,<unclear> word </unclear>
B,Port Dickson is just
A,Symbolic
B,Port Dickson is just uhm a port what by the sea
B,So
A,I don't know
A,You can weave a favour from them uh
B,Ya today I was in the library
B,Saw this book Myths and Legends in of Singapore published by VJ Times who got things like got chapters like Pulau Hantu
B,Haven't read it yet though
A,Is Thomas interested in this sort of myths
B,Ya
A,Oh beside the Middle Ages
B,More European based I think
A,More European based
B,Ya
A,Like what sort
B,Don't know <unclear> word </unclear> stuff
B,Scandinavian stuff
B,The English stuff okay
B,Uh Chinese stuff he knows a bit
B,But not Singaporean stuff
A,Really
A,Oh ya 'A' uh do you know where I can get the Dream of the Red Chamber
A,I want to borrow
A,Is it in the library
B,Yes it is in the library
A,I want to read it
A,Cos' my friend says it's beautiful
B,A few a few volumes you know
B,Not only one
A,Ya he read three volumes
A,All of them
B,Uhm uhm ya they have it in the library
A,He told you read it
A,He says it's very easy to read because you get in tune with the culture you see straight away
B,Really
B,Have you watched that Liao Tai show on TV on Saturday
A,What's that
B,The ghost
A,No no
A,Who acted
A,Sylvia Chang that show is it
B,No no no the Liao Tai series
B,It's a series
B,Every Saturday afternoon about at about four o'clock or so
A,No I never watch
A,At four o'clock I'm giving tui tuition
B,Oh ya ya
B,A lot of spirits and ghosts kind of thing
A,You watch uh
B,No I don't
B,Unfortunately
A,Then how do you know about it
B,I only watch the trailers
A,Oh
B,They have these women who who take some potion to seduce men things like that and they appear with the cloth fly fly fly
B,Drug the men
A,Ya
B,It's about time right
B,I think we shall make a move </I>
C,Uh Muslim laws lah which means that uhm for example uhm anyone is caught drinking <unclear> word </unclear>
D,Uhm uhm
C,He could be could be uh uh what you caned
D,Hor
D,They're going to make it state law is it
C,Ya they're going to make it state law applicable <unclear> word </unclear> to non Muslims
C,And uhm uh things like a thief or a robber would be uh amputated <unclear> word </unclear>
D,I suppose it's alright lah if they apply I mean to
C,But they want to they want to apply to non-Muslims as well unless unless non-Muslims have their own uh
D,Laws which <unclear> word </unclear>
C,They have own laws ya which are which would prescribe punishment
D,Ya but how about the present laws
C,The present laws are not the
D,they are not enough
C,Are not uh uhm implemented by religious groups implemented by the state
D,Ya but why must they be implemented by religious groups <unclear> word </unclear>
D,People who are not part of the religion
C,Well that's part of the discussion now lah whether it should include Muslims or non-Muslims and uh <unclear> word </unclear> <X>
D,Ya but then it starts there you know Very likely I mean if it succeeds there you know Very likely it will
C,Ya ya national government <unclear> word </unclear> At first nation did say that it will not support uh such course 'cos Malaysia is a multi-racial multi-religious secular state but later it uh changed its its opinion at least in the reverse and said that it would conditionally support the people as long as you apply to Muslims
D,I think that's fair I mean I mean <unclear> word </unclear> Muslims I mean it's fair what for for Muslims to have Muslim laws
C,But <unclear> word </unclear> wants it to apply to Ah but there are some groups that actually not not all you know
D,Like who <unclear> word </unclear> Muslims
C,No no not not so much <unclear> word </unclear> Islam other uh Muslim groups but
D,Ya but they are Muslim groups right <unclear> word </unclear> some of them will say that other people should suf I mean of course I mean of course if they <unclear> word </unclear> themselves they suffer most of it lah which like me uh <unclear> word </unclear>
C,So how many Sherlock Holmes' stories have you...
D,No kid
C,Which one is your favourite one
D,Actually I like the one where I think it's Three Cables right actually it was not the crime <unclear> word </unclear> <unclear> word </unclear>
C,Three grapes Three Cables I thought it was three sisters
D,That was the Three Cables Where got three sisters The house is called Three Cables where old woman sits in house
C,Ya
D,Son he was her son used to be very handsome and all that and stuff
C,Uhm
D,But he died suddenly
C,Uhm
D,Then he sent his beloved home to her a few chests and stuff and then and uhm when his mother received <unclear> word </unclear> uhm people started to want to buy the house and muhm was not <unclear> word </unclear>
C,Oh formerly it was owned by a antique
D,it was actually the woman it was actually that woman who wanted just to retrieve something in the <unclear> word </unclear>
C,Not the woman the man
D,Well the the the thing is the the actual person who wanted to retrieve anything at all was the woman whom uhm he had a bad affair with So he wrote about her in a book which was what they were after all the time </X> </I>
