speaker,speech
D,He only serves satay and he uses disposable bowls and plates
D,But he doesn't have to do any washing what
C,And also <unclear> word </unclear>
C,Depends on how depends on how fussy you are
C,If it's there's Muslim food it's Muslim food lah where I'm concerned
E,Are you quite strict about that
C,I know Antonia might say
C,I suppose I am
C,I suppose if there's a choice between Muslim and a non-Muslim
C,I wouldn't go for a Muslim but uh in Singapore it's quite difficult to prevent
D,Aye how do you make dosai
C,I haven't made dosai for so long
C,In fact I made a mistake once
C,I was coming from KL I threw away some of my pots and pans and those were the best ones you know
C,They were the seasoned one you know but they looked so ugly
C,I throw them away and in fact even I miss them because they were seasoned and
D,Aluminium
C,Ya the old type
D,People say aluminium is to be avoided
C,They cause Alzheimer
E,And what's that
D,Uhm
E,What's Alzheimer
C,Alzheimer disease
D,A disease of the brain in which your brain cells are attacked or die
E,Then you become
D,Totally confused
D,You don't recognise your children
E,It's not the Alzheimer's Alzheimer's I thought alzoner's alsaimer's
C,I thought it was Alzheimer's Alzheimer's disease
D,Alzheimer's
D,But it's spelt A L Z H
E,Ya A L Z and then H L is a high but I don't know
E,That's how I pronounce it
E,I don't know
D,I've never heard it said so I
C,Ya I think I have heard it said but I can't remember
C,They have they have a programme once uhm SBC I think
C,That they showed this old man looking after his wife who had what I called Alzheimer's disease and they always they've been saying my mother <unclear> word </unclear>
D,Really
C,At one stage at one stage she nearly was <unclear> word </unclear> but I don't <unclear> word </unclear>
D,It's not just simple forgetfulness
D,It's uh it involves disorientation
C,Ya but are when you are a certain age I think you'll get disorient disoriented
E,That's right you can't see
C,You can't see but you're not sure why you see
D,There are many types of severity
D,It could be senile and not forget and not remember people
D,But you don't do odd things or think that you're son is a thief or something
C,I think what sometime old people do that you know like they they misplace things and they will accuse everybody around them
E,That's right
E,If they can't find they'll say oh somebody has taken it
D,Or they act very irrationally like uh do very strange things in the house
C,<unclear> word </unclear> medically you know and the doctor sort of sacrifice
D,They can be mistaken for to be mad because of the weird things they do
C,Got tied up you know <unclear> word </unclear>
E,That's why a lot of people want their old folks at home
E,Don't want them to run around then forget their address and unable to get back home
D,It's not really so cruel as people think
D,We'll have no idea what we'll be like that when we get old
E,True
C,What a depressing subject
E,Yes
C,You can please move on from considering disease
D,We can on back to food
C,Tell us about your niece
E,Oh my niece
E,Uhm well the one who comes to our house
E,Very delightful smiles at you all the time and she seldom has tantrum
D,Ya how old is she
E,She is nine months nine months
D,This is your latest niece
C,So quickly ah
C,I remember you're just
C,It was like yesterday you were saying ah
D,Ya they came the last time
E,No this I have two in the States who comes over once uhm about two years but this one is born in Singapore
D,The same sister
E,No it's different sister and she comes over to our house everyday
D,Everyday
E,Because both parents work
D,So your mother looks after them
E,Oh I'm sure she's delighted </I>
