speaker,speech
B,I think ah there's no need lah because because most companies they do know how to go to the bank
B,They don't need to come to EDB and then they say
A,Ya lah but they don't come to me leh you know
A,I feel like handling the hot-line
A,I'm better at tele-marketing
A,Don't know lah
A,Maybe I'll ask
B,Maybe you go the branch first and to take a look what's the situation
A,So because back in DBS through the hot-line you pull in a lot of customers you know especially housing loans
B,Aye ya hot-line is handled by the
A,Girls but they can ref they can pass the phone to me if they have housing loan and apartments
A,Actually housing loan you need a more
B,officer
A,Ya they should will definitely ask oh what is your financial term
A,Do we need evaluation from you
A,They need all this what
A,You didn't switch on or what
A,*Interruption*
B,The pickup rate for machinery loans has increased
B,The past year it has drop
A,Aye but I read in the brochure ah in my product book ah guide book your OEMS overseas you also cater for those who want to purchase shares in foreign companies you know
B,Uh coming as from
A,Ah but they put there you know for uh purchase of industrial facilities machines and purchase of shares
B,Wah
A,I'm sorry
B,Maybe there's something I don't know
B,I I mean either that one is wrong or I'm not updated but the last time we have EBD aux and all that you know when this was mentioned it was no mention of that <X>
B,Actually it's unlikely you know because you buy shares uh you'll lead to speculation it's just like buying you know
A,And your equity local equity is thirty or fifty per cent ah
B,You must have at least fifty-one per cent OEMS
A,Overseas also
B,Lo locals
B,Overseas uh not necessary but you will if if you are minority share holder uh we'll we'll not give you everything We'll cut down Lets say if you are thirty per cent overseas ah you want to borrow one million for the
A,This one wash already ah
B,No Lets say you want to borrow one million for your factory overseas ah we would only give you thirty per cent of one million because you your equity share of that factory is only </X> </I>
