speaker,speech
B,Then the thing roll down on the floor and roll down on the things
A,<{> <[> One of </[> their bottles
B,<[> It's too </[> </{> beautiful and ya when he died you see the screen the windows behind see sunlight the buildings and trees and everything
A,Uhm but I didn't understand the part when the three big fellows
B,Or bad guys
A,The bad guys
A,Ya
B,Gangsters
A,They trying to kill <{> <[> the the </[> benefactor
B,<[> Ya </[> </{>
B,He's trying to kill him
B,Correct
B,They had something going between them
B,He did say uh they when they when when the when Robert DeNiro the guy was in his was in the his his his painting room
B,Then then Robert DeNiro was just saying that oh these guys wanted to settle a score with me
A,Uhm
B,It's an old score
B,He didn't say
A,It's like the past caught up with him
B,It's just the past lah uhm
A,Ya lah
A,Robert DeNiro did a lot of bad things but he said that there's few good things he did
B,One good thing he did
B,Ya <{> <[> which is </[> very very nice
A,<[> Which was </[> </{> to help Finn realize uh his talent
B,Ya
B,I was so confused
B,I was like wondering where where he got the notion that he likes to draw
A,Uhm
A,Oh ya ah
B,Then I remembered it was the it was the
A,Oh yes
B,book
B,It fell out of his hand into the water and he kept it
B,Ya
A,The first part is so important when when Finn was at the seaside and he just drew the fishes he saw the birds that he saw
B,Ya
A,So touching hor
A,Robert DeNiro actually kept the book
A,Ya
A,I thought it fell into the sea
B,Ya he was so rough then
A,<O> laughter </O> Ya
A,Whisper whisper your name
B,Ya ya
B,But very nice
B,I thought very nice very nice movie
A,Ya especially the music
A,Uhm cause it's set in the modern time lah
A,The books tells more ya uses the that so called different kind of English
B,Ya and that ah you see in the book does it talk about the upper class and the lower class <{> <[> of society </[> hor
A,<[> Oh yes </[> </{>
A,Oh yes
B,So pretentious ah the higher class
B,The buildings look so monotonous right
B,You get the feeling
B,The art gallery the buildings that you walk through the subway everything look so monotonous
B,It's only when it's in the open
A,Oh yeah like the
B,The it looks like the the water run down the leaves rush everywhere stuff like that uhm
A,And how it comes
A,It went one full circle when when Finn comes back to his <{> <[> house again </[> to visit his uncle Joe
B,<[> Ya correct </[> </{>
B,Correct
B,And how the benefactor appear in the first and the last part everything like a sandwich like that lah <$A  <
A,Ya sandwich ah
B,Ya very nice
A,Uhm very nice quite a sweet show lah <{> <[> and </[>
B,<[> Very nice </[> </{>
B,I like the part so touching the Joe came back his uncle came came to visit his art <{> <[> gallery </[>
A,<[> Oh the </[> </{> opening of the gallery
B,Ya and he didn't know how to behave and
A,Ya <O> laughs </O>
B,He was confused already
B,He was like part of the upper class but
A,Uhm
B,At the brink of it
A,Ya
B,Just ya
B,It's very sad
A,So although he realized Finn realises his dream of bring an artist and and being so-called rich to match uhm Estella's status you know
B,Uhm
A,Estella whom he loved very much
B,Right
A,Here he felt very empty
B,Uhm
A,Ya he felt very empty and he he he lost himself I thought
B,Ya ya
A,Ya
A,He lost himself but his sole aim is to find Estella his love <{> <[> you know </[>
B,<[> Ya ya </[> </{>
B,But why did tell me in the book why why did Estella I thought they like
A,Can't remember <O> laughs </O>
B,They came to but why I thought they like professed their love for each other and then the next moment she left to get married with the <{> <[> other guy </[>
A,<[> The other guy </[> </{>
A,Maybe it's like what you say loh uhm
A,She's just so Estella is just so well trained by the auntie you know
B,Uhm
A,To to so called <{> <[> don't allow man </[> ah to to to hurt you
B,<[> Hurt man </[> </{>
A,in that way
B,Right right
A,Estella I mean the auntie became mad because you know she was left alone by the <{> <[> by the fiancé </[> at the altar
B,<[> Correct
B,Ya </[> </{>
A,So that a lot of deep hatred for men
B,Uhm
A,So train the niece not to be hurt by men in this way you know
A,Uhm ya something like that lah
B,Ya I get it
B,Actually come to think about it actually uh this movie speaks very badly about men leh
A,<O> laugher </O>
B,Hah
A,Why why why so why <{> <[> I mean </[>
B,<[> Don't know leh </[> </{>
B,Remember the wo the lady says Men are the bad things in life
A,Because she had a bad experience you know
A,She was left at the altar but we don't know why
B,Ya
A,But it's beautiful in that how I mean Finn got got a chance to realise himself right
B,He's quite innocent lah
B,Hor innocent
A,Do you think it's a love story also
B,It is a love story lah
B,To me to me it's a love story lor
B,Uhm what is it to you
A,Ya in a way it is
A,It's about men
B,Men again
A,<O> laughter </O>
B,Okay let it out
A,An artist reborn <O> laughter </O>
B,Ah
A,Okay but it is also about the prisoner you know
A,So so called low-class you know did a lot of bad things
B,Uhm uhm
A,And yet so although he's bad he can still do one good thing you know
A,You know he help he helps Finn to you know become who he is you know
B,Uhm uhm
A,And yet the upper class supposedly to have everything but then they <{> <[> what good did </[> they do
B,<[> Ya </[> </{>
B,Ya they're so pretentious
B,Everyone dressed up in their black tie and like the <{> <[> coat and everything </[>
A,<[> Ya uhm </[> </{>
B,And they make their stupid jokes you remember
B,The part they asked asked uh Finn how much do you charge your paintings
B,By
A,Oh ya
A,<O> laughter </O>
B,By the inch or by the
A,How long it takes
B,How long it takes or by <{> <[> and stuff like that </[>
A,<[> Uhm ya </[> </{>
A,So it says bad things about the upper class in a way
B,Ya
B,It's pretty clear
B,It's pretty clear
B,Ya clear
B,Nice lah
B,Very
B,I find it very nice
A,Uhm
A,Quite empty right
A,The lives they have <{> <[> the upper class </[>
B,<[> Very ya very </[> </{>
A,They dress up so well but actually I don't know
A,I kind of like that kind of life where you just go to seem just be with nature
A,Like what Finn and and and did at the beginning you know
B,Ya
B,In the beginning the narration was beautiful lor
A,Ya
B,Some some of the things Finn says but can't really can't really remember but it says like you know that when benefactor experience uhm when he says like uhm
A,Like uh ya when you look from over her a little bit it's a bit <{> <[> noisy there </[>
B,<[> Ya right </[> </{>
A,But I can't hear what he was saying
B,Oh ya ya
B,He was saying something like let me think ah
B,Let me think
B,Uh oh after that benefactor experience when the small kid he says something like Sometimes in life uh no not in life sometimes you have a look just a little brush with real life
A,Uh ya
B,And that's when you really experience
B,You know what life can really be that tremendous experience that he has as a kid when Robert DeNiro like captured him and made him made him do certain things and things like that
A,Uhm
B,Ya
B,That that
A,I I I also like that part when uh Finn says I'd like to tell the story
A,Not as it happens
B,Ah
A,But <{> <[> as I remember </[>
B,Ya <[> as you remember </[> </{> ya
B,That's beautiful
A,That's just like you right
A,You like to remember things
B,I mean you you that's how we remember
B,Ya
B,What we remember is always the assets
A,Ya the assets
B,And the beauty of it the feelings
B,You don't really remember the actual things hor you know events and things like that <X>
A,Well so finally when he become so called successful he went back to his his old life and and and I think that's where he finds himself again you know
B,Uhm
A,And then he went back to the the run-down house where he's supposed to do the gardening with the { once years ago
B,{ Correct
A,And then what did he saw what did he saw Or who did he saw
B,Uh huh
A,The little girl { again Right
B,{ The little girl ya the little girl again
A,Don't tell me that's Estella again
B,Ya
A,But
B,But the first thing he said was   I saw her again
A,  I saw her again
B,And he thought she was Stella But actually she's a little girl who looks like 'Stella when she was young Ya
A,Some of the lines are very nice ah like uh   I saw her again
B,Ya
A,It set some expectations ya
B,Uhm
A,And then then the camera like what you like to say ah the camera pans***
B,ah aiyoyo you know your stuff very well You learn thoroughly
A,<O> laughter </O> and the I like that scene ah the steps leading to the the sea and
B,Ya beautiful and then ghost feeling is gone Birds are flying through the place
A,Ya Uhm there was a breakthrough like
B,There was a breakthrough like eh eh
A,And then Estella and him met again
B,Ya
A,But that part when he says erm when when something about understanding each other at the end when they were talking to each other what is that
B,It was like love like love first at first sight
A,Mm uhm
B,Say that uh like the like Estella say that   Can you ever forgive me   Say that {   don't you understand me
A,{ orhh
B,Then they look at each other without saying a single thing and the narrator say that she understood all along
A,So in just very few words we get the idea it conveys the message that actually their love is so strong that it can cross class boundaries
B,Class boundaries uh years
A,Uhm yes
B,Ya
A,Many years
B,Many many years ya
A,Ya more than 10 years
B,More than 10 ya
A,At first I felt a bit sad because urm how come Estella always promises to be there and then you know she didn't turn up you know
B,Yeah she never turn up
A,For example the opening of his show his you know his paintings she said   I'll be there   and yet she wasn't there
B,Ya it was like the revenge loh
A,Orh
B,Remember uh 'Stella's grandmother
A,Uhm
B,Uh forsaken at the altar the guy never turned up so it is the same thing here
A,Uhm
B,Art gallery supposed to be there It's a fulfilment of his dreams everything that he ever wanted But he wasn't { she wasn't there
A,{ She wasn't there uhm
B,Ya right it was like the ultimate revenge lah
A,I see and instead she got married right
B,Ya that's worse right
A,To a guy whom we can { tell she doesn't really love ya
B, So sickening ya I like the part when give me your hand and he put the put it on the heart and say  What is what is that he said Wah and first thing as a small boy he said it was the boobs <O> laughter </O>
A,Ya when he was a small boy and everyone touches Estella's auntie's heart so scared
B,Boobs lah
A,Boobs <O>  laughter </O> Estella says it's my heart
B,Sure
A,And it's broken and it went full circle again ah
B,Ya ya and she realises how much it hurts and she I think she was quite regretful also
A,Uhm for what she has done to him
B,The aunt the aunt ya that's why She knows how what it feels ya to be the other side
A,'Cause ya
B,Ya ya loh
A,And he she said   I'm sorry  ya
B,Ya
A,That was quite touching So all along it was her doing uhm
B,Uhm
A,Quite interesting show lah Not bad
B,Talking about it is fun lah
A,Ya
B,Hor Uhm
A,But so few people lah maybe because it has been running for quite some time lah
B,Actually two weeks only leh
A,Two weeks only
B,Hor two weels only So sad but
A,Ya especially the music lah I think very nice music Really good
B,Uhm very nice music Ya censored lah hor
A,sad <O> laughter </O>
B,But it's okay Still quite complete in its ways
A,Makes you want to read the book
B,Hmmm maybe one day I'd try I may try Is it difficult to read
A,Uh ya { a lot of details a lot of details
B,{ Not really not really Orr I read some of his stuff
A,Not bad ah
B,Charles Dickens I read Christmas Carol that was that was cute Not too bad so I think can understand
A,It's quite good lah it's quite good because it it brings out the the deep feelings
B,Ya
A,Of uh love revenge Wah Estella's auntie is real mad <O> laughter </O>
B,Ya
A,That was very nice portrayed like what
B,Right
A,It's like what the book described you know
B,Uhm
A,Sometimes she'd just wear the wedding dress again
B,Ta
A,Very crazy very crazy
B,Ya but she always act this kind of role one lah
A,is it Who is it
B,Her name is Anne Bancroft Uh
A,Orh always act crazy is it
B,Ah old lady patriarch-type lady uh very eccentric
A,Orh
B,Ya
A,<O> Laughter </O>
B,He She acted in a role something like that and won won Best Supporting Actress  before
A,Orh
B,Orh years ago this show called   The Graduate
A,Orh the graduate orh She's the one
B,Ahh she was the ya the old lady
A,Okay
B,The old lady kind of the old lady kind of thing
