speaker,speech
C,What so small you know like a pig sty that is like oh we had felt really moody but my sister was one of those lah who agrees because she went through it you see
C,She had a small house and she first met him and got married
A,Ya first home was about that small
C,So first home was only one uh
D,One bedroom
C,One bedroom and one hall
D,One living one dining one small little kitchenette
C,Yes
B,Actually actually for this kind of project it is very important for the family to rally around 'cause you are you are really going into the an unknown you see
B,I mean you are doing this for the first time It is good to get support
D,No you need support yes
B,Our family never gave
D,Moral support encouragement
C,Really know getting it
C,It's like when somebody buys a house you will be happy right
C,We were so sad you know we were so moody for the first weeks you know
B,Ya ya ya ya
C,Until we finally sink sank into the idea and got used to it you know and we get more and more confident and we went to visit
C,We walked from the house till the M R T station
C,It took only about less than ten minutes
C,That really boosted our confidence
C,It's like wow this is a great place and then after that we visited North Point and there was such a nice cinema
C,Ya ya we would even used you honey <unclear> word </unclear> you look so
B,Wait till Nicodemus grows up
C,Nephew six months old
B,Fantastic little kid
C,Chubby
B,Hello there
A,Wearing his rugby T-shirt
C,Ya ya so that was hilary <unclear> word </unclear>
C,But now we are quite happy
B,Now our model house is actually uh Sally and Peng Seng's house
B,They have already set up they have gone through everything
D,Our house would be their storage house too
B,From now from now
D,Ya
C,From now from now
D,Ya
B,So they are charging us standard ware housing rates uhm for
A,Ya ya ya have that recorded too
D,Like a a French a dinner every month
A,Every quarter
B,Monthly
C,Hey hey you know what I found out
B,There was
C,That right after we had dinner that weekend the next weekend there were French dinners you know buffet you know elsewhere so upset
D,Where is that
B,Pan Pacific
C,One is Pan Pacific the other one was
A,Maybe it is weekdays again is it
C,I don't know I don't think so <unclear> word </unclear> and it is really I think ko yak one
B,I mean the spread at Pan Pacific was anyway in fact so
C,Ya I never go Hilton again
C,I think it is too backward still in the colonial thinking
D,So you all are all set for your wedding
C,No lah
B,Actually not
C,Not set
B,still got
C,Got a lot of uh uh differences to iron out
D,Like what
B,Differences in our opinion
D,For example
B,Operating styles
C,In operating style more like it in a depth of uh uh memory
B,Rather lack of
C,Depth of lack of what is
B,She pointed to herself when she said
C,Depth
B,Depth of and pointed to me when she said lack of
B,For record purposes okay
B,Nicodemus hello there
D,You must enjoy yourself while you prepare
A,Ya ya
D,For your wedding
D,Really it is a life long
B,Actually where were
A,Don't make it a chore
D,Ya ya don't make it a chore
D,This is a once in a life time you won't have to go through this another time you see and because the wedding itself
A,Ya ya you you usually won't want to
A,And the wedding itself is only one day and it just passed by in the snap of the eye
A,So quickly
D,Ya it is so fast you know
B,But going on still got preparation and all that and in the end when you do it uh uh it looks doesn't it feel so official right or not
B,They are not maybe not for yourself but I mean the logistics you have to worry about this worry about that
B,In the end when you have it it is just like you are having a show you know
A,Ya ya I know
B,Then that is it is finished
B,Full stop that is it
C,Ya ya I think sometimes when you are so much like planning you got so many things to do in the end it is like like putting up a show
B,Ya
A,Part of it is for yourself part of it is for your friends and and
C,Ya for family
A,A big part is for your family
B,Ya
A,Not everything is for yourself
C,Ya
B,You know like that Malay I was talking to my Malay colleagues the concept you know it is that you leave everything to your family members
B,They will plan the you know they plan the singing sessions
B,They will plan the food you know
B,They will invite friends and then everyone just comes along and sit down have a good time
B,I mean their concept is disappeared from our Chinese uh dictionary gone
A,Maybe it is become too organised
B,Ya lah too too much of a show already road show
C,It is no longer for the wedding couple anymore
B,Ya
C,It is more for everybody else and you have to do so many things you know just for everybody
B,Did you guys attend a ceremony
C,It is very tiring
B,In the States ah
B,What they in the States they have a ceremony and then they come home and then in their backyard they have a barbeque or whatever
A,Oh ya we had one
A,We attended
D,Ya we attended one once only
B,Is that what they do
D,Yes uh
A,That was uh
D,Know this guy
A,It was very casual
D,He is a bit weird
D,He has already got kids
A,They had a re uh
B,Remarriage
A,Reconfirmation of their marriage
A,They were already married
D,And their daughters were their flower girls
D,Their sons were their page boy
A,But they were married already legally married
D,They were legally married
A,So they wanted to have a
C,Church wedding
D,Church wed
D,They didn't have a
A,What you call it rededication or something
D,Church wedding
D,They didn't have a celebration when they were younger you see when they first got married
D,So now that
A,It was about twenty years ago
D,Everything all settled and they have all their friends all you know social life all established
D,They decided that they need a reconfirmation of their
C,So funny ya
B,Not rededication
C,But my friend told me that uh Suet Yee was telling me in UK it's very simple one you know
C,She said her friend borrowed somebody's dress somebody's wedding gown
C,I mean may not even wedding gown
C,It's just a nice dress you know and then they got married
C,After the church they they just went off
C,Nothing no buffet nothing you know ya
C,It's very easy you know
C,It's just a church wedding
C,So simple and then I am saying it saves so much money you know
C,I was like
D,No I think I think it depends on the individuals uh you know perception of or what you want a wedding to be </I>
