speaker,speech
B,But quite expensive ah
B,Four thousand for really nothing
A,Ya it's actually really nothing lah but like
A,*laughs*
B,And on top of that you pay extra to use the games
A,Ya ten dollars right
A,For members
B,No three hundred a year
A,Oh is it
B,And
A,Oh but because the one I saw is ten dollars per entry lah I guess if you just want to do it on and off
B,Ah Ok but three hundred
A,I mean I always thought of that
A,Ok if you're member means you're member
A,You got access to everything
A,But it's really nothing much wah right
A,So if you want sports facility the you have to go down the school NUS
A,For me I wouldn't go all the way there
B,Say Chris
A,Yes
B,You done homework yet
A,What homework
B,Like recording the that one
A,Like it's being done right now
A,*laughs*
B,Shut up meh
B,What's your lecturer's name
A,Dr Wee
B,Bye Dr Wee
A,Just talk
B,This project is what
B,Record your voice
A,I think it's grammar if not wrong
A,Singaporean Singaporean English
B,Oh really ah
B,Bye-bye Dr Wee
A,All the way the whole day you did not ask me like it's been used in the pool
A,Then I say Ok look I just got purchase
A,I haven't put in the tape yet
A,It's just appropriate to do it
B,Then you got what
B,A small recorder
A,No it's a no actually they bought it with me
A,So it's actually uh it's a voice automated recorder
A,So when they when they get uh
B,Pick up some sounds
A,Ya when they pick up some sound then it starts recording
B,When they put in your bag it's sha sha sha pick up sounds what
A,It's behind you
A,It's behind you
A,It's not in my bag
A,*laughs*
B,Where is it
B,Can I have a look at it
B,I thought you've done with it already
B,Chris
B,Chris
A,Yes yes
B,Later
A,Ya
B,Right we go and eat in a restaurant
B,So put it on one of the tables
A,Oh that's not Singaporean English
B,We can pick a Singaporean table
B,Lots of Singaporeans there *laughs*
A,Aiyah funny
A,It's from what from what I've read from the instruction
A,I don't know I don't know how much that's why
A,The thing is I don't even know
A,This is the first time I tried it
A,I don't know if it gets recorded
A,I thought I get home
B,Try lah
A,I don't have
A,No no I need a micro not microphone
A,No no earphone
B,<{> <[> Oh </[>
C,<[> Oh </[> </{>
C,It doesn't work
A,No I don't need earphone right
A,It should be able to play right
C,It's on
A,It's on
B,Is it very big
A,Let's switch it off </I> 1346
D,Where can I get soil <{> <[> ah </[>
E,<[> This is so stupid </[> </{> okay
E,*laughter*
E,Ah what
E,For what
D,Planting ah what else
E,Uhm get in plant shop
D,Where the hell is a plant shop you idiot
E,Uh for what you want to get
D,Put sunflower
E,What flower
D,Sunflower
E,At home
D,No no no <{> <[> in the jungle </[>
E,<[> Sunflower </[> </{>
D,Yes
E,Ah
D,I buy sunflower <unclear> word </unclear>
E,You mean you can keep sunflowers ah
D,Yah yah I got the seed all <{> <[> Ninety cent only can buy </[>
E,<[> <unclear> word </unclear> </[> </{>
D,Seeds lah you idiot Seeds are small
E,Seeds or soil
D,I already have the seeds you damn idiot
E,Then you <{> <[> want the soil </[>
D,<[> I need the soil </[> </{>
E,Then you can buy in plant shop <{> <[> which is everywhere </[>
D,<[> <unclear> word </unclear> </[> </{>
D,I dunno
D,NTUC have ah
E,NTUC
E,I'm not very sure <{> <[>
E,You mean they sell </[>
D,<[> <unclear> word </unclear> </[> </{> sell everywhere right
D,Where
E,Uhm <{> <[> near my place </[>
D,<[> <unclear> word </unclear> </[> </{>
E,<unclear> word </unclear> yucks
E,Then
D,Near your place
E,Uhm
D,Where
E,Jurong lah
E,Jurong West
D,<unclear> word </unclear> show me lah
E,Ok <unclear> word </unclear>
E,Uhm there's one in near I think near Sunset
E,I'm not very sure lah
D,Sunset
E,Yah
D,That's out of the way what
E,No
D,But then ah you know ah
E,Aiyah I dunno lah
D,Ok ok
D,You know the drink stall cannot close down at all
E,Why
D,It's in their contract that they cannot close
E,<unclear> word </unclear>
D,Not that the other shop usually the other shops they can take a break right
E,Yah
D,These fellas cannot close
D,Everyday must open
E,Huh
D,Without fail until five o'clock like that you know
E,You mean one day also cannot close <{> <[> At all </[>
D,<[> They cannot close </[> </{>
E,Ah
D,Ah
D,But then again they make a lot of money
E,Uhm
D,So it is okay
E,You seem to be enjoying your beef kway teow so much
D,Shiok what
E,Why
D,The beef is damn nice
E,Uhm
D,Her beef is damn nice You just buy beef and eat one day
D,Yucks
D,Yucks
D,Your backside uh
E,*giggle* Yucks
D,*slurp* Damn nice
D,Want some
E,Don't want
E,Eee I don't take beef
D,Why
E,I don't take beef means I don't take beef
D,Religious reasons
E,Uhm
D,But that doesn't make sense
D,Hinduism never </{> <[> stipulated that you cannot </[> eat beef
E,<[> Shut up <unclear> word </unclear> </[> </{>
D,Hinduism never stipulated that you cannot eat beef
E,it did
D,Where
E,I don't know lah
E,Just shut up lah
D,You see it's a cultural concept
D,Wait
D,It's not fair
D,You see ah beef was probably not to be eaten in the Indian culture because cow gives milk
D,And milk is also given by the mother
D,And therefore cows were compared as sacred to mothers
D,And that's why they say you shouldn't eat cows
D,It's got no religious connotations
E,Yah it is associated with Siva what
D,No
D,Siva himself is just a construct because humans were not able to focus on a particular point
E,Uh uhm
D,They cannot pray to the formless So humans created for themselves forms
D,Alright Therefore just
D,Siva is just a fictitious thing from the mind
E,Oh I see
D,And there is only one God ain't that right'
E,Yah
D,Yah and so there is no Shiva
E,so you should be able to eat beef
E,Well I've been brought up that way
D,No but since it defies logic so you should <{> <[> start eating beef now </[>
E,<[> Uh no I don't want </[> </{>
E,Don't like
D,Because you don't like <{> <[> Now that's a </[> different reason altogether
E,<[> No no no </[> </{>
E,I've been brought up that way
D,Yah so now you're not eating beef because you don't <{> <[> like it </[>
E,<[> Maybe </[> </{>
D,Maybe
E,Maybe yah
D,So it is not a religious reason <{> <[> anymore </[>
E,<[> Maybe it is still </[> </{>
D,Why
E,it is lah
D,Why
D,Where is the logic
E,No there is a logic
D,Are you saying Hinduism <{> <[> is not logical </[>
E,<[> <unclear> word </unclear> </[> </{>
E,No it is
D,<unclear> word </unclear> it is
E,It is
E,I'll think of an answer and tell it to you by tonight
E,I just cannot get my words straight <X>
D,<[> You are vegetarian on Thursdays right You are vegetarian on Thursdays right
E,Yah <unclear> word </unclear>
D,Why
E,Uh mm because I'm training myself to become a full vegetarian
D,Why full vegetarian
E,Because I don't like killing animals lah
D,What's the difference between an animal and a vegetarian and a vegetable
E,What do you mean
D,When you uproot <[> a carrot it's actually being killed as well
E,<[> <unclear> word </unclear> actually I don't like eating flesh <unclear> word </unclear>
D,So it's due to a lack of liking that you don't eat flesh
E,Uh what lack of liking
D,Yah
E,Yah
D,Then why aren't you a full-fledged vegetarian then
E,Aah Yah soon
D,Soon so why are you eating meat now
E,Uh because I've always been eating meat So I can't <[> like
D,<[> So you like it
E,of course I like it
D,Just now you said that you don't eat meat because you don't like it
E,Because I don't like it because I don't like the idea of
D,Killing an animal
E,Animal and
D,And I asked you
E,No more eating flesh because there's a lot of problem
D,That - you didn't say earlier but let's get back to it anyway
E,<unclear> word </unclear>
D,You said you don't eat meat because you like vegetables and that was your reason Now you're saying earlier you said you don't wanna kill animals because you don't wanna kill animals right
E,Uh huh yah
D,And I said when you uproot a carrot the carrot dies also And then you state you said that you don't like the taste of meat
E,Mm
D,But you're eating meat now And you say you've been brought up that way
E,I'm sorry I'm lost
D,ok let's get start again <[> Why are you vegetarian
E,<[> No need no need
D,No I'm not gonna give up
E,No need <&>  x4)
D,No you see you must do things with logic
E,Yah
D,ok and Hinduism is perfectly a logical religion
E,Yah it is
D,You're going to
E,I never denied that fact
D,Yah so why you're not eating beef
E,What beef I don't like to eat beef ok
D,ok lah ok lah you don't like
E,Yah
D,But there is no religious connotations to not eating beef right
E,There is
D,so if I eat beef I'm not a good Hindu is it
E,I never said that what
D,But you're saying Hinduism says that you should not eat beef Answer answer
E,No answer I answer <[> tonight
D,<[> So you should start eating beef
E,Call me tonight I'll give you an answer
D,Don't want to call <unclear> word </unclear> to fmish Over man <[> Sorry woman
E,<[> Hmm ughh
D,Char kway teow still nice
E,Yah it is
D,He needs people for experiment Can get twelve dollars
E,What experiment But I thought he's on leave
D,Yah lah He should be back lah
E,Quite long right his leave
D,He never put what
E,What experiment
D,Ethachum seyvaan Avan ellam * Tamil* 'He'll do something He all'
D,Sure got involve computer one ah
E,Mm
D,He don't believe in surveys
E,What do you mean
D,He don't believe in surveys ah
E,so use computer
D,Yah
E,To do what
D,His one all got timing Antha maathiri * Tamil* 'Like that'
E,Oh
D,Reaction-based time-based that kind based
E,Oh don't wanna go and see
D,Never mind ah
E,Mm </X> </I>
