speaker,speech
A,Alex in a different group altogether
B,Uhm ya
A,What's uh your program for Sunday uh
A,Uh I heard from mama that uhm Nai Kiaw's father has just undergone an operation
B,Uhm
A,Uhm I'm not sure what the operation is and her mother is
B,When was that
A,Uhm just a three days back I think and if
B,Which hospital was that
A,GH
B,Uhm
A,Well if we are not going anywhere in the afternoon on Sunday we might drop in just drop in and visit him lah
A,You want
B,Won't be too rush is it
A,Sunday afternoon lah or even before going out in the evening
A,See uh
A,And her mother it seems has is not feeling well too
A,She's due to go back to Toronto on the ninth of May but now she's got to uh either cancel her trip or postpone her trip
B,Uhm
A,This speaker this tape recorder and speaker is very interesting
A,Small thing like that and it's
B,It's supposed to take uh take eh to catch your voice from a long distance
A,Is it
B,Yeah
B,I think this is called a uni- <unclear> word </unclear> microphone <unclear> word </unclear>
A,Uhm This morning I was listening to the tape I bought from Malacca some years back Cantigas
A,Cantigas I think is Portuguese music Portuguese singing
A,Portuguese uh singing is very lively
A,Oh ya by the way uh Loonie rang up last night
A,Loonie I I'm not sure whether he rang from Singapore or from Philippines
A,He didn't indicate that
A,But he rang
A,I don't I don't know why he rang also
B,Ya I I don't know whether to bring up the matter to elders in his unit uh tomorrow evening
A,Uhm
B,I think it's not necessary huh
A,Don't no need lah
A,Doesn't doesn't uh really uh interest them
B,Now Aileen Hu's uh the the dinner is on for Tuesday
A,Uhm uhm where will it be
B,I think it should be at the Singapore
B,Let me see
B,Airlines Club what do you call it
B,SIA Club
A,Uhm uhm
B,SIA Club ya
B,Seems that anybody could go there eh for the dinner or for for the meals
A,It's different for our club
B,Uhm
A,Our club is so exclusive
A,I I I don't know the fact that they have to charge visitors who come in for just for a meal
B,Well they've got their reason I suppose otherwise there'll be all sorts of all all sorts of people coming in
A,Ya but if members uh members sign them in it's okay what
A,I mean shouldn't shouldn't uh make it that difficult for members to have a guest for dinner or for lunch
A,Or of course lunch-time it's anybody can come in on work on working days not on weekends nor public holidays but uhm working days they allow that
B,Uhm You see in Chinese Swimming Club they have a separate entrance going to the restaurant so people use just use that entrance and come out exactly in the same way
A,Uhm
B,Whereas in our club uh you have entrance going to the swimming pool as well as to the billiards room as well as to uh you know the other facilities rooms
A,Anyway I don't like the Chinese Swimming Club <X>
A,It's so much like a little uh uh uh a mini-China
B,Uhm
A,The colour is blue and the new uh pool with its building has got such uh poor taste The archi architecture is such
B,It's Chinese what That's
A,The architecture is so bad
B,I mean that's typical Chinese what <unclear> word </unclear>
A,I I don't know I feel as thouh I'm in China when I see <unclear> word </unclear> look at that building I'm in that in that ang in that space there
B,Ya uhm What we don't really appreciate is enclosed feeling that we get when we go there whereas we
A,It's so different from our from the Changi Beach Club
B,Uhm uhm
A,where you have the sea right in front of you and the breeze
