speaker,speech
B,Ya
D,Why
B,Due to migraine
A,He is so weak he probably
C,Thai weather so hot lah
A,Singapore weather too hot for him
B,No he probably didn't bring forgot to bring his oxygen chamber along that's why he fainted
A,And people come from Johore and there was this girl who suddenly <unclear> word </unclear>
A,Too bad lah
A,She came all the way from Johore okay
B,To watch
C,Some even flew in from Jarkarta
B,From like from Penang
D,I think he is so bloody inconsiderate
D,Serious you know he is the most inconsiderate superstar
A,Ya my mum said she he played everyone out now thousands of people out
A,I said ya if you are famous enough you get
B,So is your mum gonna go with you on Wednesday if it does happen
A,I don't think so honestly if you were at the performance yesterday
C,But at least you have fixed seats
C,Not so bad you didn't go like how many hours
A,Can imagine we have people who line up in the morning and then when cancel oh boy
A,If I had to line up oh please
C,What will happen
B,Moral of the story don't always go for the first concerts
B,Usually don't mess up so much then
A,How about the Bangkok one
C,They cancelled the second one
C,They cancelled the second the subsequent ones
D,Who wants to insure Michael Jackson then
D,Everybody is so frighten of insuring his concerts then
D,Isn't it
A,Ya I mean who wants to go now
C,People will still go
A,I mean we should all boycott
B,Ya to start a movement or something
D,Ya
B,Boycott Michael Jackson
D,And this is not his first time
D,He has been cancelling it in Europe and Japan and so on
C,But some people are very against it
B,But why
C,What if somebody else do it
A,No more sales
B,No but then isn't he's risking his reputation
C,He doesn't care
C,He has really enough money to live so why does care
D,But I think these are just to boost uh CDs sales or something
A,Ya it's all publicity stunts
B,So it's not a money-making thing that he's out here for the concert
C,I don't think he makes very much out of concerts
B,It's sponsored by Pepsi why not
B,Pepsi's paying
C,Still doesn't affect him what and then if he cancels out because ultimately they <unclear> word </unclear> it they don't have to like pay compensation you know
C,They just have to re refund
D,Because there is always you know insure uh guys ah who insure the whole concert for don't know what what what
C,But I don't think they'll
C,I think they'll only like uhm pay the organisers or something
C,I don't think concerts goers like if you ask for a refund they will just give you the basic your basic refund
C,Not a not compensation right
