speaker,speech
B,Then he will put his hand behind
A,Oh that sounds like the uh
B,Have you done have you done your homework
B,It is like you what more work that kind
A,Old fashion right
B,Ya
A,But I think nowadays I think our students are not afraid of us at all anymore
A,No no
B,But mine are you know because when I go to class it's like I am leading a choir leading a choir or an orchestra
B,When I go to class I expect absolute silence there
B,Good morning class
B,Don't know how I do that
B,Then they will say good morning Mrs Chng
B,I said no then I don't like that tune
B,Can you try again
B,So terrible
A,Hey from R J you went to a school near your home right
B,Ya just below my flat
A,What was that called
B,Ha
A,What school was that
B,Yua Hua
A,Yua Hua Secondary School
A,Then from there you went to Ministry of education MOE
B,Ya
A,You went last year is it
B,Last year
A,Hey you know how I found out that you were in the ministry of education
B,Prospectus the prospectus
A,I saw a I saw ya ya I saw your name on the board on the staff welfare board you see
A,For enquires contact Mrs Jane Chng
B,Oh
A,I found course I don't know what course
B,He ought to throw this away
B,Shall we do him a favour
B,Anyway yes
A,Aye do you remember this girl call Melanie
B,From where </I>
