speaker,speech
A,Uhm headache is I don't know headache is not so bad
A,It's just the pain in a certain part of the head
B,Ya ya
A,But migraine uh is like
B,You see rashes you you that kind of thing
A,You want to
A,Ya it's like something pulling my hair like that you know and then I want to throw up as well
B,Ya ya but I get that very often
A,Maybe it's migraine
B,Hey but I don't know what it is but a panadol solves it all
A,Should go and see a doctor
A,Oh mine came to a point when the panadol didn't solve it
B,Ah
A,So I had to go and see him
B,Ya
A,Then now I'm on this uh medication called Migral <unclear> word </unclear>
B,No lah
B,Is it
A,It's very good
A,It takes away instantly
B,Is it
A,Uh
B,Oh maybe I'm not having migraine then
A,Maybe
B,because a panadol works
A,More women get it you know than men it seems
A,Stress uh
B,Stress and maybe like being out in the sun for you know really <unclear> word </unclear>
A,Uhm Oh I get it after the rain you know
A,I will get it after the rain
B,You have to get it after the rain
A,I will like the last few days I keep getting it
B,Is it
A,After the after the rain
B,Strange ha Ya
A,Uhm
B,I don't know
B,I'm the kind of people who don't want that
A,It's like I think it's what the Chinese call 'tao hong' <&>  in Hokkien)
B,Really
A,It's the rheumatism in the head
A,So after the rain you get it you know
B,Uh huh 'Tao hong' is something else lah
A,Ya no it's like uh you know 'Tsao Tsao' <&>  in Mandarin </&> right last time
B,Uh 'Tsao Tsao' uh Ah the Chinese general
A,This uh Chinese general
B,Uh huh
B,What <unclear> word </unclear>
A,He had a headache
A,It was 'tao hong'
B,Uh huh oh
A,Really and and the I think someone the the wanted to mention something about
B,Squeeze it out or something
A,Doing something to the head
B,<unclear> word </unclear>
A,He suspected the guy was doing was going to hurt him or you know kill him
B,Oh
A,Ya I remember that story
A,So when I've when I've migraine I'll think about 'Tsao Tsao'
B,Oh ya lah
B,There was this this friend of mine who used to go to doctor and said Oh I have migraine and doctor said No you have headache
B,You know I mean
A,Uhm
B,Like after a while they don't believe you
A,Ya no you
A,Uhm they got to monitor you lah
B,Uhm uhm
A,And then you tell them what kind it is </I>
