speaker,speech
B,The series was very long about thirty or forty episodes
B,I remember it was one of the best series around
A,Zhong Hua Ying Xiong
B,Zhong Hua Ying Xiong
B,It's not easy for them to condense three hundred copies of comic books stories into a two hour movie
B,They have to take out all the best bits of the comic book and put it into the movie
B,Guess it's a bit difficult too
A,Sounds like you are defending them
B,Well I have not watch it yet
B,But I think I will probably won't like it
A,Well I think this thing about special effects
A,Sometimes it makes it thin in a way you know the plot
A,The depth of character is not there
A,So sometimes together with the depth of character and good characterisation good plot with special effects I think it will make a good movie
B,Ya that's right
A,The actors are quite good right in this case
A,E-kin
B,Uhm he fits the persona of A Man Called Hero
B,If you read the comic books he looks almost exactly you know really like the comic hero
B,He fits the role
A,But as a movie is it a good one I mean in terms of uh you know you study films
A,So in terms of that you think is it a good movie
A,You haven't watched it yet actually
B,I haven't watched it yet
B,But I uh read enough I see enough to know a little bit
B,I guess what helps the movie maybe is the chemistry of him
B,He has the a kind of certain charisma that fits the role
B,That melancholic person that walks the earth and knows that whatever relationship people forms with him uh won't stand the test of time
B,That relationship will probably die because he is a curse on earth
B,And he fits the persona you know he looks sad all the time
A,So looks like he has a role to play to to save the world is it
A,But for himself he cannot form meaningful relationships
A,Deep ones
B,Ya deep ones
B,That's why I think in the movie also he has a son
B,And uh he refused to acknowledge him
B,And the son keep asking him why don't you want to acknowledge me
B,Because you know he feels that he is superstitious in a way uh
A,It might interfere with his role as a hero
B,Ya
A,Does he have a wife
B,Ya
B,Yang but she was killed half way through the movie
B,And you know these movies sword fighting movies is always about revenge
A,Aiyah the lady always dies
A,And then the hero will go on
B,Not my story
B,My story won't happen
A,It's all right
A,She's got a role to play
A,She has got nothing to do so she must die
A,Makes it more sad
B,I mean sword fighting movies are always like that hor
B,The ladies are just flower pots
A,What
B,I mean I'm saying sword fighting movies
B,Flower pots
A,Flower pots
A,Uhm I don't like that
B,I don't like that too
A,Make a movie that is different <X>
A,But there are some where the ladies play a part uh I think there was one Chinese show Chinese movie you lent me where the lady also fights
A,Fong Sai Yuk
B,Oh yes the mother
B,That was funny
A,The mother
