speaker,speech
B,They're getting aiyah it's boring lah
B,You know I mean they're just <unclear> word </unclear>
B,So this year I got very boring boring boring boring
C,You're teaching first year is it this year
B,Second year
B,One class is very good I mean they're very interested in everything but in other classes like they can't be bothered you know
C,Ha
B,Like aiyah why are we here in the first place
C,You mean that bad uh
C,I thought your your students will be more motivated than the students from RJC
B,Not really you know
D,Why would they
B,I think about fifty percent are not not not interested
B,Just going through the motion
A,Do they see beyond 'A' level
A,I mean what do they see beyond 'A' level
B,University which they can't get into
A,Ya lah be realistic
B,They may be very good at <unclear> word </unclear>
A,'A' level is such a useless
B,place isn't it
A,Ya unless you can make it to the U you know
B,Even <unclear> word </unclear>
C,But then what about education for its own sake uh
A,Not at 'A' level
C,Why not
A,not when they cram everything in two years
B,Uhm
A,and you study from seven thirty to five
D,What do you get out of it
A,Ya
B,Because and then you talk about anything they don't sound
B,They're not interested in anything you know I mean like
D,The only thing I ever enjoyed was GP
C,Because I got something out of it
B,<unclear> word </unclear>
C,Maybe now that I'm leaving uh <unclear> word </unclear> like less harsh on
C,I know my perception on the students <unclear> word </unclear> become less <unclear> word </unclear>
B,But I like I like my last my students last time you know the two first two batches I had
B,You brought up anything and discussed they're very interested
B,You know what I mean 'cos it's something interesting
D,You mean you got to work extra hard to make them interested now
B,ya but I'm so tired
C,Ya I think it's it's got to do with the system
B,<unclear> word </unclear> also you know
C,I don't think the students would have changed that that much
B,No they're they're definitely different
C,Ya
A,I mean they're different now in maybe you just <unclear> word </unclear> and put in their marks
B,Uhm
A,Except
B,Uhm because partly you see there there's commerce classes and science classes and arts classes
B,Usually in arts classes they are more talkative
B,Science classes also the boys they don't care
B,Anyway you just say anything and it'll be very funny they don't mind
B,But for the uhm
A,Commerce
B,For the commerce
A,It tells
A,You mean you are shy
C,Ya actually uh
B,But mean lah
B,Actually it's mean lah all my sins before stumble <unclear> word </unclear> and then stare
D,Ya you're paying for your sins ya ya
C,Ya
D,So actually I won't be too bad as a GP teacher but I never did that to my GP teacher
B,But you know actually ha
B,But actually ha I was I was
B,I was interested what I was always interested I didn't chit-chat or <unclear> word </unclear> goody goody
C,They chit-chat uh
B,Some of them ya and I don't know what to do with them any more
B,I mean we never had that last time you see
C,Oh
B,You know last time they just had you smile at them and then they must stop
A,You know those who are pampered
C,Why
D,You know last time they were
D,Do you do you ever smile at them and they stop
C,Uh
D,I don't remember my teacher ever smiling at us
D,I mean
A,Glare
D,Ya
C,Smile but I must say that uh I don't know
A,'A' isn't Brenda eating
C,Ya she's she's just gone to the loo
A,You know when my sis was teaching at Maris Stella
C,Brenda don't you want tea
B,Do you want something to eat
A,Something to eat
C,Drink come join us
D,Come you must try Jac's cuisine
C,Tell us more about your work That's not fair
D,That's cheating
C,Ya that's cheating
C,Maybe should tell you all the bad things about Brenda
A,Whoa transcription will be a riot
D,Just as well you can edit
B,Why don't you put more <unclear> word </unclear>
B,Ya you know mother says
B,Oh but Mel's mother doesn't drink
D,Oh no not worrying about my mother
B,Okay cake in custard swiss roll
A,<{> <[> Oh </[>
C,<[> Oh </[> </{>
D,<unclear> word </unclear> truffle
B,Actually this one ya Norwegian truffle
C,<unclear> word </unclear>
D,<unclear> word </unclear> nice things like this
A,Oh
C,Jac what about you
C,It's just
D,I'm so afraid
A,<unclear> word </unclear>
A,What about me
D,I can't do your things justice because I'm over-eating your
C,How's your work
C,How's your work now
A,I don't think I'll last long but <unclear> word </unclear>
A,I'm very tempted to come out and do my own thing
B,What's your own thing
C,Do your own thing
D,Do what
D,Business
A,You know Jay
B,Do business
A,Ya
A,Do you remember Jay
B,<{> <[> Jay Leong </[>
C,<[> Jay Leong </[>
D,<[> Jay Leong </[> </{>
A,Ya
D,Jay Leong
D,Ya ya she's with Kee Sing and all
A,They set up their own company <unclear> word </unclear>
D,Ya ya
B,They set up their own uh their own uh
B,I thought they are <unclear> word </unclear>
D,Our own
C,Then can I can I join in
B,<unclear> word </unclear> join in
C,Ya ya ya ya
D,<unclear> word </unclear>
C,I mean two years from now mean
C,Once I spent two years at at in my I'm going to feel the same way lah you know
B,No okay okay
B,What are you
C,So so I'll look for a change again
B,No tell me ya
B,So must now must I've been <unclear> word </unclear> you see
D,Why don't you ask Gin
C,Go for book-keeping and stuff like that
B,<unclear> word </unclear> SIM what <unclear> word </unclear>
A,I was thinking if you do that <unclear> word </unclear> teaching side of it will be okay
A,Language and all but marketing side we know nothing I know nothing
C,<unclear> word </unclear> I think Avy wants to do marketing
C,He's applied for a few marketing jobs
B,<unclear> word </unclear>
C,No really really
D,You mean he's not happy at <unclear> word </unclear>
C,He he he is okay but uhm
A,I mean a lot of things are okay but we can't see ourselves doing it forever
C,<unclear> word </unclear> for the rest of the ya
A,<{> <[> Ya </[>
B,<[> Ya </[> </{>
C,So he's looking for other things lah so they said
C,uhm we prefer internal transfers but we need someone who can jump in right away and he doesn't have marketing experience
C,But he will gain marketing experience soon and then they can employ him okay
C,Already he can do freelance lah you know because he doesn't want to jeopardize his future
C,Who knows your company close down or what huh
A,Ya don't know
A,I wonder how much we'll need
C,But then get a loan what
A,For what uh
D,Mostly you've got to start from scratch
C,What's this
B,It's one of those <unclear> word </unclear> but it's a bit soft
C,I I'll change
B,Ya
C,I change
B,Just take whatever
A,The actual
A,If you are doing publishing the actual publishing the actual printing you <unclear> word </unclear> out lah
B,I think you have to use a spoon you know because it's very very soft
D,Ya
A,So what you need is
D,Don't you need
B,<unclear> word </unclear> your house <unclear> word </unclear> walking there
C,No need it's alright
C,It's alright
D,I I went I went out my <unclear> word </unclear>
A,<unclear> word </unclear>
D,<unclear> word </unclear> and then what for <unclear> word </unclear>
B,<unclear> word </unclear>
D,<unclear> word </unclear>
C,Ya
B,Oh no <unclear> word </unclear>
C,You made it uh
B,Lucky your mother didn't come
C,You made it uh
B,Ya last week we made it was okay but this week is not cos we
C,Change
B,<unclear> word </unclear>
A,<unclear> word </unclear>
B,No last week
A,Oh last week
B,Once a year
A,I thought <unclear> word </unclear> last week
C,Oh no
C,As long as the taste is alright
C,Texture who cares you know
D,Ya taste is fine
A,Ya
C,Anyway cheesecake is supposed to be soft anyway
A,I I prefer it like that
B,You're so kind you all
A,No really I don't like like lumps of cheese
C,Or or it being hard
D,Enough of those <unclear> word </unclear>
D,I can't decide what to eat next
A,You know <unclear> word </unclear>
D,I've my eyes are still going back to <unclear> word </unclear> times
C,Why why do want to leave by six something
A,I'm going for the ballet tonight
D,Ah the Montreal Jazz <unclear> word </unclear>
D,Ah why didn't you tell me you were going
A,Well Mel I got an extra ticket from somebody <unclear> word </unclear>
C,What time is that
D,I watched it on TV once it's very good
A,It's at <unclear> word </unclear>
A,This person is picking me up picking me up from Holland Village at seven
D,<unclear> word </unclear>
B,<unclear> word </unclear> Tagger on on sounds interesting
C,But then if you want to take a cab you know tsk
A,Sorry
C,Yes note that
B,Tagger on
B,I'm just a tagger on <unclear> word </unclear>
D,I want to eat other things also <unclear> word </unclear>
B,It's so often that we buy this you know
D,capacity
B,and until the the man and the woman selling it look very old
B,They're not even selling it for very long
D,Excuse me
D,Please lah
D,You're spreading people's doom like that
A,No sometimes you see these old couples selling <unclear> word </unclear>
B,<unclear> word </unclear>
C,Why
C,You want to grow old and do the same thing
D,You cannot
D,You can't take the life
D,It's very hard work
A,<unclear> word </unclear> you know what I mean
A,Like this <unclear> word </unclear> couple I know <unclear> word </unclear> selling Hokkien mee and yet nobody I mean buys from them you know <X>
D,Because it's not nice lah
B,Then how they survive
A,Don't know
C,But I guess because they're poor they need to that's the only thing they can do maybe
B,Uhm
C,to earn a living
D,How do I clean this up
C,Not like they they're good cooks or whatever
A,No maybe they're <unclear> word </unclear>
D,Ya that's probably why
A,My father-in-law wanted to apply for a store in Woodlands
C,Who
D,To sell
A,My father-in-law ya
D,To sell what
A,<unclear> word </unclear> he can't cook for nuts
D,Ya that's what I'm asking you
B,<unclear> word </unclear>
A,Don't know
C,But he's very well-off right or relatively well-off right
A,Very poor very very poor
B,<unclear> word </unclear> especially now people all <unclear> word </unclear> trim and fit
