speaker,speech
A,But what kind of cakes she <unclear> word </unclear>
B,Uh she has chocolate cake pandan cake
A,Uhm
B,uh blueberry cake uhm uhm mocca cake
A,So all quite nice ah
B,Not bad lah
B,Not too bad but I think the best is uh walnut and her durian cake
A,Oh got durian cake ah
B,Ya
A,Durian cake durian cake is nice
B,Yous you'll hear a lot of background
A,But durian cake you must have <unclear> word </unclear> the season nah
B,Ya
B,She always whenever she she goes to Europe for tour uh when she comes back huh she'll buy back all the fresh fruits you know
A,Uhm
B,from the from Europe countries
A,Uhm
B,and then she will bake all this type of fruit cakes you know
B,Ah there is one <unclear> word </unclear> is very nice
A,Huh
B,<unclear> word </unclear> cake inside got fruits
A,A no Audrey better come down
B,Different kind of Inside got a lot of fruits
C,Audrey come Audrey
B,different kind of fruits
B,Very nice the <unclear> word </unclear> cake is very nice
A,Sit down Sit down come come come
A,Audrey uhm uhm take
A,One small box enough huh
A,Don't waste our walnut cake ha
B,Is it enough
B,One box is it enough
A,Enough lah
B,Kiat Mui is ordering two box
B,She's
A,Ah you must have many friends to come to your house what otherwise how to
B,I thought you all are always generous
A,Generous to who
A,Give to who
B,He said what as a Christian you know
A,Ya
B,It's part of your uh whatever
A,Your virtue lah
B,So you you invite friends to come to your house
C,<unclear> word </unclear>
A,Ya you invite but people may not be able to make it you know
A,So in the end nuh you got to eat it for so many days and then by the time you eat nuh not nice already so many days
A,Right hor
A,Hor
B,Is it enough huh
B,How long must we talk
A,Ya man
C,Two more hours
B,We can't afford the energy
A,Audrey come some more
A,You want some more or not or don't want already
A,Huh
A,Audrey
B,Why don't you bake cheesecake
A,Bake cheesecake
A,Don't want nuh
B,Ya lah
A,My cheesecake sometimes successful sometime not successful one
B,Or change
A,Guess who has to eat
B,Who else
B,All the guinea pigs suh
A,And you know next time I bake huh I must use the convection oven already
A,I always use microwave one you know mix
B,Uhm
A,Uhm uhm So you try <unclear> word </unclear> convection oven
A,See whether it turn out better or not
B,Uhm
A,Audrey you don't want already ah
A,Huh You want some more apple pie
A,Nor nor nor ah Nor nor ah Oh oh
C,Oh oh
A,Sit down lah
A,What run around for what
A,Sit down
B,'A' I don't know whether Serene got what got problem or not
B,That day uh she went to her nanny
C,<unclear> word </unclear>
B,Upstairs huh
C,<unclear> word </unclear>
B,No writing
A,With my brother
B,She was with her nanny so uh the nanny's uh daughter and son ah taught her how to write her name you know
A,Ah
B,So you know you write from the left to the right right
A,Ya
B,but she she told them no no
B,It's from the right to the left you know
B,So they told her no no it's wrong you must always read from the left to the right
A,Uhm
B,You know what she told them
B,She said no my mummy told me it's from the right to the left
B,Then they said uh it's wrong
B,Say who told you my mummy mummy is a graduate
B,she study more than you
B,She knows better than you
A,Whoa
B,She was very terrible because you know why the nanny told her
A,Huh
B,The nanny told her said your mummy uh study a lot
B,She's a graduate uh so she she earn a lot of money
B,So next time you must study until uh university also
B,You you earn a lot of money and then next time you come and see nanny you must buy things for nanny to eat
A,Hm <unclear> word </unclear>
C,Ya this girl quite pretty
A,Pretty you know she
C,Is she a Singaporean
A,Ya
C,What's the purpose of this ah Brenda
A,Oh me Just now you ask who is the wife of that man
A,The man said that the woman has ever compere
A,Maybe this woman nah
B,No no no
A,This woman compere before what
B,No this this this woman's uh new boyfriend boyfriend uh also work in SBC but is uh <unclear> word </unclear>
B,No no is uh is uh what ah
B,Tsh uh beautish beautician ah beautician
A,Beautician ah her husband
C,Hey Audrey
A,Actually what is a beautician <unclear> word </unclear>
B,Backstage one nah
B,He doesn't appear
B,Who is that guy
C,Audrey
A,Whey!
A,How long more neh
A,Enough or not <unclear> word </unclear>
C,How about joke
A,Ya please
B,Yes
A,We'll be the audience
B,We'll provide laughter
C,Okay put money first
B,How about
B,How about fifty
C,Huh
B,About fifty
C,Have you heard have have you heard this one about between Bush no Bush and Gorbachev about selecting the second hand man
B,No
C,See ah Bush went to visit Gorbachev you see
C,So he was asking Gorbachev lah
C,Hey how do you select your right hand man
C,So Gorbachev said to Bush: I've got a very simple process
C,What I do is I ask my the prospect one question
C,If he get it right he's my second hand man
B,Ya
C,So Bush went to went to ask him further on what's the uh what's the question
C,So Gorbachev said well the question I pose is this
C,If I'm my father's son and I'm not your brother who am I
A,Oh
B,Oh heard it
C,Have you heard it
B,But not but not uh uh Bush one nah
B,I heard that one was uh Lee Kuan Yew Goh Chok Tong all that Local one
C,Is it
C,And then what happen
B,Don't want to say
A,Say lah quick lah quick lah say lah
B,No this uh I think if I remember correctly ah Goh Chok Tong went to ask uh Lee Kuan Yew
C,Yap
B,How to uh how to something like that lah also how to select uh how what is your criteria or something like that
B,How you select your your men nah
B,So this Lee Kuan Yew said uh very simple okay uh
A,Kiat Kiat
A,wait ah if I can remember wait
A,Cannot remember now
C,<unclear> word </unclear> Do you want uhm uhm or not <unclear> word </unclear>
A,She don't want to uhm uhm already lah
C,uhm uhm something
B,Aiyah I cannot remember already ah
B,Later on then I tell you
A,He remember lah
A,Let him tell lah
B,Okay let you tell first ah
C,Okay so anyway where was I now
C,Ya So after that Gorbachev said lah the answer is myself ah
A,Heh heh heh head
B,Hm hm
C,So when they were saying that Shedvanadze came along you see
C,So they pose a question to Shedvanadze and Shedvanadze say uh of course it's me Shedvanadze
B,Uhm uhm uhm uhm
C,Okay and uh so all of them were quite happy lah that
B,Uhm
C,he could answer the question
B,Uhm
C,So Bush went back to the US
B,Uhm
C,and he decided to try on Dan Quayle
B,Uhm
C,Dan Quayle is his assistant nah
B,Uhm
C,So he ask Dan Quayle okay I'm my father son
B,Uhm
C,and I'm not my brother Who am I
B,Uhm
C,and Dan Quayle gabra
B,Uhm
C,stuck for a while and quickly rush out
B,Uhm
C,and then on the way he met Colin Powell
B,Uhm
C,So ask Colin Powell Whey tell me quickly
B,Uhm
C,If I'm not my father son
B,Uhm
C,and I'm not my brother Who am I
B,Uhm
C,Then Colin Powell say of course it's me Colin Powell
B,Uhm
C,So Dan Quayle quickly went to Bush and say Mr Bush I know who is it
C,The answer is Dan Quayle and then Bush said no no it's wrong
C,The answer is Shedvanadze
B,Actually the local one is
C,<unclear> word </unclear>
B,the the local one ah
B,Haven't finished ah
C,Finished already
B,Finished already
B,Actually the local one is is something like that also uhm
B,Lee Kuan Yew ask uh no Goh Chok Tong ask Lee Kuan Yew
B,So Lee Kuan Yew said uh say uhm the same same same question you know
B,If I'm I'm my father son but I'm not my brother so what
C,Uhm uhm and then what
C,Ya
B,brother or something like that you know
B,Who am I
B,So uh then uh this this uh Goh Chok Tong no this uh Goh Chok Tong said uh then who who is that person
C,Uhm
B,So LKY said uh uh call this this who ah uhm who's that person's name
C,Son
B,Uh who's that person ah
B,That that last time that Ex MB MB minister the Indian
C,<unclear> word </unclear>
B,No the Indian
C,Dhanabalan
B,Ha
C,Dhanabalan
B,No no uh Jeyaratnam heh Rajaratnam
C,Rajaratnam
B,Rajaratnam
B,So after that Goh Chok Tong thought that oh that's a good good thing you know
B,So he he he went out and want to test out you see
B,So he called up this Ng Bock Too uh and ask him or or or Wong Kan Seng
B,So they they they all repeated you know and then after that nah they ask Goh Chok Tong whether it's right or not <X>
B,Goh Chok Tong said no it's wrong it's Rajaratnam Something like that lah I cannot remember the uhm but it's very funny </X> </I>
