speaker,speech
C,'A' that's very cheap
A,Ya very cheap
C,Through the newspapers or what
A,Ya through the new
A,No I went through the tour agent here the SATS STS
C,The one the one at the staff centre
A,Mm mm
C,Is that a special price for staff or what
A,No it's not But they will arrange it with you
A,Uh the tour agent which is Genting
C,Oh that's very cheap
C,You you didn't go there by coach did you
A,I fly by Airways to Bangkok
C,And then
A,And then uh coach up to Chengmai
C,Oh
A,The rest would be coach ride overnight
C,And then back to Singapore
A,Fly from Bangkok
C,Orh that's not so bad
C,But the trip from Bangkok to Chiangmai How long does that take
A,A trip from Bangkok to Chiangmai about uhm ten hours
C,Oh my goodness
A,Overnight
A,cheap
C,Oh oh but what about the hotels
A,Hotel is good
C,How many stars
A,Three three to four stars four stars
A,You have your own bathroom and then they provide you with twin-sharing rooms things like that
C,Twin-sharing rooms twin-sharing
A,Ya
C,That's not so bad Actually you're thinking of of of Bangkok
A,It's highly recommended
C,Ya but I wanted Bangkok with Chiangmai with nothing in between
C,I didn't want one with Pattaya and and Chanrai and all these funny funny places
A,Oh but it's Chanrai all these places that is good
C,Really
C,I thought Chanrai was nothing much
A,Oh we went to the we were going to the border and then to see all those tribal people
C,Did they offer to sell you
A,No have you been there
C,No never
C,Just Bangkok
C,Ya just remember the traffic jam that's all
A,Ya traffic jams
C,You tried the you tried that the the toot-toot or something right
A,Yes but only tried in Chiangmai because the rest of the places we've got were were shifted by the coach
C,Oh but did you get to stay long in each location
A,No no I think it's quite enough for Bangkok
C,How many days altogether
A,But I extended three days up in Bangkok to do shopping
C,Oh how nice
A,Ya
C,Sounds like my kind of person
C,*laughs*
C,How long was your trip actually
A,Eight days
A,I extended to eleven
C,To eleven
A,Ya another three days in fact four days for shopping
C,You weren't alone were you
A,No I went with my mother and then we stayed at a friend's place in Bangkok
C,Orh then that's not so bad
A,But the goods are quite disappointing
C,Oh why
A,'Cos all rayon material you know the the I couldn't find any silk or cotton linen material strange
C,Did did they bring you to the shopping alleys and all that
A,Shopping alleys
C,Yes What do they call it
A,But not the tour peo not the tour group
A,Uh this my friend who brought us to one of the shopping centres
A,Some quite expensive one
A,we went we went to some cheap ones too
C,Aha
C,The last time I went I remember they they brought us to this place which was a factory outlet you know
C,Oh yes you know hugh things
C,So many clothes you could go crazy looking at them Cheap
A,But what clothes
A,We were not brought to any of the what clothes factory
A,It was all leather bags silver ware bronze ware things like that
C,Oh but that's that's fun too
C,I like all this type of nonsense
A,Ya ya I like that
C,Did you go did you see uhm marcasite jewellery
A,Yes magaside
C,Ah lovely
A,I was looking for it I want to buy it
C,Don't be like that
A,I miss it
A,It was uh in Chai in Chiangmai
A,Quite expensive you know
C,I thought it was much cheaper there than here
C,It's so expensive here
A,I haven't seen any in Singapore
C,Lots
C,There's one at ah Lim's Art and Craft
C,They they sell quite a number where
A,Oh
A,One pair of earring will cost easily twenty above
C,Oh it's about forty fifty dollars in Singapore
A,And I saw one necklace I like so much
A,Marcasite is one hundred bucks Singapore
C,Not so bad what
A,Ha
A,*laughs*
C,I mean it's very cheap at this time lah
C,There there's another shop selling very nice things you know marcasite uhm
C,The other day when I went for High Tea at Parrots uh
A,Marco Polo
C,Marco Polo that's right There there's a shop on the way to Parrots and they had some nice marcasite
A,Somewhere at Tanglin is it
C,Ya ya
A,Oh then maybe you should go
C,We're just standing outside and drooling at the pieces you know looking through the glass
A,Maybe you should go next June June July then I'll tell you what I want
A,*laughs*
C,Maybe I should just go next week with Siew Teng
A,'A' that'll be good yes yes
A,Six hundred and seventy is not too expensive
C,I'm sure Siew Teng doesn't mind
C,She's quite rich after all
C,We're just having our bonus
A,Oh ya
C,Do you know our money's in the bank
A,I was told I haven't checked
C,Oh
C,*laughs*
C,oh
C,Have you been doing much shopping here
A,No not at all
C,Oh because you just because
A,Not for the last
A,I know that I'm going to Thailand so I didn't want to shop
A,I wasn't shopping for the last three months or so two three months
C,So you just let it out in the big bang
A,But I didn't buy much because I was quite disappointed with the clothes
A,I was thinking of buying accessories and but then I was quite reluctant to part with one hundred dollars just for <unclear> word </unclear> things like that
C,What's the in thing there
A,In thing
C,at the moment
A,in thing I'm not quite sure
A,What is in thing
C,I mean like the clothes what's what's in fashion lah
A,Couldn't really identify any fashion
A,It's all the long sum
A,Maybe that's the in thing now
A,I couldn't see cotton material
A,Quite plain it's just blouse
C,And that's it
A,Ya
C,But I still think that it's it's still nicer than what we are having here in Singapore you know at the Metro stores where they're having those back to sixties kind of clothes
A,Oh A line type is it
C,Ya awful right Oh you like it oh oh oh
C,*laughs*
A,I like things here
A,They are more colourful
C,They are colourful but some of them are so so psychedelic you know it hurts the eye to look at it
A,Do you have an extra mug
B,I've got four in my room if you want
A,Ah Can I get one from you Dr Mak
B,Yes
A,I want some water
B,You want water yes you can go
A,I'll get it later Has it stopped
A,The taping Not yet
B,Or you want tea
B,Anybody wants tea
C,Oh no thank you
B,Okay
C,Brenda
C,How long more do we have
C,Does it have to be twenty minutes solid
A,Okay what else
A,Did you go anywhere this time
C,No I didn't
A,Didn't take leave
C,But I I think I think I spent more staying in Singapore shopping than I would have if if had it gone elsewhere
A,Where did you shop
A,Where do you do your shopping
C,Actually the worse thing about it was I didn't go to very many places
C,I just specialise in a few shops and I just spend a lot in those few shops which made it even worse you know
A,Ah
C,I I discovered this antique shop in Chinatown Point <O> telephone rings </O>
A,and buying what
C,And and they sell uhm antique jewellery so I bought a few pieces
A,So you buy jewellery
C,I don't usually buy jewellery you know
C,Not not it's not costume jewellery
C,It's uh gold
C,They told me was Peking Gold and uh I bought this bracelet a charm bracelet
A,Aha
C,One day I should show it to you
A,Ya
C,And it it's quite intricate you know and it's got these charms dangling on it and it's very well-made
A,Mm Chinese
C,You know it's ya Chinese and I think that one is about twenty over years old and it had a little opium pipe
C,Uh a little flower basket you know in gold
A,Ah
C,Done up in gold and they had a little bird cage with a bird inside
A,You must show me
A,*laughs* <X>
C,Uhm and they had the fish which moveable fish then they had the pagodas it was a earth pagoda and a uh heavenly pagoda one one towards the earth one towards the sky and uh how to put it now
A,
C,No no pendants but I mean it's it's quite a lot and it's quite huge you know and then I bought this pair of earrings dangling and it's got precious semi-precious stones
A,Oh yes I like stones
C,But I don't know what those stones are and that one is about thirty over years old then different types of stones also Quite damaging to the pocket Then on top of that where else did I go There was some warehouse sales and
A,Aha Are they worth going
C,knowing me of course I go for such things
A,I saw one yesterday There was a silk all the silk products in Holiday
C,Ah Oh
A,at Holiday Inn
C,Is it
A,Ya
C,Oh
A,Silk blouse silk whatever but I didn't go
C,I notice you're very into silk
A,I like silk
C,Oh I only own one silk blouse in my whole life
A,Let me see I don't have much too I only have one This one and
C,A creamy one
A,That one is not silk
C,Oh
A,The rest are not Maybe this is the only one
C,Alright my one and only one I bought from Hong Kong - the washable silk
A,Some sleeveless
C,You know with the different different colours They looks as if the watered the the water has run
A,Like painting
C,Ya and then uhm went for this one that's where we got the chocolates from There was a Sime Darby sale Did you know The one along Dunearn road
A,I don't know
C,Just next to Yeo Hiap Seng Sime Darby
A,Sixth Avenue is it or where
C,Uh ya somewhere along there before the Turf Club
A,Chocolate sales
C,No Sime Darby sale and in the newspapers they they said that they would have a lot of things uhm beds bedsheet bedspreads uh electrical equipment Sime Sime Darby is good because I think they represent No no that's No but they they said they had a lot of things you know electricals TV sets toys and and food and everything
A,Ah should have come Was it on the paper today
C,No no it was on last week for five days I dragged Siew Teng with me That's where we bought lots of chocolates Still on today till six
A,Tomorrow
C,No it's it's over already
A,So last few days
C,Ya then I went for the designer sale
A,Whoa
A,*laughs*
C,Of course most of the things were like out of this world but they were really heavenly you know the clothes were so beautifully cut the the material was so nice but you know most of the people that you see there are are quite with their nose stuck in the air Indonesian women You you see them you know with all their their their all the clothes piled over their their hands
A,Where is it this designer clothes
C,
A,Oh
C,Ya
A,Did you buy anything
C,Just a belt for ninety nine dollars Luciano Soprani and when I brought it back Siew Teng and and Dr Teo was saying that it wasn't worth the money
A,Who's Dr Teo
C,Annie Teo
A,Oh I see
C,You know It had the Luciano Soprada logo in gold you know
A,Oh dear right in front
C,Rectangle all over the place all over the belt all along the belt and the one thing about it was this gold crest would fall off and I had to go and buy the super glue from from the co-op to stick it back you know So were coming off already I didn't I didn't notice it you know because what happen was was Annie Teo was looking Oh brand name then she just tapped at it and it fell off then I looked at her I said Ooh Then she said not my fault not my fault Ya I think it was about ten dollars worth and it got about six crests on it
A,Uh
C,Quite interesting there were other things also of course but not my size I think it would have been worth to look at it
A,Is it
C,Ya quite cheap
A,Quite varied
C,I mean even though they were they were selling things for forty percent to seventy percent it was still too out of out of like what
A,above five hundred
C,No I mean like blouses two hundred and fifty dollars for just a blouse
A,It's terrible
C,I mean you won't want to pay two hundred and fifty for one blouse
A,in the normal way
C,Unless it's silk then unless it's silk then then you could think about it
A,One suit or one Haven't got anything that's above two hundred yet
C,Yet
A,Mhm </X> </I>
