speaker,speech
B,Make it short lor
A,The sentence is full of complicated words so you need to write all the words before that sentence can come out
A,You cannot shorten it then it'll lose the meaning
B,Then shorthand lor
B,This is the only solution
B,Yes serious
C,Why don't you just decide <unclear> word </unclear> to sneak into his room and sort of pinch the book
A,A E also can't finish can learn shorthand
B,Aye do you know that I use shorthand for my Chinese lecture
B,Do you know that
C,Everybody use shorthand
A,No his is professional shorthand
C,No
B,Shorthand
C,For Chinese I thought it's what we call short forms
A,Shorthand not short forms
A,Shorthand
C,I don't ben <unclear> word </unclear> you
A,Prove prove
B,You want to see my Chinese lecture notes
C,Yes I would like to
B,I think it's missing <unclear> word </unclear>
B,It's in a hurry
B,It's not with me now
C,Next time next time don't worry there's always time
B,I use shorthand
C,You own set is it
B,My own set
B,What do you mean my own set
B,That means I I
C,Your own shorthand aye aye I've got to go or else or else I won't be able to catch the lecture
B,Okay bye bye
C,Ya </I>
A,She got to call up one of her boys
B,Uhm *Laughing*
C,Calling her boy
B,Her boy
B,Which boy
C,Tom Dick Henry
C,It's not Tom
C,It's not Dick
C,It's not henry
C,It's Eng Wah *laughing*
B,Come on
B,Let's speak
B,Let's talk
A,Hello
A,OK let's see how she talk to her boy
B,Hello you never call you
C,<{> <[> On the phone </[>
C,Yeah what are you doing
C,Yes
C,Not back yet
C,Oh OK never mind
C,I'll call back later
C,OK bye-bye
A,<[> <unclear> word </unclear> </[> </{>
A,She went to she went to do house checking
C,But this fellow
C,OK
A,I know
B,No no
B,Don't run don't run
B,If you don't run it won't bite
A,Aye how come
A,I heard you are not going holiday
B,Her daddy opened her mouth His mouth I'm sorry
C,Not not say like say that now
B,She's not going on a holiday
C,I never go on a holiday
B,That's why she offered to watch a movie with you
A,Ah sodesnai So it is
C,I just love your company That's all
B,You don't lie through your teeth OK
B,There's no mandaki when you sick
C,Exactly
B,There's no mandaki teachers need to take leave you see to go on a holiday
C,Exactly
C,So I'm left with no money and no holiday
B,No money fifty dollars
B,I'm paid seventy-eight
A,Wow you should be sick more often so I can take over your class
C,She was just sick and she didn't even call me
A,But she called her She's already earned the money you know
C,No I didn't call her to replace me
C,I I this year I haven't been asking anybody to replace me
B,Because she wasn't really sick
C,Oh you haven't heard about my
B,The story of her life
C,Not the story of my life lah
B,Not yet lah That one didn't reach lah
C,OK somehow on Monday I was locked out of my room
B,Lock out
B,Lock out
C,My room my room
C,Because my brother locked the door from inside and the key to the door is inside my room
B,Three of them
B,Three of the keys <{> <[> In one bunch </[> all
C,<[> All three of </[> </{> the key in one bunch is on my study table
C,So he lock it
C,So when the moment I came home from tuition I can't even go into the room
C,So I was crying crying crying
C,I was thinking how am I supposed to go to school the very next day you see
B,So I got this idea
C,So she said OK go and take MC lah
C,You see the doctor
C,You get headache lah
B,Of course she follow my idea
C,Of course I follow her idea
C,OK that's desperate right
C,But then ah I have said to the doctor Oh I got cramp
C,OK I got cramp
C,So the doctor say OK you go for a blood test
C,OK
C,OK
C,So funny sorry
C,So guess what she took one one whole big syringe of blood from me
C,OK then I
C,OK lah
C,Fine ah
C,OK whatever lah
C,Sick sick
C,She checked me thoroughly lah bla bla bla
C,OK
C,Then I was outside waiting for my medicine ah
C,So <unclear> word </unclear>
C,Altogether it cost you three hundred and ten dollars
B,For the blood check up
C,Yes
B,For your blood gold wah
C,I've only got hundred pounds you see
C,So I took my medicine half an hour later
C,
A,How come How come did the doctor never tell you
C,I think
B,They assume that people have money when they go for blood test Then why not... I heard just now that you got headache or something simple you know
C,I can lie I seriously can lie...
A,For blood test only
C,It's because er this cramp and...
B,Are unbearably
C,Yeah it does It's very painful every time of the month you see So the doctor says that might are they might be something wrong So she said she said OK I am going to take your blood and then sent it for the test you see for the test So OK lah this <gundu> ah So don't know he blur blur right Because the night before it's like... Ayah I can't... My heart... It's like... My God! So <banjero> OK loh you take my blood lah You check my blood form It's just like that you know Alamak almost fainted
A,There so***
B,No wonder no more holiday
C,No It's just the thing... When the... One thing the holiday is already cancelled right
B,Yeah
C,Before the blood test came about And now definitely no holiday lah Confirm lah confirm My god! Very neat lah They won't get worried until two or three...
A,Amid Amid is going to study wah
B,Oh yeah Amid is going overseas
C,No Sheffield Sheffield
B,My good friend
C,She's going she is going Sheffield So we might be going to Sheffield too to visit
A,Ei { if we want to go...
C,{ So continue to be their friend ah
B,We go right Don't say I'm going
C,Why
A,And when you appear what happens
B,Ah
A,When you appear...
B,The friend wouldn't come along wah boy friend A &
C,When we visit him or visit she ***
B,that particular friend that I want to avoid
A,Yahi lah
C,Oh Yahi
A,But if we visit...
C,No if we visit he will be there because they've been staying at the same place
A,They're staying together ah
C,So he will be there
B,I think { he says and all that right
C,{ But he doesn't know you all So you won't...
B,{ We not visit his place
C,{ He will come We will visit we will visit Amid and his life there
B,Don't want
A,You don't want to come ah
C,I want to go
B,I thought she liked talking to us
C,I love talking to Alamin
A,Ah yeah
B,So sincere that cousin dripping from her very word So can you can you blame us if we don't think of you that time
C,Exactly She stole the word away from my mum <&>  Laughing)
A,OK one of us happens to be an IE teacher
B,Was about to graduate
A,Can teach children OK
C,I'm not teaching children I'm teaching people like you
B,We have been taught enough We I have graduated
A,Already taught by corrupted people </X> </I>
