speaker,speech
B,Yes because at that time I was not available
A,Witness
A,You said later on the engineer recommended that two more switches
B,Not two
B,One
A,One switch
A,One more switch be put on the Miki machine
B,Yes
B,On the front side
A,On the front side
A,Did you all put that switch
B,Yes
A,When was this switch installed
B,A few months later
A,Few months later
B,Yes
A,Was it recommended for safety reasons to ensure that the guard doesn't close
B,No the guard will close
B,So why this Japanese engineer recommend
B,I'm not very sure why he recommend the additional switch on the front side
A,You are not sure why
B,I'm not sure
A,This Mister Tan Boon Keng
A,Where is he now
A,Is he employed with the company
B,No he already left two years ago
B,Sorry three years ago
A,Do you know where he is now
B,He is in Singapore
A,You know his whereabouts
B,Roughly yes
A,You know
A,Where do you think he's residing
B,Somewhere near my place
A,Somewhere near your place
A,That would be
A,That would be what address you know
B,Maybe
B,I don't know the address but somewhere in Bukit Batok
A,But you know his address you would be able to get that
B,No no
B,I call him
A,You know his telephone number
B,Yes
A,What is his telephone number sorry </I>
