speaker,speech
B,She play for <unclear> word </unclear> definitely
B,She play for my <unclear> word </unclear>
A,That means you're quite good what
B,<unclear> word </unclear>
A,Can lah
B,Is this the girl you're talking about
A,Yah yah
B,Sharon's friend right
A,Yah Aik Leng
B,Aik Leng ah
A,The other girl also plays uh table-tennis but she's a bit slow not very alert
B,In ball sense
A,Aik Leng has very good ball sense
A,That day I played tennis with her
A,She knows exactly how far to move back for her to hit
B,Experience
A,No but she's not
A,I mean she's not a good player but she she can you know gauge the distance
B,Usually this kind people ah is a very good <unclear> word </unclear>
A,Yah
B,Aye but surprisingly ah Zul Zul cannot play ball games
A,I can't also what
A,For me is like building up
B,Okay lor it's finally I mean slowly lah
A,Zul maybe because she doesn't expose herself
B,Zul is mainly a static <unclear> word </unclear> sort of
A,But she is very serious right
A,I mean like I play games my my motive is to enjoy myself
A,Her motive is what
A,To
B,But she does enjoy I mean she enjoy pulling weights
A,Hah
A,I can't imagine myself enjoy pulling weights
B,<unclear> word </unclear>
A,Maggie is that of like uh systematic building up like uh do my arms do my stomach
B,Yah I quite I find it quite boring lor
B,Sit down there or stand down there in the room and it's keep repeating you see it's repetitive it's repetitive you see
A,Yah
B,So <unclear> word </unclear>
B,Then you train for this muscle and then next one
A,Yah then must plan one you know
B,Yah
A,When I do sports I never plan
B,I think it's good lah to do a <unclear> word </unclear> people like me so skinny
A,No but that doesn't mean you're not healthy what
B,True true
A,Okay I think Maggie is quite weak
B,Maggie is quite
A,Quite weak
A,You know when I look at her like a bit fragile uh frail like even
B,She's thin lah
A,Maybe that lah
A,Like even Teresa she I know she jogs she plays tennis
B,But Maggie swims what
B,But I heard she said she got dislocated before right
A,Doing what
B,Doing <unclear> word </unclear> I don't know what lah
B,She was just probably that's why she didn't play uh dangerous games lah
A,Better not
B,Wait come out
B,But not long she told me before she has a screw inside her arm
A,Ah
A,You mean it hasn't been removed uh
B,No so when she go and take X-ray
A,Then see the screw
A,But normally they remove it after like two years
B,Probably
B,Once you fix the your own skin <unclear> word </unclear> position because <unclear> word </unclear> I dislocated my elbow before so uh okay lah I mean once lah
B,To other people hah if you dislocated once then it it'll occur very easily
A,Yah prone to it
B,<unclear> word </unclear> it will come out yah
B,You'll be more prone to it so maybe she is this case lor
B,That's why she needs to <unclear> word </unclear>
A,My father had an accident last year a motorbike accident
A,So the leg got hurt had to screw uh the bones
A,I don't know where
A,I mean I think it was ankle
A,He was on clutches and everything cast in a cast
B,Bad uh
A,Yah it was very bad
B,I tell you uh that time in the hall then this inter-block game or inter-hall game but I can't remember
B,My friend he's in the rugby team
B,He broke his leg you know
B,It really broke you know rush to N U H
B,Then that time we went to visit him just one
A,Yah
B,Then we dare not tell his parents
A,So terrible
B,It's terrible you know <unclear> word </unclear>
A,No my friend uh during the orientation Sheares Hall you know what they did
A,They they you know they carried her uh
B,Hands
A,Limbs and yah and swung to throw her you see throw her forward
A,So what happened was she landed on her face you see and she broke her two front teeth
A,But she was so upset you know and and the thing about her is that we have always you know talked about how nice a smile she has and then
B,Poor thing
A,Like she was really upset
B,Oh dear
A,But in the end Sheares Hall paid for it lah
A,I mean she went to N U H to fix it
B,The hall paid for it or the those those people who <unclear> word </unclear> her
A,I don't know but anyway it was paid lah
A,But it was so terrible I mean
B,Yes
A,No it can't be seen nah
A,They just added
B,Just oh chip off lah
A,Yah
A,So sad
B,I think there's another friend of mine my neighbour when I was in my second year also played with rugby and he got fits
B,You know rugby is very rough right
B,People <unclear> word </unclear> ran and pound on each other right
B,So what they stood up <unclear> word </unclear> my friend was lying <unclear> word </unclear>
A,Just lying down there
B,And then foam
A,Oh my goodness
B,So a bit of foam coming out then we dare move him because we don't know whether we might broke his neck so we dare not treat him <X>
A,Then what happen
B,One went to Sheares Hall shout for any medic medicine students One run to call ambulance because we can't do anything </X> </I>
