speaker,speech
B,I thought I just said big is B I G is big
A,Rachel
A,She finishes the D O S for dummies
A,Didn't he explain all these things to her so
B,Put A S D lah
A,He he gets more intelligently and
B,Put inside the A S D
C,Cannot
B,Get her to carry it here everyday
B,She can play with that whenever she wants
A,Can also
C,Not enough memory right
C,It'll be so big
B,Enough
C,Then must take out all the rest
B,At first it was inside there ah to begin with
C,A S is first player of the year
C,Say yes
C,Would the graphics turn out as good
B,No colour
C,No fun ney
A,Aye no fun
B,That is right
B,No colour
B,No music also
C,Ee don't want ah
C,Put it in the computer for a while
B,Don't like the the
C,Just a while
B,Computer has not more music card
B,I took it home
A,Aiyoh you have been smuggling the stove slowly is it
A,One by one all the stuff in the
B,All dismantled already ya but right you get the point
A,But you still have all your stuff in the your drawers and everything what
B,Ya trying to clear them one of these days
C,But drawers one nobody can see your
B,That one I will be clearing them too
B,Vacating for the table
C,All your diskette
B,Aye this thing is making me sick
C,It is too sweet is it
A,Not bad what
A,It is quite nice
B,It is too sweet
A,You should try the Uncle Toby's
A,It is even worse right
C,It is worse
A,Uncle Toby's is like pure sugar which is good for energy lah
A,But Where did he gets all that from
B,What where photographs
A,Oh lies <unclear> word </unclear>
A,It is the Mannequin things
C,Buy la
A,I wonder if I will get a room like this
B,Ya that will be nice
B,Have a room like this
A,Do you think that it will worked work
B,What what what are you talking about
A,I wonder what are what kind of you would know
A,Anywhere I go nowadays it is like everyone knows I have got well
A,I might have a place there and the people I don't know
A,I mean uhm them I haven't talk to forever like Nigel
A,Just now I went to talk to him and and he can't even say congratulations
C,No the repico people they know anything one
B,Have a place
B,Where I M C B ah
A,<{> <[> No </[>
C,<[> No </[> </{>
A,<unclear> word </unclear> Denash knows as well
A,Don't know how Denash knows
C,Probably heard it from Pub Pil
A,Uh
A,But then I never get them maloo leh
B,Ya what the lab the lab things spread very fast one
C,Not just the lab lah anywhere also
A,It is a very ugly rat
C,Transgenic rats
C,This is what you are going to produce
A,It is
A,It looks like a turnip
B,How do I make it transgenic
A,Make it a chimera
B,Uhm
A,Make it a chimera
A,Got got some different type of
A,Where got like that one
B,Spikes ma
A,Zebra gene ah
B,Ya ya
B,What else Well well well well
C,Must have a bushy tail
A,Bushy tail
A,Rattle snake's tail
B,Make up your mind
C,Bushy tail bushy tail
B,Rattle snake tail lah
A,A bit more transgenic now
C,Ee it is square
A,His tail like like kena caught in the in the ratch hut
C,In the ratch hut and come out curly and come out curly
A,Ya lor
B,Like curly fies
A,Not exactly like rattle snake one leh
A,Reminds me of our
B,So picky Okay okay never mind
C,Just make it bushy and don't be like that
B,Over here
C,Just the end only just the end only
A,So what does this suppose to represent
A,I know what that is
A,A cross cross between a rat and a and a garrotte
B,Then exactly I will never show you my transgenic snail
A,How come your snail got no shell
A,Aye Very cute
B,This is the shell
A,But it looks more like uhm the back
C,Ya ya ya ya
B,Transgenic might meatiless
C,Looks more like a bat
B,Go and cross the bat
B,You of all the person should know
A,Why should you know
C,Ya
C,Why should I know ha
B,While he is into scientist and a biologist
B,Excuse me
C,We all are aren't we
B,I never say I was did you
A,No
C,I never say I I I was also what
B,You did
C,When
A,Wah can't be this woman
A,I am not a temporarily lab tech
A,I don't like that title
A,I am a research worker
C,Ya what
B,Ooh
B,She does research and what exactly did you search for
A,Yes Luan tell us all about your research now
B,Yes how what do you research
A,Uhm uhm uhm
B,Uhm
C,Don't want to go out lunch with you again though I need don't come to the lab anymore
A,I thought we cured you of that habit
B,Yap ya ya
A,Ha <unclear> word </unclear>
C,I don't fight people anymore
A,No kicking with this
C,Aye aye aye
B,Just punch me just now She did
C,That was such a light punch
B,Oh you mean if it doesn't fraught me it is called a light punch lah
B,Not not not punch lah
B,Just send me spinning round
B,Thanks for the warning
A,Don't you retaliate
B,Uhm uhm
A,You don't retaliate one ha
C,Too old lah
B,Ya I have this face that say come beat me up
A,Actually you all always stand official of face leh
A,Not exactly come and beat me up
B,It is like
A,You have the I'm I'm I am better than everyone else so it is like the beat me up 'cause I look down on you sort of face
B,Face ah
B,Really
C,You have the I will beat up if you beat me up
A,Ah ah ah
B,Thank you
B,Are you sure
A,I tell you
C,You do
A,Diana's face is the sort come beat me up very helpless type
C,Are you sure
B,No
B,Are you sure that I know
A,Face looks face looks very helpless
B,Diana's that sort look helpless
A,Bun's vague face come beat me up sort
B,Neh
A,Garfield
B,Aye smart how do you know
A,She research worker what
B,That good ah
B,Oh 'cuse me
A,You cannot underestimate her intelligence
B,Research worker
A,You never show him your card ah
B,Probably a research worker
C,Uhm uhm
A,You never show show him your card ha
C,Know what he did to my card already
B,What did he do to your card
A,What did he do to your cards
C,No I don't know what he did to my card
B,I did ah
B,I didn't do any
B,I didn't do anything to your card Me
B,What card are you talking about
C,What you talking about
B,Ya
B,What are you talking about
A,Her name card her name card
B,I don't have your name card
C,Very ugly lah
B,Why
B,But that is expected but then when then what what happen
A,You you spend twenty bucks on it without giving it away Uhm
C,Why should I give it to people who knows all my
B,Ya actually
C,Ya
A,How come you work here so much longer but how come you don't get name card one
B,Why because I once told somebody because I don't have enough alphabets behind to warrant a name card
A,How many you want
B,I want about five alpha five in a series ah before I make a name card
A,Wah like that one
B,F R C S F R D D M B B S uh D P I P D D one
B,Coming there I have got three already
B,I don't need too long
B,So wherever ah wherever I think the next two weeks
A,I thought those are mostly
B,Diploma you know
A,Ya what
A,You get diploma in in what in what
C,Computer
A,In computer science
A,Don't know like fifteen alphabets already
B,My diploma DIP mah so lousy
A,You never specify which one you want
B,That's why not not that nice lah heh
B,Must be those funny funny F R C S M B B S or you know strange sounding alphabets
A,Make up your own
A,Who is gonna know
B,But I finally found out what the when I first put the Window file <unclear> word </unclear>
B,I kept wondering what this means
B,They have this directory that is call this
B,Anybody can guess what is this
A,What is it
B,Oh after a long time then I finally realise it means what you see is what you get
C,Serious </I>
