speaker,speech
A,Can you remember the different aspects which the project covered
B,Yes you have to start it off with a systems study and then this
A,Investigation
B,Investigation followed by the systems specifying specifying the system and the design of the system
B,Then you went on to the actual programming testing and integration of all the
B,Sorry
B,Testing and
B,Design
A,Designing programming testing and integration
A,File conversion from existing systems
B,From existing manual system and writing the user documentation and the system documentation
A,Including manuals
B,Yes manuals
B,User manuals
B,Manuals
A,And documentation
B,And documentation
B,Training of the users and also monitoring the first three months of live operations
B,Live
B,Live L I V E
A,Does it include parallel run of the existing systems
B,Parallel run
B,Yes parallel run
A,That's all included in
B,Yes
A,All included in the project
B,Yes
B,Manual and the yes together
B,To make sure that everything is okay
B,That the outputs you know tally with what you have manual records
A,Now throughout the whole project
A,Whom did you deal with in Datatronics
B,Mister Shaw
A,Who was in charge of that project
B,He was the project manager
A,He was the project manager
B,Mm and also the systems designer
A,Systems designer
B,Right
A,And all discussions and negotiations for the purchase of the system were with whom in Datatronics
B,With Mister Shaw
A,With Mr Shaw
B,Yes
A,All discussions negotiations with him alone
B,Yes
A,How often did he attend the office of S I S I R
B,When we first started off the project
B,When we were doing specification and design and a lot of the technical work initially it was almost every day
B,Then as the project progressed and it was more programming you know and programming and testing
B,Then he comes in when we have technical problems that need solving
A,I see
B,And also to oversee you know
B,Oversee as a project manager to oversee it
B,So he came in maybe two or three times a week
A,Two or three times a week
B,Yes
A,When he attended your office
A,What were the office hours or what were the hours he kept
B,Nine to five
B,But if there are problems and we had to solve them
B,Then we would stay on till nine or ten until you know
A,Nine or ten at night
B,Until we get the problem solved or we are too tired
A,I see
A,Can you remember roughly what his responsibilities were his functions
B,Yes
B,Mainly he was the project manager the systems designer
B,He would you know oversee all the programming testing and integration
B,He wrote the first drafts of all the functional specifications
B,First drafts of all the functional specifications
B,Yes
B,Then later on as you know
B,As the specifications developed
B,Then he vetted you know all the enhancements of the specifications
B,And he also came in to solve technical problems related to you know
B,All these aspects programming and testing
A,Now Miss Sng
B,and
A,I'm sorry
A,I beg your pardon
B,I think initial training of the users and he was also involved in that
A,Training of users of the system
B,Training of users of the computerized system
A,Yes
A,Now you knew that Mister Shaw left Datatronics in May eighty two
B,Eighty two yes
A,What was the state of the what was the progress then
B,We had one more application you know to develop
A,One more application
B,One more application
A,To develop
B,To develop
B,The last one
B,It was
B,Yes job costing
B,Yes
A,Did Datatronics after he left
A,Did Datatronics complete
B,No
B,We did not have anyone to replace him as a system designer and project manager
B,And the assigned programmer was also away from the job
B,Did not show up five
B,And project manager to replace Mister Shaw
B,And the assigned programmer was away from the job
B,I think the last five out of the last six weeks
B,So at that point and time we decided to terminate you know the contract
A,You terminated the contract
B,Yes
B,And because it was not satisfactorily completed
B,Ten thousand I think was withheld as penalty for non-completion
A,Ten thousand
B,Ten thousand
A,So you are saying that Datatronics failed to assign a proper
B,Replacement for Mister Shaw
A,Replacement for Mister Shaw
A,And after he left Datatronics did S I S I R have any further business with Mister Shaw
B,Yes he
B,When I had problems I still you know contacted him and he advised us on an informal basis
B,Then when he started his own company we contracted with him to do further enhancements on the applications
A,Further enhancements on
B,On the applications
A,On the applications
B,Yes
B,The seven applications that was
A,Computerised applications
B,Yes that was nineteen eighty three to eighty five period yes
A,And are those computerised applications still in operation today
B,Yes
A,No further questions my Lord
C,Now Miss Sng
C,You said that you knew the Plaintiff as Mister Shaw as the project manager and system designer
C,Did you know whether he was a director or partner or employee of the company Datatronics
B,We considered him as you know in charge of the whole company because he was the person we dealt with
A,I didn't quite get the last bit
B,We considered him as the person in charge of
A,Of Datatronics
A,I'm sorry
A,Because
A,Oh thank you my Lord
C,So he could have been the owner of the company
C,He could have been the owner of the company as far as they were concerned
C,Yes my Lord
C,When you appointed Datatronics first
C,Yes
B,I will assume he was
B,He did not specify his designation in any letters
B,But we did not know
B,Okay
C,When you appointed Datatronics
C,Did you call for various quotations first
B,Yes
C,Did Datatronics give the best price
B,Yes
C,Was there a vast difference between the Datatronics' quotation and the other quotations
B,Not a big difference
B,The only company that we invited to provide a quotation was C S A Computer Systems Advisers
C,But the difference was still enough for you to appoint Datatronics
C,Yes my Lord
C,Much obliged
C,Yes my Lord
C,Not as much as that but that they had to be competitive initially so that very little profits were made when they gave quotations
C,When Mister Shaw had left the company in nineteen eighty-two you only consulted him informally
B,Yes
C,And did not appoint his company until nineteen eighty-three
B,That was a different project
C,But for nineteen eighty-two there was no formal contact between you and his company
B,Formal contact as in appointment no
C,And you were the one who approached him
C,He did not approach you
B,As far as the project was concerned it was not completed so I think he has an interest in you know the project
B,So we were in communication quite a lot as far as technical problems
B,And as far as technical problems were concerned when we were faced with a technical problem then I would call him up you see
B,Tell me what to do next
