speaker,speech
A,You mention here that he was found to have some problem of co-ordination
A,Now what type of problem would you classify that as
B,I don't quite understand the question
A,I mean what type of
A,He had some problem of co-ordination
A,How severe and what characteristic would these problems of co-ordination would be
B,He would have difficulty in performing a number of sequential actions that is moving in an ordered sequence learnt movement
B,My Lord the technical word for this is dyspraxia D Y S P R A X I A which means
A,Now in this report you also mentioned that the C T scan did not show any blood clot inside the skull
A,Now this was done in nineteen eighty-two
B,No
A,No eighty
B,No the C T scan done on at the time of admission in April nineteen eighty-one
A,Eighty-one
A,Ya that is right
B,I refer to that C T scan
A,But is it possible that at the time of accident there is a contusion of the brain
A,I mean there is a blood clot
B,There was at the time of accident a contusion of the brain seen on the C T scan not a blood clot
B,I want to distinguish between a contusion and a hemorrhage
A,Just to reconfirm that I got what you have said
A,At the time of the accident you examined him and there was a contusion in the brain
B,I examined the C T scan my Lord
A,Ya that is right
B,That showed the contusion
A,Correct
A,That is all
B,The patient had symptoms of a contusion
A,How long will this contusion last
A,I mean does it stay on forever
B,The appearance my Lord on the x-ray on the C T scan would be obvious for a week few weeks or few months
B,Just like a bruise it would disappear but the effects on the brain may last for a considerably longer period
A,Now I refer you to the last report which is sixth of September eighty-three
A,In paragraph two you have reported that you have examined him on the seventh of August nineteen eighty-three and that he was found to have in-co-ordination of the right side of his body
A,Now can you tell the Court more about what in-co-ordination that you found
B,We test for in-co-ordination my Lord in a very standard way
B,We ask a person to touch your finger and touch his nose and move up and down or to do a series of concerted actions like imitating playing the piano or picking up objects
B,And by observing him do this we can notice any problems with movement
A,In your opinion doctor do you know whether such injury would be permanent
A,The in-co-ordination
B,It was present my Lord for more than two years after the accident
B,And I would therefore assume that it would permanent
A,From this injury to his brain doctor would you say that there would be any side effect like for instance loss of memory headaches relapses
B,He could have mental problems but by his own testimony my Lord he did not complain of headaches and said he was otherwise normal
B,This is on my examination in August eighty-three
A,I see
A,You also mentioned in the last paragraph that because of his impairment he will be unable to do his job as a welder
A,Is that correct
B,That is correct my Lord
B,It's in my report
A,I have no more further questions Sir
C,Doctor Baratham when he was first admitted to the hospital on the twenty-seventh of April nineteen eighty-one the x-ray showed a mere contusion
C,Is that not right or is that not right
B,The brain scans show the contusion my Lord
B,I don't know about mere or it showed a bruising on the surface of the brain
C,Oh I see
C,So and he was not hospitalised
C,Was he discharged immediately on the same day
B,No I am certain my Lord he was hospitalised
C,For how long
B,I do not have a record of that not available
A,Sir with your leave
A,Sir my apologies to the Court
A,I have not submitted the medical certificate
A,May I Sir
B,Sorry Sir
A,Authorised by Doctor Baratham Sir
A,I am obliged Sir
A,Sir may that be admitted since they've agreed
A,Yes
A,I am obliged Sir
C,He was according to the medical cert he was discharged on the seventh of May nineteen eighty-one
B,Yes
C,Now what were your observations while he was warded doctor
C,I mean was there any in co-ordination in this hand
C,Or what was he suffering from while he was warded
C,Or is it just a brain contusion
B,My Lord I do not recall what my observations were when he was warded because I would have been in charge of a very large number of cases
B,And my own observations for each individual case would not have been made
B,My Lord I would have supervised his treatment rather than be in charge of his day-to-day treatment
C,Doctor your medical report is brief
C,It merely states that he had a bruising of the brain and nothing else
B,That is correct
C,Then on the next page that is I mean your second medical report on the eighteenth of May nineteen eighty-two
C,That's at page two of the Plaintiff's bundle of documents
C,And your second medical report doctor you again merely refer to the original x ray taken on the twenty-seventh of April nineteen eighty-one
C,So there was no further examination as such
B,There was no further x ray examination my Lord
B,No correct
C,And this report merely states that he was last seen as an outpatient on ninth September eighty-one when he had some problems of co-ordination
C,He was not seen by you is that not doctor
C,He was seen by some other doctor on that date as an outpatient
B,Yes he may not have been seen by me when I
C,So you wouldn't be able to assist this Court as to what his problems of co-ordination were on that date
B,Not on this date no my Lord
C,Now on your third report doctor
C,On your third report you say he was reassessed for the purpose of this report on seventeenth August eighty-three
C,At that time he was found to have in-co-ordination of the right side of his body
C,Does this refer to your first paragraph which says this man was admitted to our unit on April nineteen eighty-one
C,Does this report refer to the earlier findings of in- co-ordination rather than on that date
B,It refers to my own assessment of him in August eighty-three
B,The in-co-ordination refers to the situation in August nineteen eighty-three
B,My Lord I alter that to at the time at the time
B,The second sentence in paragraph two should read at the time
B,It's at that time
B,I think this is a typographical error or a dictation error or it should be at the time
B,At the time of this report on the time of this examination on the seventeenth August nineteen eighty-three
B,My Lord I am sorry for the ambiguity
B,This is the third report my Lord
C,See Doctor Baratham you seem to have in your report accepted this man's word rather than gone on your own observation because your paragraph there
C,It says prior to this accident this man was a welder
C,He was tested by the foreman of his firm and his co-ordination was found to be inadequate for a job of a welder
C,This is what he seems to have told you
C,This is not something you found out from the foreman of his firm
B,My Lord I was not in communication with the foreman of the firm
B,He told me this
C,He told you this
B,But his in-co-ordination was something I tested for and observed myself
B,I did not my Lord feel competent to decide whether his in- co-ordination made it impossible for him to be a welder
B,I thought that was better left to his foreman
C,So you were not
B,I couldn't tell this my Lord
B,I could tell his in-co-ordination
B,I couldn't say whether he could do a job as a welder
B,I am unfamiliar with welding
C,So that is exactly the point doctor
C,That you are unable to say whether he can work as a welder or not
B,I am unable to say this
B,It is impossible for me to decide that my Lord
C,Next you say in your report that he only had a moderate head injury
C,What do you mean by that
B,That is correct my Lord
B,We classify head injuries into mild concussions moderate injuries
