speaker,speech
A,Trying so
A,Having ya having a hard time you know
A,Can't integrate into society
A,It's all their fault
A,So I I I don't know lah
A,I
B,Ah I went for the health screening just now
A,How
B,Cholesterol level safe
A,Really
A,Are they still having it on now
B,No more already
A,Aiyoh
B,But I paid five dollars
A,I wanted to you know
A,I called you at nine-thirty
B,I went down already
A,I know
A,I called you
A,Then see how much blood did they
B,One jar
A,A lot uh
B,No lah
B,One tube uh
A,One tube
A,That's a lot
B,Just to find out the sugar and the cholesterol lah
A,Aiyah I should have gone
B,And the the what it was so messy don't know whether the reading's correct
B,Whether it is really my reading or somebody else's
A,But the needles are all disposables right
B,I hope so
A,No they are
A,My brother says now they have all moved towards disposables already
B,I'm sure there are a number of HIV positive people there
A,Ya eeeee
A,No but if you
B,You should have tested for AIDs on the <unclear> word </unclear> uh
A,Uh no lah
A,What for
B,Then people won't know you see
A,No if they do that our dear Bachtiar will be most
A,Oh he's on leave don't worry
A,He'll be most aghast
B,Why
B,He doesn't want to know
A,No he says that it's it's an intrusion invasion of a person's privacy if you just test for HIV without asking for permission which is true lah you see
B,No but I think as long as you go to a government clinic and you know that they are going to test for HIV then you're
A,Then it's okay
B,You have no right already
A,Ya you've you you know that definitely <unclear> word </unclear>
B,You go there knowing what
B,Ya
A,But then again then they'll say Why in the first place must the government you know do that
A,That means whenever you test for blood they will test for HIV also
A,I mean like you go and say you go and say
A,Can you test my blood level
A,Can you test cholesterol
A,But you know how how this based on you you see
A,You give them permission test for blood test for I mean test for sugar test for cholesterol
A,But you don't say if you say don't test for HIV they can't
B,Then don't go to a government clinic uh
A,Huh
A,Aiyah I don't know lah
A,This HIV thing is so
A,Actually there are so many issues you know
A,Even if you talk about AIDs you know
B,Uhm uhm
A,You know the docu that you did
B,Uhm
A,Okay that's one part
B,That's only one part only
A,Ya docu cannot you know do everything
B,There's a lot more
A,Ya but but
B,Thought of looking into rights and all that
A,Ya like like this thing that you just brought up
A,You see I mean on the one hand Bachtiar does have a point to make you see
A,I mean no matter what you have a right to say that what my body should be tested for
B,Uhm
A,You know what I mean or not
A,If if you don't want to know whether you got cancer or not you know you you you just don't test for it
A,They can't test you without your permission you see you know
A,But then uh on the other hand there are other you know things lah
B,I think they should set up anonymous testing
A,Uhm that's what he suggested
B,Anonymous testing
A,Ya
B,In other words
A,But then you see
B,You you don't leave you don't even leave your name you know
B,You don't leave your name
B,You record uh
A,Oh then you go back and
B,You just go there they give you a number
B,Then you just quote that number
A,Okay okay then after that the government how they're going trace you
A,If you are HIV positive
B,They can't trace you they can't trace you
A,Then you you go and say Oh I got HIV positive
A,Go back and and feel very sad about it but you go on you know you don't undergo counselling
B,No they have counselling
B,They have counselling
A,No how can they undergo counselling when you don't give your name
B,No
A,You can just say Oh I I I <unclear> word </unclear>
B,You have to come back and get your results
A,Yes
B,When you come back before you go for your testing they'll counsel you because some people go there to test whether whether there's
B,It's alright
A,She's just
B,The more data the better
A,Oh ya
B,No but then later on after that they will counsel post- <unclear> word </unclear> pre-test counselling and post-test counselling
A,Yes but if you don't leave your name you can't force me to go for counselling right <X>
B,No they'll counsel you there and then
A,I just seem
B,in the clinic
A,Oh there and then
B,Ya After that it's up to you
