speaker,speech
A,The censors haven't said anything yet
A,It's the it's the audience who parts of the audience who are reacting
B,But you see the <unclear> word </unclear> the the interesting uh fact is that uh like Lady of Soul despite uh a big hue and cry it was sold out and denied and people were flocking to watch it and we had to extend this etceteras etceteras so there is obviously so to me there's there's a a hypocrisy really because there's there's a demand but yet the we get a a big hue and cry about uh uh Lady of Soul
D,You see I'm glad you brought up the example of the Lady of Soul Ken San I mean I think it's an extremely interesting play but uhm my own feelings about having read the play is is is is basically that uhm the playwright himself found
A,You read the play or you saw the play
D,I read the play unfortunate didn't see the production couldn't get tickets it was sold out
D,Uhm but what what is most what is most what is most interesting
A,Cliche is it
D,What is most interesting about it was uhm that censorship became the subtext of this play
D,It became an attempt to see how far you could push uhm the limits of
A,Was there any objective
D,Legitimate not necessarily as the director I think
B,I feel not necessarily as a director but I think that un unfortunately or fortunately the play confronts the censorship head on you see because of uh the issues in it and because of certain uh certain pieces of uh of of writing so definitely the the Censorship Board had to had to decide whether or not it was going to pass this play
B,And in fact it came back at first uh uh with lots of cuts and subsequently because of the the of the Censorship Review Committee and changes made to the laws uh the play was allowed to be passed
B,So inevitably I think that you within this society because it's so reactionary anything which is uhm out of the norm is immediately questioned through censorship
D,I think this is this is really the point you know I mean the the problem is that playwrights can very often be forced into a position where they feel that you know the issue is censorship
D,The danger with this for me is that freedom the freedom of speech becomes seen as an end in itself
D,This is a problem because censorship is a very important problem but but I think the practitioner has to begin to recognise also that freedom of speech is only a means to an end
C,I think we have to acknowledge here and and and and trust the people who are who are uhm producing this work uhm creating it that uhm except for perhaps French lunatics most of us are interested in saying something interested in reaching our audience
C,And uhm we we have we have things you want to say whether about sex or about uhm other issues where sex is used as al an analogy to to to highlight certain point
C,Whatever it is we we have serious things we do want to say and taking that into consideration this is as this I see this as a process of communication between the audience and yourself to sew how how to come up with that balance or the best way to bring a message across yet keep your audience I mean it's not
A,But who's your audience
A,You you talk about people being reactionary isn't that a bit arrogant on your part
C,I didn't use the word reactionary
B,I used the word reactionary
A,So who's your audience Who's your audience
B,I think that the that uh the reactionary people are actually the media because because for me
A,So blame it on your the media
B,Well the audience came
A,What media isn't here
B,The audience came watched the show and some wrote back saying that we hatred the show and some wrote back and said we loved the show
B,Uh but suddenly before we knew it the next week it was blown up into an issue which uh threatened the whole state of theatre in Singapore and that
A,Threatened the whole state
B,I mean it was described as threatening the state of theatre and uh that was very interesting for me because
C,And in fact in your opening remarks I think you said it threatened to taint Singapore <unclear> word </unclear>
A,Some people said it was tainting theatre
C,Yes that's right
A,But I think you have used along those lines right Sanjay
D,No I I I this's precisely what I do not want to say I mean I think it is important to see that the people who who who have problems with the way in which sex is depicted in some plays are not arguing that in fact the moral fabric of this society is being threatened <X>
D,They are not arguing that we need more censorship
A,What are they arguing
