speaker,speech
A,Ya then you can book one room In fact CC they have I called up the the other CC uh
B,The <unclear> word </unclear>
A,Delta Delta
B,Delta
A,it's at the near to Tanglin road Near to Alexandra road that side
B,Oh Alexandra oh oh oh okay that one the modern one
A,Quite separated lah
B,Ah ah
A,They they got what they have it every week weekdays night
B,How much
A,Uh fifty dollars for one room
B,Any hour lah
A,The whole place lah Have uh I think
B,One hour
A,don't know seven thirty to ten or something no no no it's a one whole range one
B,Whoa then it's very good uh
A,Ya because what they did is that I think weekday night you can book the room then weekends you cannot weekends they will open to public it's like for everybody like that
B,Is it Ya ya
A,So you can seems that the the room is quite big it's about it seem can house about twenty person like that
B,Uhm okay
A,So anyway if fifty if we can take get about ten person each person five dollars already
B,Ya
A,It's worth
B,That's excluding drinks uh
A,Ya lah no drinks one nuh You can just bring home home packet drinks hor
B,Ya yesterday my husband was so disappointed he keep on asking the waitress and say 'any seats for two or not '
A,He likes to sing is it
B,Ya
A,Usually he sing what Chinese or English
B,English one
A,English
B,'A' can't stand people singing Chinese
