speaker,speech
A,Yes
B,for that reference points
B,I agree that the cradle <unclear> word </unclear> of Islamic realisation was Mecca and for a long time Middle East was in fact the reference point
B,But we are different We are urban we are industrial we are global
B,But I'm not saying that we we don't have those cultural and religious pools whether in the region or in the context of the international omma the Muslim
A,Yes
B,But I think uh with our own uh needs and our own challenges we must find new reference points which will provide us those kind of answers where is more relevant to our need
B,I'm not saying that uh they are so many Islam there is only one Islam
A,Yes
B,But let me also add to say that why is it that we have differences in in practices in all over the Muslim world
B,But
A,Okay okay we got to take a commercial break now but I like to leave something with you uh we can chat about it uh later on
A,Uhm perhaps what I'm trying to to to put to you is that surely there is not a zero sum game as far as this is concerned I I would imagine that even within the the boundaries of the Islamic faith uh one doesn't have to consider that if you in fact uh exist and succeed in the secular society you do have to trade off something
A,Uh we'll come back to you later on
A,And don't go away now we'll be back and where I'm gonna put that question to Zainal once again
A,See you later
A,Welcome back before we took the commercial break I was putting the question to Zanial as to whether religion and modernity is a zero sum game May I have your views on this one Zainal
B,Let me say that it must be a win win situation for us There's no other way
B,There will be difference some matter of perception some reality and uh I think we got to learn to manage those differences
B,I say a win win situation because Islam calls for modernity Islam calls for progress and Islam calls for tolerance
B,You know Islam is a very multi-cultural society in fact and I think uh I'd see no reason why Islam cannot uh succeed in a secular state like Singapore and I would like to say that Singapore gives us all the challenges to be good Muslims
B,It's not gonna be easy but the challenges are there and it's up to us actually to work
A,This is a very interesting set of uh facts
A,Why is it that the people in general don't seem to know these I mean from appearance anyway and from what one hear as in these these not the issues that are often front-ended to any discussion
A,Uh one tends to see much more uh uh back to the nature sort of thing But why why is that so
B,Well I think uhm there is historical baggage we can't deny that whether for cultural reasons racial reasons or religious reasons there have been those there have been those times where it it really does not help But uhm I'm optimistic and I'm confident that we will be able to make some headway
B,We have been making headway and I think there's better willingness on the part both or both Malays non-Malay Muslims and non-Muslims to reach out and learn from each other
B,Let me site one another example if you don't mind Bob
A,Please please do
B,I went to a forum
A,Yes
B,and I was on the panel and I was uh a Chinese gentleman stood up and say you know what the problem with you all is that you are Muslims
B,If you are Malays you are alright Can you imagine that
A,Does he really know what this is
B,I I mean I thought at first it was very uh facetious but I thought and thought about it and I thought that this it reflects a very serious problem
B,Because I think quite a lot of non-Malays here see Malays as very gentle very easy going people
B,But how did they look at Islam
B,How do they look at Muslims
B,Perhaps overseas fundamentalists radical militant
A,They're the guys who grab the headlines
B,problems everywhere
A,I mean they're the guys who grab the the headlines you see but there could be a certain amount of concern a certain amount of uh ignorance
A,Uhm perhaps this is the gulf that M U I S uh uh would you see this to be uh uh a gulf that M U I S should attempt to address
B,You know I if I may again uh site another anecdote you know
B,I remember when the debate about G R C was on and I remember if I'm not mistaken that Captain Ho who had made a submission and was saying that we should not go for G R C because it gave the Malays or the minority groups a certain political leverage and I remember Senior Minister or Prime Minister then you know Prime Minister you ask him where do you live
B,I think is was Hougang if I am not mistaken and he said do you have Malay friends
B,Do you know the Malays and the Muslims and he said no
B,And I think that's the point and I feel uh the more of Muslims reach out to understand what the others feel and similarly the if more non-Muslims try to reach out and understand how Muslims and Malays feel I think there can be that greater uh understanding
A,Zanial if I may out to push you a little bit on the last comment that you made I would like to share with you perhaps rightly or wrongly two perceptions
A,First is that the Malay community uh has been marginalised in the development of the Singapore society
A,The other thing is that ever since Singapore's independence some thirty-eight odd years ago the rest of the society has in fact moved forward
A,Do you think that the last thirty years have been wasted
B,Marginalised may be too strong a word
B,You know I remember that quite a number of Malay friends of mine who were very upset when uh we say that the Malays were not in the mainstream
B,They feel that the Malays have been part of the mainstream
