speaker,speech
A,Oh okay no I didn't want to see that
B,That one is best
B,It is a French show
A,Ah hah
B,Men are actually natural kissing
B,No but they the thing is first came across as not usually you would you know you you would cringe and like like yah
B,But this one is like they are meant to be together
B,In fact <unclear> word </unclear>
C,But I didn't see much bonding between the two guys actually
B,Because they cut a lot of parts
A,Everytime they are about to say something or something they snip
B,They or they do something
B,Every time they are like close to hugging on the bed they snip
A,They snip
C,Oh that is why I didn't see any relationship between those two you know
C,So I I was wondering how come it was so difficult for that Chinese guy what's his name
C,Simon ah
C,Simon is that
A,No no Simon is the ang moh
C,Caucasian right
A,Yah
B,What's the Chinese guy's name
A,Wei Tung
C,Oh yes
C,Yah yes so so I didn't see what what he was missing by marrying the girl
A,It's that is why in this kind of show it was the censorship was too heavy actually because you don't see the relationship between the two
C,Yah lor then so heartbroken
A,But I think the the Simon was very uhm very generous I mean if you're in a relationship and when you get smart and <unclear> word </unclear> sex here I mean gender I mean gender and then uh somebody else comes he was like very generous to okay come join our family lah
A,That kind he has to show
C,Oh
A,Very and the father oh my goodness he understood the whole thing
C,Yap he knew everything
C,But he looked so blur from the start
C,He didn't look as though he knew anything
A,No I felt no as soon as went to the back yard and he saw the two chairs
A,I felt that he was already you know they had a lingering shot shot on the two chairs and the back yard
C,Oh didn't notice it
B,Oh I didn't see that
A,Okay lah
B,No they cut ten minutes of this this scene you see whereby Simon and Wei Tung were on the bed and the father came in
B,He saw it
B,He actually saw them
C,No wonder he knew
B,In action and he closed the door
A,Oh in action ah
C,How did you get all this
B,Oh because my friend watched the seen
A,Uncensored
B,uncensored version
A,Where
B,I don't know
B,I don't know
B,They were just telling us
A,Actually ah they would they show this somewhere else
B,Where
C,Not in Malaysia
A,Not in Malaysia
B,Not in Malaysia
B,I guess States lah
A,In Thailand they would
A,Yah probably wondering how I know
C,I didn't see <unclear> word </unclear>
C,Where was the last time you were at Thailand
A,Last year
B,I am going again this year
A,You are going again this year
B,Yah in December
A,What are your plans for the holidays
C,Nothing because at the end of this week I am going for Ipoh
A,Going for what
C,For a congress
A,Congress
C,Yah
A,Which one
C,And then I'll be back
C,The LaSalle Congress
A,Say louder you know
C,Okay then after that I'll I will be back on the twenty-eighth and then after that that Music Ministry presentation at World Trade Centre
A,You are not going to be a priest or anything right
C,Priest not yet
C,I I don't know
C,I I don't know think
A,But whatever it is I think you make a good father
B,Yah
A,A good father
C,What kind of father is that
C,Biological or
A,Yah or a good priest whichever
C,Yah that that is what somebody told me too
A,So because Kelly always relate well to students
B,Oh really
A,Kelly
B,I want to catch The Firm tonight maybe
A,Which one
A,Which firm
C,Which one
B,The Firm
C,Oh The Firm
A,I heard the film
C,Yes I heard the film too
A,Yah
A,The Firm
B,The Firm
A,Aye
A,It's a long show you know
B,Really
C,Another one of those like uh what John Denver
C,End at two
C,Quite boring
C,The book is better
A,Eleven o'clock show then the next show is at two-thirty
C,Oh
B,The next one
A,The next one is oh the next one is at five or six or something
B,Okay got to go back and get my friend now
C,But even In the Line of Fire was quite long right
A,I didn't watch that
A,I didn't feel like the show yah
A,Too long
C,It it ended late
C,It ended real late
B,I watched Fugitive
C,Oh which one
C,Fugitive 1 or 2
B,Fugitive 1 lah
C,That is nice
B,Harrison Ford
C,Then then someone
C,Someone else in it
B,Who is the other guy
B,Jamie Lee Jones
C,Oh yah
C,Yes
B,He was the best
C,That that cool guy
A,Oh oh yah real cool someone
A,I was right
C,It it's it is my job
B,He was really cool
B,He stole the limelight you know even though he's not of of I don't know
C,But quite heartless uh
A,You you could no you could you could hate the guy but you eventually ended up liking him at the end of the show
B,Yah ah
A,Because he actually basically was just doing his job
C,Yah I think he was
A,Yah and he was a thinking man too
A,He didn't just take everything
A,He did ask questions like what do you want to be a hero when he was running away you know the hospital yah
C,But after that he just pushed that aside and carry on with his job right
B,Suppose to lah
C,Yah true
C,But it was just I run away you come after me I run you come so so I I didn't find that show that interesting compared
A,Did you watch In In Line of Fire
C,Yah
A,You find that interesting
C,Yah I found that oh did you watch that show
B,Clint Clint Eastwood
C,Yah
B,Nope haven't watched it yet
C,I I I think it will be more interesting than this because usually when we say when we mention Crink Clint Crink Clint Eastwood you would think of someone who's really tough right
A,Actually I just think of someone real old
C,No
C,Yah so so so yah so in this show you will see him old and frightened
A,Oh I don't want a woman in a man
C,Which I I didn't expect him to be able to portray
A,I remember him in the Make my day
C,Make my day
C,Yah yah that that is the image we have right
C,But in this show he he came across as someone who's afraid of death
C,I mean just frighten lah more human
A,My favourite actor is Sean Connery
B,Oh oh is it
B,Why
C,Sean Connery
B,Oh who isn't
B,Who doesn't like you
A,I didn't like him you know before when he was younger
A,As he got older only then I started to like him
A,Now any show he is in in then I will
A,Then my mother was like asking me how come you like bearded bald men
C,Balding already right
C,Isn't he balding
A,But he looks good
B,I think his prime show where he started yah like he started maturing was Name of the Rose
B,I think that was
