speaker,speech
A,In fact I got the tickets already but Chris is getting the tickets for the rest of them
B,You how many you got extra for me
A,But but Nick just call me just today and told me that he'll want a ticket you see so uhm I've decided to get another friend of mine to go down again
B,Ah get some more lah
B,Sure can sell what
B,That's Steven Tan's kanna
A,Ya that's right
A,But I think should do well lah
A,I think they would redeem themselves after the you know
B,Opening jitters
A,That's right against Selangor
B,Second division might have opening jitters
A,So have you been down to NUS or not lately
B,No lah
B,Why NUS
A,Not been to that for ages
B,I think I went there the last week
B,I thought the the silly kway teow man normally he's open till late right
B,Last week
A,Which one
A,Which kway teow man
A,Oh the hor fun is it
A,Arts canteen
B,Arts canteen
B,So I went down after after work that day she and I felt like my significant other and I felt like eating kway teow lah so I said come go NUS kway teow
B,Damn siok one dollar only
B,Went all the there it was close last week
A,Oh dear
B,I forgot school was didn't open till this week so maybe sometime this week
A,But I heard from friends who are there that it's very crowded you know uhm
B,No lah evening after work
A,But this is the first week of of term you see and you know the usual paranoiac kiasuism syndrome is you know
B,First week
A,That's right you know
B,What
B,Nothing happens till at least <unclear> word </unclear>
A,Ya I mean people like lining up to buy this buy that get everything
B,Ya usual ya
A,And you know the first two weeks of headaches where you go round fighting for your combination and getting you know
B,That's probably all
B,What you call that what's the orientation like this year
B,Which groups of link
A,Uh which orientation
A,Oh you mean talking for the hopps the jams uh no idea
B,Nothing interesting
A,Can find out lah
A,I got lot of friends who happen to be there
B,How's Stanley
A,So are you going are you going anywhere today
B,Ya where were we
A,Like uhm
B,What you're doing today
A,Uhm I got to go for soccer game at I got a soccer training session at three o'clock
B,Uh where
B,Victoria ah
A,Ya that's right
A,Our boys would be down there about three-thirty
B,You went to Novena already
A,Ah no
B,Later
A,I doubt if I can make it for today's session
B,Aiyah how terrible
A,And I feel bad also but the thing is uhm we're having a tournament coming up you see
B,Is it
A,organised by the School of Physical Education and you know
A,So I was gearing my boys up for the for the championship actually
B,So you got chance or not
A,Well I'll rate our chances as fifty fifty
B,I thought it's suppose to be at least semi-finals
A,Uhm well touch and go but I mean with a bit of luck we may just you know even clinch the title actually
B,You're suppose to ah
B,How many years already
B,To date this alternate year suppose to win
A,Ya we have but uhm a group and a bunch of dedicated boys you know committed
B,What about their coach
A,Well uhm
B,Tell me more about him lah the coach
A,Well what can I say
A,I mean you know with that kind of bunch of kids that you have you know
B,Is he a good coach or not
A,and the kind of enthusiasm that they have been showing and training you know
A,I think that's enough to carry me and get me going carrying on with what the job you see
B,So you saying the coach is not doing much lah
B,The boys are helping themselves
A,No I'm I'm sure the boy it's the boys who are going to be out in the field to play ultimately and the and the coach get only do that much
A,Fine I I feel deep down you know uhm that I've been quite inspirational and in a sense also been uhm very supportive the boys you know
A,And they look up to me that sense you know
B,As a friend rather than a
A,as a friend and also like a an older brother you see
B,So
A,And that's the interesting about teaching you know which I really enjoy because I realise that you know teaching is not just what goes round within the perimeters of a classroom
A,It extends beyond those boundaries
A,And just as much as you are learning so much about the students you are also learning so much about yourself
B,True true
A,See and I really enjoy what I am doing actually
B,Uhm so shiok lah
B,I then your speech how's your so how does your speech go
A,Oh ya
B,tell me
B,I never heard your speech
B,You're supposed let me hear how it goes
A,What what's there to say
A,But anyway next Saturday by the way uhm the school'll be having a speech day and the Minister of Education Lee Yoke Suan will be down and there is a strong probability that I am I have important uh official announcement will be made with regards to independ with regards to autonomous schools and and there's a strong chance in fact in fact highly probable that Victoria will be one of the schools going autonomous you see
B,What's auto what the difference between autonomous and independent
A,Autonomous are so call what they claim to be uh quality education at a low cost
A,But we're not really independent in the true sense of the word but we do have certain uhm leeway on the part of our principal you know
B,Planning and hiring
A,Like like the choice of teachers whom he wants to come over to our school and in terms of you know using funds because we would be given a grant of some seven hundred thousand dollars and you know
B,Not bad
B,That doesn't mean you can get pay rise lah
A,No not really pay pay rise because we still part and parcel of the Ministry of Education still you see
A,We're still under them but in terms of having uh electives being offered to students and we can sort of conduct some of our own programmes you see
A,So in that sense <X>
