speaker,speech
A,When you say continue working drawing you mean uhm they consult him on the detailing or he just checks the drawing
B,I think that he has to I think it would be better if he could really co-ordinate all the drawings so that uh because certain problems which occur on other projects he can sort of make sure that it doesn't recur in this one Things like that and the amount of detailing you know
B,Because I think for us uhm you I think you'll you need to do a lot more design work right
A,Uhm
B,So a lot of these details in a way is probably like wasting your time if you have to go and give all the details to the draughtsmen
B,So this type of things if he can help to
A,Uhm
B,give instructions to to them
A,Uhm uhm like even like uh now I get the set of drawings from structure <unclear> word </unclear> from contractor drawing <unclear> word </unclear> there's slight difference
A,There's a lot of checking to be done
B,Uhm yes yes
A,uh to check against our architectural drawings for discrepancies
B,Uhm
A,So uhm
B,Yes some of those if he can
A,whether he will be the one actually doing it or he should have he will as eh de designate and allocate duties to the rest
B,I think those type of details if the draughtsman who is doing the actual drawing of say the rises
A,Uhm
B,They probably uh know the details of the rises sort of better
B,So maybe the the TO themselves can can check some of those type of details
B,But those things which are like okay staircase details and those floor plans sections and all that
A,Uhm
B,I think Tom can help to just check that what they've drawn
A,Uhm
B,is sort of practical or you know
B,Any uhm detailing things that they've to look out for
A,Uhm
B,And uhm I don't know perhaps we should also look into what we can use standard drawings
A,Uhm
B,See what other things whether there are any standard drawings that you can sort of incorporate
A,Uhm
B,Rather than having to
A,Actually now they're not really getting into details yet you know
A,It's it's still overall plan and getting levels correct
B,Uhm
A,Floor like staircase trap riser and landing levels floor <unclear> word </unclear> levels
B,Uhm
A,And then the riser opening shifting the beams and all these things
B,Okay Uhm
A,Ya
B,But I think we have to already start on the details right
B,Because or else uhm August is very close
A,I know like I I
B,Ya
A,try to list like
B,Ya
A,There's one thousand and one drawings to do you know
B,That's right
A,How to finish you know
B,Ya that's right ya
B,I don't know
B,Hopefully with the new drauhtsmen coming in for CMB I don't know whether we can use any uh to produce whether there they can help us or not
A,Can we use their resources
B,I think if if they are not uh I don't know whether they need <unclear> word </unclear> straightaway now or not
A,Uhm
B,whether we can help whether they can help to do something for us first
A,Uhm
B,Because our timing is a bit ahead of theirs right
A,Uhm
B,So it'll be something we have to discuss with the LAM side uh
A,Uhm
B,You want to talk anything more interesting
A,Ya the D and D
A,Uh Janet is going to be my stage manager
A,So
B,Uhm
A,Have you got the tape uh
B,I can't I can't recall having it you know
B,I've asked you to check with Nina
A,Huh
B,Because uh she was handling the thing
A,Because Jin Jin said uh she returned the tape to you
A,Jin Jin was the one who did the taping of the Friday Background and said uh news opening piece
B,Uh I've to go through
A,So last night I tried
A,I taped the news and then I did a narration of the opening scene
A,Uh then after that I was supposed to tape Friday Background
A,You know then my sister her stupid watch was slow by five minutes
A,So I I was talking
B,So you were with her and a friend
A,so by the time I went and <unclear> word </unclear> the TV the uh hey uh opening scene music was gone
A,So I tape the ending of Friday Background the music
A,I'm not sure if it's the same as the opening music
B,Ha
B,I can't recall
B,I'll go through whatever tape I can find
A,Uh
B,But I can't recall if I had it what I would have done with it you see
A,Uhm
B,But uh I think in fact they had it on different tapes is it
B,Because I taped the voice myself
A,Oh
B,That was
A,Oh you did the newsreading
B,I did the newsreading
A,Uhm
B,But I think I did I tape onto that
B,I can't remember
B,Maybe I did
B,Uh I can't remember
B,I'll I'll
A,You see if you can find lah
B,Ya
A,If not I'll just use whatever I've taped you know
B,Uhm
A,It's just that the Friday Background only comes like I think every two weeks right
B,One <unclear> word </unclear>
B,Is it two weeks
A,I think it's every two week you know
B,I thought there's only one
A,Then there's Contact-Y then there's Feed
A,Oh yes every two weeks there's Feedback fortnightly
B,Oh
A,Feedback and then Friday Background
A,Feedback Friday
A,It'll be too late next week
A,It's it's Saturday is D and D
B,Ya ya ya ya
A,So he's she's doing stage management
A,Now he's going to collect all the props for me lah
B,Uhm
A,The only problem we have is like <unclear> word </unclear> I forgot to call Mandarin
A,Uh to ask them whether they have a whiteboard and a flip chart
A,We want to mount the you know the carpark sign on the
B,Uhm uhm uhm
A,flip chart you know
B,Ya
A,And then use their whiteboard to pin up the world map
B,I thought flip chart flip chart we can still bring but whiteboard will be rather big quite difficult
B,I think they should have uh because
A,We don't have a flip chart
A,They what they use last time was a a smaller whiteboard y' know which is still quite high
B,Uhm
A,on castors
A,I don't think we can put that into her car
B,I think Mandarin should have lah because they organise seminars
A,<unclear> word </unclear>
B,<unclear> word </unclear> seminars
A,Ya I think they should have flip chart
B,So they should have
A,So these are the only two things uh that Mandarin has to provide lah
A,The rest we can bring right
B,Uhm
A,Prop uh costuhmes and uh what else huh
A,The guns and all that
B,Have they given you the stage layout
A,No I think I shall ask from them
B,Ya because in case they have the big uhm sound mixers and all that
B,The deejays equipment
A,Ya
B,May be blocking
A,Don't know if they show that on the layout
B,Then they will have to check with the <unclear> word </unclear>
A,Huh
A,Thursday we have rehearsal
A,They slotted us on Thursday
B,On stage is it
A,Ya at Mandarin
B,Okay because the last time when we had the other show remember we had to discuss with Victor Khoo where he was going to put all his deejay desk and all that
A,Ya see this woman that woman uh
A,Can't stand her
A,She just wrote a letter to Mandarin you know
B,Who is this woman
A,And then Tsk
B,Okay KR
A,Ya lah
A,Ya now this woman who is the secretary lah of the committee
B,Uh
A,So she just wrote a letter and cc to Menon the Chairman right
A,And then give it <unclear> word </unclear>
A,Then Menon gave it to me
A,She just <unclear> word </unclear>
A,In the letter your rehearsal time is what time to what time and then another organization what time to what time and tell the banquet manager to prepare uh
A,We need how many standing mikes and all that
A,Very simple lah
A,Her requirements is standing mikes stage of what size and so on
A,So I've called her up
A,I said uh are you sure they will be able to give us the exact layout on Thursday
A,D and D is on Saturday
A,They might have other functions on Friday right
B,Uhm
A,So the last time our last year D and D they couldn't give us the exact
B,Ya
A,Arrangements
B,Ya
A,So there's no point going down if there is no they can't give provide you the exact arrangement
A,So I called her on the phone she said Oh I assuhme he has to do it
A,I already wrote to him you know <X>
A,Uh I already told him what's our requirement and he should prepare that on Thursday
A,She also cc to the deejay of that night
B,Is it Victor Khoo uh
A,No it's Leslie Pillay
B,Leslie Pillay
A,One of those guys on either radio or TV lah
B,Uhm Uhm
A,So uh I said then can I call uh the sales banquet manager myself
A,She said Yeh you go and call yourself
A,So I had to call the banquet manager and ask him are you going to provide all those things that she lists down in her letter
A,I mean she can't even be bothered to contact him and find out if everything will be okay
B,Uhm uhm uhm uhm
A,It's all on the letter only
B,Uhm
B,In fact last time we even went down to to discuss with the deejay and everything what the exact location
A,Ya ya
A,So she cc to the deejay
A,I hope the deejay turns up on Thursday
B,I doubt it you know
A,I mean she's not even
B,Ya
A,Bothered to find out if those people will turn up
B,because uhm what else
B,Because if they have say a big prize table on stage
A,Ya
B,The deejay's thing on stage the rostruhm and all that then
A,Then I ask her you know do we have a day-room that we can store our props
B,Uhm
A,Then she say no just at the the usual lah say where do you keep your lucky draw prizes
B,Uhm
A,She said oh we just keep it backstage
A,Ya so
B,I thought normally the hotel will give a room
A,Ya so I ask the banquet sales manager by on the phone uh
A,I ask him
A,He said ya we're giving them the organizer a day-room
B,Ya ya I would think so what
B,The last time we had a day-room also right
A,Ya
B,Ya <unclear> word </unclear>
A,I think she just don't want us to use it
