speaker,speech
C,Was it Yeen Fong
A,We were at uh block four A
C,Oh this is four A
C,But that was long time ago
A,I think that's that's Yeen Fong
C,Yah the other the other lady next to Francis uh Joo Choo
C,She is Joo Choo
B,But Joo Choo has left us very long ago
C,I don't think so you know
B,Joo Choo left us very long ago
C,Ha Yeen Fong uh with us when Siew Lin was uh in department
A,Yeen Fong yah
A,What Siew Lin just left
A,Uh was it a year ago
A,Siew Lin just left a year ago right
C,No more than that
A,A year
C,Uhm more than that
C,I can't remember
A,I know one and a half years because now it's uh coming to uh end of November
A,She left at the beginning of last uh at the end of last semester
A,She went the following day just as just before we open <unclear> word </unclear>
