speaker,speech
B,No because okay for the BCD's part lah okay they will say you have to get clearance from all this departments before you submit your plans
A,Ya
B,By this by a specified date you see
B,So if it you know once the due date is near you have to ask for extension right
B,So they still can't get clearance from FSB because all the because already submit to BCD
B,You have to get clearance from all the other departments
B,But this BC this FSB still didn't give clearance you see
A,Ya
B,So they have ask for extension five times already
B,So eventually this BC they say cannot so long already must disapprove
B,No more extension
A,Then how now re-draw everything from scratch
B,Can submit old plans lah but it is like submitting the old drawings same old thing
B,Just that you know I mean except for this er FSB new require I mean FSB requirement lah
B,Know what I mean she's very terrible lah
B,Then her face will be involve and all that right
B,Then delay the construction
A,And then
B,Then delay the
A,company will make loss
B,Then the temper temporary occupation permit also like delay
B,People cannot make use of the building even though it is completed
A,Yes
A,You mean the building completed already
A,No right
B,No but if they delay this process I see by the time the building com completed already
B,But they still cannot get the TOP you know what I mean
B,Because each time it is like
A,So unfair
A,And so how she feel about it
A,She's still very stressed
B,Of course
B,Today she too she took MC today
A,Oh dear
A,Is she going to marry you
B,I don't know
B,Anyway she was always telling me about this cute representative of JCC
A,JCC
B,Jurong Country Club
A,Ya
B,The the one who represents lah very cute all this but married
A,Well too bad
B,So when she said like know I must go to <unclear> word </unclear> OCBC and jump down and all that
B,Oh okay you bet better have affair with
B,Then she say is better have affair with this Peter first before you commit suicide
B,Then I said I think she got to resort to rape
A,Why
A,That's so evil
A,She's not that bad what
A,But then again of course she's she's no Miss Universe lah not like you
B,But of course
A,Miss Venezuela
A,Who was the one who had the who was like like very big face lah
B,Oh oh oh Betty is it
A,Ah
B,Ha
B,Anymore
A,No no er in the Miss Universe
B,The big face
A,Ar
B,The latest one
A,Ya the one who's very one of the runners-up her face is so like
B,Oh ya
A,<unclear> word </unclear>
B,Miss Columbia
A,Ha that's right
B,The way she stands against the wall
A,I am sure her breast bay bluff one
B,Maybe her cheeks also bluff
B,Miss Australian was quite pretty also
A,Quite lah
A,You see the last two walking istersays
A,So how Paul and Jason
B,What have you been doing
A,Meeting more istersays
B,Is this sad or good
A,Sad
A,Where have all the good men gone
B,I think I'll turn into a woman
A,Turn lah quick turn
A,He's not going for class tonight
A,Victor went back
B,How come Chris don't want to dance anymore
A,He says he feel tired after one whole day of teaching
B,Really
A,Yes
B,Will get fatter or not
B,I'm sure he'll get fatter
A,I simply asked him were you instructing sex today
A,Is Victor getting fatter
B,Victor can split very well
B,Can pirouette quite well but can't dance
A,Well I can't pirouette at all
A,I can't split very well but I can certainly give a man a good time
A,Oh do you know the others
A,I told you the other three the other four I'm meeting this tonight for dinner
B,So you're meeting four of them
A,No I am not meeting them please
A,So stressful
A,Catherine the great you know
B,Who are the four
A,Her imperial highness Catherine the great er She-Ra princess of power
B,And then
A,Isabala and Hanyang
A,If that isn't stressful I don't know what it is
B,Okay what
A,Quite terrible watching watching them
B,Well maybe when we're you're there they're will be more stress also add to the stress
A,Add to my own stress so I rather not go
A,Come here and free your mind
B,And free your body
A,If only I could
B,<unclear> word </unclear> Richard Quah right
B,What's his name Richard Chua or Richard Quah
A,I don't even know who he is
B,Richard Chia is it
B,Oh oh Remember seeing him in RI or not
A,I don't don't know who he is <unclear> word </unclear>
A,Can I see him first
B,Oh you you didn't attend the class
A,No
A,He's a very short
B,Quite lah
B,Gymnast what
A,Oh
A,Was he anything like uhm
B,Quite cute lah
A,Ek San
B,Better looking than Ek San
A,Okay
B,In fact when I was in sec one I noticed him already
A,Is he anything like is he anything like uh David
B,Uhm I think David more man nah
A,Okay
B,Ek San also
B,But he's quite man also
B,What happen to David
B,I don't know
B,I heard he's a fitness instructor right
A,Ya then after he join SIA
B,Then now
A,Become air steward
B,Then now
A,Don't know
B,Become gay is it
A,Maybe
A,But have you seen his body when he join PE college
B,No
A,Oh my god
A,Of course I tell you he'll ignite your fires
B,But he's so quiet and shy
A,Ha
B,He's so shy
A,Who
B,David
A,Not really
A,When I met him after he join IE he wasn't shy at all
B,Maybe he has changed
A,It must have been lust but it's over now
B,Is it over
A,Of course I can't find him what
B,So it doesn't mean your lust will be over
A,Well you never know he might have gotten aids already
A,My life <unclear> word </unclear> SIA high-risk crew
A,You know lah nowadays you join all this very terrible one
B,But actually he quite quai what
A,I won't know that
A,Only Rizah would know
A,After all Rizah has touch anything almost anything that's moved
B,How about you
B,You have not just touched but massaged
A,Ya but I'm a trained therapeutic massagist <unclear> word </unclear> masseur
B,For men only right
A,For your body only
A,I specialise in male physique lah
B,But don't massage male-woman no
A,I massaged you
A,Excuse me
B,Excuse me
B,I'm female woman
A,Excuse me you are real woman
B,Of course
A,You are really real
A,Aye why did Zaini switch his classes to Thursday ha
B,Friday night people go pak-tor what
B,what a things dance
A,But Thursday night I got church so I can't go
B,Too bad
A,I can't learn choreo and you don't practice with me
B,Uhm
A,And you don't practice with me you don't
B,Do you
A,Do stretches with me
A,Yes
B,How to
A,Your house got nice <unclear> word </unclear> lor
B,How
B,I'll be gone
A,When
B,Soon
A,You actually going to KL to work ah
A,Got a job already or not
B,I'll go there and meditate first <unclear> word </unclear>
A,You want to meditate
A,I bring you to church
A,You come and meditate in church with me lah
B,Don't want
A,Meditate in his direction
A,See I know where
A,To between the legs honey
B,Ha
B,In church
A,Ya
B,Tuck Weng
A,What's wrong
B,It's not wrong
B,It's sinful
A,What's sin got to do with it
B,Smile
B,I'll be pure
A,Okay you say one
