speaker,speech
B,Then church no for dinner itself is what is it now oh it's a very nice dress that you can I can imagine her fingers going
A,Why was she ringing up to tell you something like that
B,No I was talking about a lot of things
A,Oh
B,A lot of things and this was just part of the conversation so and you say you gonna wear black
A,I don't know I was I feel it's too formal
B,Very lau very lau
A,You know in in Singapore No it's here but it's black velvet and it's off
B,No no no wear that it'll be nice
A,But I know what you Singaporeans don't take weddings that seriously
B,Ya but as family
A,But then I don't I don't want to look like some stupid dressed up witch <unclear> word </unclear>
B,No I think most of the family members are gonna dress up well
B,My mum is certainly gonna dress quite a lot so
B,Just wear it lah I mean how often do you get to wear it
B,Ave you worn it before
A,I've never worn it before
B,See
A,But I I'm bringing it as formal attire to <unclear> word </unclear>
B,Just in case you have to
A,In front of the <unclear> word </unclear>
B,Okay topic number two
A,Awful we haven't entirely exhausted it either
B,Okay what else are you gonna talk about the wedding
A,What are you wearing
B,I'm just going to exactly that I bought
A,What your speech
A,You said you gonna show me
B,It's uhm we have all the parts already
A,Oh present <unclear> word </unclear> that
B,Oh no need I'll I'll come I'll ought to read it out to show you how how it sounds and if you feel it's not very good then you will you can add
B,By the way this is a wedding speech okay
A,Okay alright
B,I'm gonna start with good evening ladies and gentlemen on this historical day the twenty-eight day of August nineteen ninety-three two significant events were solemnised
B,Singaporeans elected a new president
A,Wee that's that's national
B,Twenty-eight polling
A,Oh okay okay
B,And of course the more significant of the two events the wedding of Kao Yen and Geraldine
B,Then my cousin would say in many ways these events are similar
B,One person has been elected to lead the nation the other has been elected to head a new family
B,Then I'll come in and say and I'm sure Geraldine must be thrilled with her power and responsibility and then we'll on
B,This is just an introduction okay
A,Alright
B,The interlude I won't <unclear> word </unclear> the interlude
A,Do your song and dance is it
B,No no no
B,In the interlude we're going to talk about how the bride and groom met one another
A,Oh are you
B,Where they met one another and what they saw in one another those typical corny sort of thing but we're going to
A,By the way you surely invited <unclear> word </unclear>
B,Of course not You know what Liang wanted to say
B,How did Yen meet up with Geraldine
B,Then someone will say by dumping Shirley
A,Why don't you do that
B,Cannot
A,No you are Ah ma's spy network
A,She says that Yuen is still seeing Shirley
B,No not at all
B,They see her accidentally in the bus because she
A,How how did she you told me she is quite frantic about being dumped and replaced
B,Ya but now there's nothing
A,She's more controlled now is it
B,Ya
A,That's good
A,I was afraid she's about to turn up with a chopper and
B,Okay what what did Ah ma's spy say
A,I don't know where Ah ma so my my mom said oh <unclear> word </unclear>
A,I said who told you this
A,Then she said Ah ma
A,Then I said how does Ah ma know
B,Okay what did okay what did Ah ma say
A,Ah ma says that uhm uh when you all go out or something like that uhm Yuen will whisper whisper on the phone
A,Oh you use her phone for a start to that's that's why I asked you about how does Ah ma
B,Okay but whisper can be whispering to anyone
A,Ya ya ya to anyone
A,And uh Ah ma says oh why should he have to use my phone
A,Uhm why should he have to whisper if it's
A,So my father said why can't it be Geraldine right
A,Maybe he's whispering sweet-nothings or something like
A,So that's why I said the spy network is entirely faulty
A,Awful dreadful woman
A,Do you know grandmother is dreadful
A,She's absolutely awful
A,I mean she's like she doesn't wish you well at all
B,She no no the worst thing is in front of everyone she's so sweet and benign right <X>
A,Ya ya ya right
