speaker,speech
B,Really really high
A,Not that bad uh
A,I only call once a month home what
A,Once in a while I will call my friend and chit chat that is all
B,Uh
A,Not that high right
B,I don't know I remembered the phone bills you always picked up the the greater greater bulk of it
A,What to do
B,Ai uh just forget about work here uh uhm
B,Just go away and enjoy yourself
B,Can go and mediate that is your interest right
A,Go to Zen the Zen temple right the Zen monastery
B,Japan
A,Uh talking about Japanese <unclear> word </unclear>
A,This silly doctor I met this morning you know
A,He said that oh asking about this deworming course you know
A,Then he said oh uh I do that once a month no once a year because I take lots of sushi you know
A,So that is why got to deworm myself once a year
A,I say oh really
A,No I don't take that so I don't have to
A,So silly uh
B,But but but but what is wrong with sushi mean
A,Raw what Japanese raw fish right
A,So he is afraid that there could be some
B,Sushi has got raw fish
A,Uh
B,Aye I don't know
B,I thought I read all pickles vegetable
A,<unclear> word </unclear> then sometimes
A,So I don't know uh how true uh
A,She got parasites and all this
A,What happen to the other one
A,I found one the other day you know at the gents toilet uh
B,We only have one uh
A,You should ask for another one
B,Aye Japan will be nice
A,Expensive you know
B,Like I say uh
B,You earn money to spend right
A,Aye uh so hot Japan you know now
A,It is very hot in Japan
B,I don't I don't think so
A,July summer
B,I hear in England in U K Paris is going to be cold
B,Don't tell me to bring warm clothing
A,Okay what
A,I don't know why
B,It is gonna be summer in
A,Is it
B,And I thought I can go with my bermudas you know shorts and so on
A,Uh lor I am back with a lot of <unclear> word </unclear> bite lor
B,Now looks like I can't
B,I have to
A,Just bring a sweater like San Francisco what
A,Summer also it is very cold
A,Just bring a sweater would do
B,But but U K is further up North
A,I think it is better
B,I don't know uh
B,Anyway I will wear layers and layers and layers of clothes to make sure that I don't
A,How much it cost uh like that for twenty four days
B,Together with uh my sis to Paris just transportation uh <X>
