speaker,speech
A,It was so funny I followed it practically step by step but took so long to read each step and the similar instructions you know
B,Uhm
A,Before I went on to the next one that things just went crazy like the first step was to heat up oil in the wok
B,Ya
A,and let the oil heat up before you throw in the garlic you see
A,But I took so long reading the next few steps that the oil kept heating until when I threw in the garlic the garlic simply went black
B,Oh
A,ya everything was terrible and I didn't know that you had to separate broccoli into flowerets you know
B,Uhm
A,You have to slice off the stem
B,Did you put the whole thing in
A,I just I mean broke off great big chunks you know and I didn't know you had to
B,Yeah
A,chop off the stalk <unclear> word </unclear> and there was this great big green things you know uhm trying to cook
A,And I didn't know that it mattered which part of beef you bought you see
B,<unclear> word </unclear>
B,Uhm uhm
A,which cut of beef for es especially for stir-frying
B,ya
A,you should try to buy steak
B,Uh huh
A,you shouldn't just buy cube beef or you know stewing beef
B,Ya ya I'm not very good at that either
B,Uhm
A,I've bought stewing beef which just because really tough the whole time to stir-fry it
B,Uhm
A,So that was really a meal to remember
A,You know the broccoli was great big chunks the garlic was all black
B,So was he impressed
A,and the beef what
A,He kept saying not bad not bad but I noticed he didn't eat very much except for the rice
B,Uhm
A,Ya so but I've come a long way I think
B,Ya what do you cook now
A,Uhm my husband's favourite is mango beef
B,Oh interesting
A,Oh it's really delicious
B,Uhm uhm
A,It's supposed to be a Cantonese dish you know but I haven't uhm met any other Cantonese who who's heard of
B,I bet it's a Cantonese dish in those easter uh no western eastern type of cookbooks right
A,Oh western eastern
A,Well it was written by a Chinese lady
B,who's been at the west
A,in the States for a long time
B,Ya
A,Well she claims it's a Cantonese dish
A,Anyway it tastes really nice
B,Oh uhm
A,It's just like stir-frying beef like you would uhm stir-fry oyster sauce beef or anything
B,Ya
A,but uhm the seasoning is slightly different
B,Uhm
A,Uhm you don't use so much oyster sauce you use a bit more uhm all sorts of things
B,Yep
B,Wine and all that
A,Dark dark soya sauce
A,Ya a bit of this a bit of that
B,Ya
A,some spices
B,Uhm
A,and you actually cook the mango too
B,Uhm
A,and it comes out really delicious
B,Oh must get the recipe from you
A,Oh ya ya I'll photocopy it
A,You you're not Cantonese are you
A,Are you Cantonese
B,No I'm Hokkien
A,Oh you're Hokkien
B,Ya but I don't know any Hokkien dishes
B,I mean real ones
A,Oh okay
B,Ya
A,Well my cookbook gives all the
B,uh a dialect breakdown
A,I mean alleged you know provincial specialties you see
B,Ya uhm
A,Ya
A,So now my next great ambition is to steam a fish all by myself
B,Oh whoa
A,I can tell you're impressed
A,Oh
B,Ya I normally do uhm well
B,It's a I I normally do the more western type of dishes
A,Uhm uhm
B,not because you know it's western but because
A,It's easy
B,It's very easy
B,So what I
A,Oh casseroles and
B,That's right
A,Oh <unclear> word </unclear>
B,I'll just dump everything into the pot and then put it in the oven and it's ready
A,It's very convenient
B,Ya
A,Ya
B,So uhm
A,What sorts of casseroles do you do
B,Oh all types uhm beef vegetables chicken stew
A,Beef
B,Ya beef casserole like beef stew
A,Wait a minute
A,If you do beef stew it has to be done on the stove top right
B,Uhm it can be done <unclear> word </unclear>
A,Oh
B,I don't have any means
A,Is this some muh original creation
B,I don't know
A,Do you do cheese casseroles when <unclear> word </unclear>
B,Oh ya we've tried that uh but not on <unclear> word </unclear> pasta
A,Oh with pasta ya
B,Uhm
B,Ya
A,<unclear> word </unclear> chicken noodle casserole
B,Ya ya that sort of stuff
B,Uhm but oh then the beef
B,Then then it'll be minced beef
A,Oh you mean actual minced beef
B,Minced beef and then pasta and cheese
A,Not not slices of of beef or anything
B,Of beef
B,Not usually
A,chopped up
B,When I do the uhm beef stew it's normally cubed I mean like stewing beef right
A,Oh stewing beef right
A,Uhm
B,Ya I can't remember
B,Sometimes I guess I use the stove top but sometimes the oven
A,Uhm 'A'
B,It's sort of cooked already and then I'll put it in the oven ya
A,Oh actually since you have a crockpot now you probably will
B,Might be useful huh
A,'A' because my mother has a crockpot
B,Ya
A,And the first time she did all kinds of stews using different kinds of meats and they always came up wonderful
B,Oh okay
A,Ya so you'd probably find your beef stew really delicious you know if you try doing it
B,Ya I haven't thought of using the crockpot for stews you know
A,Oh oh I mean it's the
B,Silly
A,I mean it's the one you know thing typical dish for the crockpot
B,Right
B,Ya right now I'm just thinking okay I can use the crockpot for my baby food
A,Oh no
B,So you <unclear> word </unclear> my mind is
A,Rather expensive baby
B,Oh she is
A,She is isn't she
A,Ya
B,The last weekend we spent about two hundred dollars just on her no two hundred and fifty
A,On
B,On her things
A,What things
B,We bought her a baby chair
A,Oh
B,we bought her the crockpot
A,The food processor
B,The food processor we bought her a busy board you know
A,What's a busy board
A,Oh oh the sort with the telephone thing and and all sorts of activity type of you know whatever you call them
B,Ya
B,Right ya
B,Uhm uhm
B,Squeak thing and <unclear> word </unclear> thing <X>
A,It's a squeak thing <unclear> word </unclear> and this thing and that thing
B,Ya
B,Uh supposed to stimulate the mind Aid in baby development and what else did we get for her
A,Gosh
B,Ya
B,Food
A,Food
B,Ya Milupa baby food what vegetable hotpot and garden vegetable
A,Oh my
B,Canderole
A,Oh my
B,Here we are back at food again
A,<unclear> word </unclear>
A,Well wait until you have your third or fourth
B,Oh no I don't intend to have a third or fourth
B,Ya
A,Uhm
B,When are you going to have nuhmber one
A,Nuhmber one <unclear> word </unclear> Oh me
B,Ya
A,Uhm let me first deliver my bouncing baby PhD and then seriously actually we're just waiting for my PhD to be over
B,When do you expect it to finish
A,Well I'm going to do my best to try and get it done by January
B,Uhm
A,uh which isn't as much as it sounds because I still have other things to do
B,Ya
A,I'm going to be preparing my courses my course not my courses
B,Ya
B,Uhm
A,my course and then because I'm somewhat new at teaching it's uhm I tend to have to over-prepare just to make sure that I feel sufficiently confident
B,Uhm
A,when I'm facing the class
B,Ya
A,So I guess uhm it's a combination of all these factors that's making me so terribly busy right now
B,Ya can imagine
A,Yes so the last thing I I can afford to do is to have a baby as well
A,Oh no
B,Has your husband finished his thesis yet
A,Oh ya he got his PhD last year
B,Uhm So yours is like on hold at the moment
A,Uhm mine is uhm no it's not on hold it's
B,Oh you've already got it
A,frantically under uh oh no I haven't gotten it yet but I'm frantically slogging away at it
B,It's the last stages of the thesis <unclear> word </unclear>
A,I don't know what to call it uhm it's it's a question of revising the first draft
B,Uhm uhm
A,but revising is a really heavy deal
B,Ya
A,It's a really really heavy draining consuhming activity
B,<unclear> word </unclear>
B,Yep uhm
A,Ya because I mean it's so I mean your thesis has to be so finely tuned
B,Ya
A,and then and then uhm in an extended work when you change anything because the arguhments and the line of reasoning is so intensely involved
B,Right ya
