speaker,speech
B,No she she she wants she she's gonna ya she she's not too like wow about his make-up but she she's going to take him on and
A,Oh she's going to take him on nuh
B,If if since he agrees to take her on so okay lor
A,Uh okay fine
A,Like Jo quite funny uh
A,Like he just decides okay six hundred dollars
B,Maybe he's been calculating you know in his mind
A,Ya
A,No actu I I don't know lah I think based on what I know of Jo he will like look at you and and the person and he thinks that
B,He can afford it
A,He can work with you and ya I mean <unclear> word </unclear> your budget lah
B,Uh
A,and then of and then he will like talk to you and then if he thinks he likes working with you then okay you know he doesn't mind
A,The money is not that important
B,Ah
A,But let's say if you know he doesn't really like you very much
B,Uh
A,and he thinks you're very calculative and all that sort of thing
B,Uh
A,he doesn't really click with you then I don't think he will give you the the discount
B,Oh
A,I think that's how he works
A,I mean I I haven't told him this lah but I've been observing him you see
B,Aah
A,So
B,But he's mighty generous
A,Ya he's he's quite fun lah I mean he will do do that for the sake of friendship or for the sake of you know ya
B,Ya
A,of feelings lah you know you qing that type of thing
B,Orh
A,Ya yau qeng
B,because ya ya oh because like ya when he when I first met him I thought like he like quite business-like
B,I thought
A,Ya but then later on he like kind of warmed up lah
B,Ya and became himself and showed us his topper
B,I like was very shocked like he really went to the room and take out stuff and like showed us like eh
A,Ya ya
B,I like <unclear> word </unclear> oh maybe Theresa and him are
A,In and all right
A,Ya
B,like maybe like you know very good friends
A,Ya mean like he's never done that lah
A,Normally we are quite sane
B,I mean how long
B,Ya quite good friends you know
B,I think you all share a lot right
B,Must be on Christian stuff uh
A,Ah ya I mean we just we just talk lah you know and he's like quite strange because there are some things that he knows and there are some things that he doesn't know like siblings he thought was like you know sons and daughters <X>
B,That's children
A,<unclear> word </unclear> sisters ya
B,He's so cute
A,Or something like that lah you know Ah like when you say psychosomatic <unclear> word </unclear> uh like what you know But I I like that about him because he's very frank you know and he doesn't like uhm ya put on airs <unclear> word </unclear>
B,Ya un unpretentious lah
A,Ya he's quite unpretentious so ya that that's why it's fun and I always enjoy my my sessions with him Even like now when I call him I'm quite scared because it's like what you feel you know like he's a bit stand-offish
B,Ya
A,Even when I call him it's like uh Jo I want to cut my hair then he like uhm okay let me see and then he like we never joke and we never like talk properly over the phone you know
B,Ya ya
A,It's just like a business transaction then uh when I <unclear> word </unclear>
B,That was how my sis ya ya
A,ya it's only when I see him then okay you know I will like oh talk to him lah then he'll be okay Ya so he's that sort lah
B,because <unclear> word </unclear> like oh hello then wasn't like very
A,friendly sort
B,Ya ya like oh no
A,He doesn't warm up to you <unclear> word </unclear>
B,ya he doesn't then I like oh no maybe I was rude somewhere I like
A,Ya I know I feel that all the time
B,Huh
A,It's like maybe I was imposing on him or like sometimes when I go down at five minutes late or whatever
A,It's like I feel so terrible you know
B,Ya
A,then like oh nev' mind it's okay okay I mean then he started <unclear> word </unclear> / sounded <unclear> word </unclear> so so you know
B,like
A,discouragingly and
B,Ya
A,so like I feel like maybe ya maybe I've offended him
B,Maybe he is angry
