speaker,speech
B,Because poster I think you have to stand there for the whole day and so on right
B,You never know whether
A,Come on a talk I would have known <unclear> word </unclear>
A,I <unclear> word </unclear>
A,I'll stutter all the way
B,Well imagine Kenneth Mark down there can already what
A,Please he won't be back that's why I hope he'll back before then
B,No give you moral support uh
A,But then I don't think so really
A,What do you think
B,Whoa Dr Helen Chai alright man
A,What do you really think
A,Please
B,I didn't see this
B,Uh uhm
A,You just like to slime me right
B,Who is this person uh
B,Joseph Lee uh
A,The one who who send this is actually this guy
A,I think it's a China man you know
A,Singapore <unclear> word </unclear>
B,Oh uh uh 'A' don't be surprised you know
B,One of my uhm relative brother-in-law actually
A,Uh huh
B,Somebody wrote from him uh
A,Ya ya
B,<unclear> word </unclear> from uh London to Singapore you know
A,Uh huh
B,It actually en route to India before I come back to Singapore
B,Really really
A,No kid
B,They actually got a chop 'India' down there you know
A,No I don't believe you
B,zhen de zhen de <&>  in Mandarin)
B,It's quite long ago lah
A,How come
B,Last time he went there to study for his Masters you see
A,Uh huh
B,Then he got some friends there
B,Then when they wrote back Singapore actually went to India you know before he get he got to receive the letter
A,But I can see uh from this person this person is a
A,Never mind I'll ask Keng Chong about it anyway
B,Oh
B,Good lah interesting what
B,Good experience
A,'A' ask you something uh
B,But the thing is then you have to do duplicate uhm more work uh because if this is a slide you have to do slides
A,Huh
B,And then over in US <unclear> word </unclear> would be a poster then you have to do another poster
A,Ya that's why
B,Because if this' poster then you just do one for both uh
A,Who says so
A,Cannot you know
B,Is it
B,Change a bit lah change a bit
A,Even change a bit also cannot
A,They say according to Ken you must have additional information where you approach someone for conference and papers
B,Uhm uhm uhm uhm uhm
A,He makes it so difficult for me you know
A,Wherever we discuss something he he wants it to be perfect <unclear> word </unclear>
A,Aiyah don't know
B,He's a perfectionist what
B,What to do
B,Right
A,He's only a perfectionist when it comes to work okay
A,When it comes to his house his room it's different
B,Why
B,Very untidy uh
A,I tell you everything is all over you know where he's to search then he's got to take out this and
B,So you're you're must settle down fast
A,I'm not going to do his laundry or tidy up his room for him
A,And anyway he says he's the kind who wants <unclear> word </unclear> not to be tidied so he he knows where is it in his untidy position
B,No different uh
B,Before he get married probably he said this
B,After he get married he want everything to be spick and span lah
A,Are you sure
B,Ya I think so uh
A,That's you okay
A,That's because Serene has been <unclear> word </unclear>
B,<unclear> word </unclear>
A,I don't care
B,ni wen da lor
A,Okay wo hui wen da lor
B,nah ni qu wen da uh
A,I see
A,I'll see
A,I'll see
A,I'll see
B,The time limit of the presentation is eight minutes
B,Oh there are some that are twelve ten minutes uh
A,Does it
B,Probably they say there's a limit lah you know
B,Maybe you can go definitely below eight minutes uh
A,Okay five minutes will do lah hor
A,Okay right hor
B,Five six
B,Five minutes is a bit too short lah
A,Probably can uh
B,You see you give an introduc
B,You see you give an introduction of uh TNA Beta
B,Give an introduction of uh
A,I don't need to
A,Why must you give introduction
A,All I do is present results right
B,Why not
B,But not necessary what
B,I mean depending on the audience uh some may not know what is TNA Beta and so on
B,Give a very brief introduction say twenty seconds
A,I'm very scared you know frankly
B,And then expression and secretion uh inside cells
B,Then after this thirty seconds
B,Then after that your results and so on
B,Maybe should be no problem what eight minutes
A,I don't know I'm very scared
B,Huh
A,Ya seriously
B,Sixteen of June
B,Whoa double celebration for you
A,Then after this I've to go for that
A,Aiyah Washington one is another one uh
B,Uhm
A,And I haven't even done anything on it yet you know Washington one
B,I also haven't do anything what
A,I mean I don't even have results to tell yet leh
B,Oh results uh
A,Haven't done anything haven't got results
A,Haven't got my clones for that one yet you know
A,So how
A,Very worried you know
B,Left how many more month
B,But you submitted that abstract already right
B,So how did you write that abstract
A,Ya
A,We just assume that it's going to be like this
A,The because I got two clones
A,Uh one is with the signal sequence one is innate sequence
B,Uh huh
A,So assume that not me okay
A,Dr Yap says just assume that the signal sequence is comparatively the same lah for
B,Uhm I see I see
A,Well like that lor
A,I'll ask Kee Cheng about it lor
B,So
A,Ask Kee Cheng
B,So you're supposed to carry out experiments and then uh prove that lah
A,Ya ya
A,<O> Two ladies from China came in - spoke in Mandarin </O>
B,Anyway by the way they have some codes you see
B,Signals you know where nobody will understand
A,No we don't
B,Is that right
A,Anyway actually I was thinking of sending him the newspaper article I've already cut but I don't know whether they will say anything or not
B,Fax to him uh you mean
A,Ya
B,I don't know <unclear> word </unclear>
B,I mean down here should be alright but I don't know about the other side
A,Because I I pay
A,Why
A,You mean they are very stern and strict about
B,I really do not know
A,I thought you were there before
B,I mean I never go through faxes and so on you know
B,But when I was in Germany I <unclear> word </unclear>
B,They're quite alright
A,You mean they were alright <X>
A,What do you mean by they were alright
B,In the sense that whatever that was faxed under my name they just give it to me lah They don't really question or anything like that you see but I don't know about taxes
B,We are we are doing a a a mini-project testing our voice We're sending this to Kenneth
A,Ya
B,Ya really we'll send this to Kenneth Then he'll play and then hopefully he'll remember her sweet voice you see
A,You mean her ugly voice
B,Maybe they selected all the papers first
A,No they already tell you that it's officially selected already
B,Ya meaybe the the posters that one they send later The talks probably they give you <unclear> word </unclear>
A,Ya don't try and flatter me okay I don't count this
B,Probably but this' a <&>  To PRC lady)
A,The point is that I was asking for a poster They gave me a talk I'm supposed to present a talk and it's so nerve-racking that I don't want that with talk
B,By the way they have upgraded her to uh Dr Helen Chai
A,Please lah I mean I mean serious you know I don't want to have a talk you know
B,How come this company this company is a very famous company you know
A,Is it
