speaker,speech
A,So when you come in I am not surprised
B,Ya some of my friends do that too
A,Ya ya it is nice
A,Uhm uhm some of the girls they like Return of the Jedi
A,Especially the cute little guys the Ewoks
B,Ya ya
A,You know about that right
B,I saw the cartoons
A,So what these what they do is that buy all the ewoks and they create a scene all from there and I have a special special play set over here called the Ewok Village that I import from the States
A,And it is not it will not be made
A,It has not been made it has stopped manufacturing Ewok Village for a long long time but I get in through them quite quite all right about fifty dollars
B,For how many
A,It just that Ewok Village with all the play sets
A,Let me show you let me show you
B,Okay it should be interesting
A,Ya like you see the net here the fireplace you know all the place they stay in
A,And you got traps here and things like that
A,Catapults you know the place where they place the catapults the tree trunks and things like that
A,So you can get all the Ewoks and put on it and you can get your own little scenario is nice
B,Ya
A,And they and they Kenner has made things that are very unusual lah you know
A,There is that like this is a combat glider
A,You know the part that you see in Return of the Jedi where Ewok was on a glider and he threw stones on the Chicken Walkers and there are so many other things
A,So that is one way you can start with
B,I see
A,Ya ya or another way is that you go with your favourite characters
A,What are the characters in Star Wars movies that you really like
A,I have a friend a lady friend who likes Princess Leia a lot
B,Ya
A,Ya and she comes in different uhm different uniforms and clothes and dresses and things like that
A,So what she does is that she only buys the Princess Leias
A,All different things or she buys the twelve dolls she buys all the figures with Princess Leia
A,So she sticks with this
B,I think it cost quite a lot right if I am not wrong
A,No if you go by theme in this way if you go by a certain scenario in this way it cost much less
B,I see
A,Rather than to start from scratch and you buy everything there is and you can't even find some of the things and I tell you some of the things uhm they don't make now and they are very very expensive
A,Like I have here maybe this particular Luke Skywalker with the long sabre
B,Ya
A,When they first made it they made the long sabre and it is not proportional with the with the size of the figures
B,Ya I heard about it
A,Ya ya so if you want to get back all these collectors' item they are very difficult to find
A,But in another way if you are not particular about this
A,They're made this using short light sabre
A,And uhm they don't cost a bomb
A,They cost about ten bucks each
B,I see
A,Easily manageable so you have to decide where where you want to start with
B,I see okay
B,What about Aliens uh
A,Oh Aliens okay
A,I know about Aliens a lot because uh believe it or not I didn't start with Star Wars when I started collection
A,I actually started with Aliens
B,I see
B,I like the shows a lot you know
A,Ya the movies are great right
B,Ya but I know the toys are very rare now
B,You cannot get it anywhere
A,Oh ya very difficult to get
B,Do you sell them by the way
A,I do I do
A,I do sell them and sometimes on and off I try to locate them from overseas and I try to bring them in to Singapore
A,Because there's still a lot of collectors are there who are very keen on Aliens stuff
B,Ya ya ya
B,I like the show very much
A,Ya I love it too
A,And incidentally that's how I started toy collection
B,From Aliens
A,From Aliens ya
A,So so we have talked a lot so are you going to get today or do you want to wait another day to get
B,Uhm probably another day lah
A,Another day
B,I have to think about what I really want
A,Correct
A,So thing remember to me toys you know always bring people together
A,That to me is the important thing about toys so
B,That is nice
A,Ya don't be too interested in the values uhm the you know the market price of the toy and things like that
A,It take away the joy out of it
A,Get it get something that you really like
A,Something that reminds you of the good old days bring back memories or something that you really like in a movie like Star Wars scenes and things like that
A,Get those
A,Get things that are closer to your heart
B,Okay
A,Instead of getting things that people tell you to get because they are very good price because next time would fetch a good price
A,Next time would fetch a higher price
B,No it is not that reason I like toys
A,Ya it's not fun at all
B,Ya
A,Don't do that like for me when I was young how I get into toys was this
A,I don't have much money so my parents only very occasionally buy me one or two Star Wars toys and I play them and play them over and over again and I still have them and I keep them as memories and things like that
A,And when I grew up I told myself that when I start to earn money again I would go back to collect the things the toys that I really really like
A,So that's what toys mean are to me
B,I see
A,Memories the good old days and things that I really like and it brings people together
A,So remember this when you think about the toys
B,Okay
A,Ya
B,Thanks a lot
A,Nice talking to you is been very very fun
B,Ya
A,It has been very fun talking about toys
A,I don't normally get customers to come in here and I can talk about toys so much
A,So so it is been very very fun
A,Here is my name card
A,Uhm call me anytime so we are open from nine eh no from twelve to about seven o'clock each day except Monday because that is the day we rest and uhm uhm we try to hunt around for toys
B,I see <X>
A,So uhm if you need anything just call us we can reserve things for you or we can bring them from overseas
A,Remember I told you before also ah I also charge you a reasonable price
B,Okay so I will bring down my friend
B,Uhm uhm can I bring my friend along
A,Oh sure
B,Ya so probably a Sunday lah
A,Okay that will be good
B,Are you open that day
A,Yes definitely
B,Okay
A,Ya I look forward to seeing you on that day again
B,Okay see you then
A,Bye
B,Thank you bye
