speaker,speech
A,Then the police were brought in and then then you know removed the rascal and
B,Oh God
B,Hey boy was it
A,Management came and then are you okay
A,Were you alright
A,And then uhm of course as his parting shot uhm he looked at all four us two South Africans one Dutch and one Oriental
A,He said get the hell back wherever you came from and if you published any of that I'll I'll make sure you're sorry for it or something
A,Yeah
A,But it was great I mean he was he was kind of a good-looking man too
A,I mean it's like you know he's very well-trimmed white beard and wearing beige-coloured shirt
A,Bizarre
A,Now how am I going to incorporate all of that into a story
B,You try
C,You try ya
C,Smart girl like you
B,Yes
A,Uh uh do I detect words <unclear> word </unclear> of condescend
B,Don't disappoint us
C,Naw
B,Naw lah
C,Well
B,Should I be
C,I believe in letting people have the freedom to do to write what they want to write
A,Oh yeah
B,Ya
C,So I I try not to circumscribe lah otherwise it'll be too much
B,I'm going to write something too
B,Don't know how to write as I know so much
C,I think everybody <unclear> word </unclear> too much
B,Ya if you know too much about something it's very difficult to focus
C,Or you can write about racism
A,Uhm
B,Ya
C,Ya you can write about racism
A,I've got a couple of newspapers with uhm those journalists Chinese journalist who's working at San Fran
C,Uh uhm
A,In San Francisco or something and uh she was writing about the LA riots her experiences with <unclear> word </unclear>
C,Uh uhm
A,What you say is true you know
A,There's this Black woman who said <unclear> word </unclear> down <unclear> word </unclear> everywhere
A,No matter how high you climb there's always going to be one above you
C,Uhm
B,<unclear> word </unclear>
A,Maybe there's why so many people come back here
B,Ya <X>
A,That's one of the advantages
A,I love the openness
B,Uh uhm
A,You come back here
A,The atmosphere everything is so stifling in a way
B,Uh uhm
A,But then again it could be imaginary
C,Ya it's different also I mean it's like
B,I think it depends on who you hang out with also
C,It depends on who you you talk you meet the kind of people here
B,I mean uhm I'm quite happy here
A,That's good
A,That's good
C,I am happy here if I have my way
B,But then I haven't been away a lot you see
B,For people who did like studying in England
B,I have friends who have to come back from England
B,They're not happy here because all their formative years were there
A,Uh
B,You know
A,Poor thing
B,In the university and then they come back and you know <unclear> word </unclear>
A,And they're rotting away here
A,Uhm I always told myself that these things were imaginary and I and I've been abroad I find myself defending my own country and when I came back here it's like
B,Came back to hey this place is stifling and boring and
A,Ai the same vicious circle
B,The grass is always greener
C,But then there are a lot of things here
B,Anyway I believe that really things that are closed up you see closed up it's ugly you see
B,You think it's beautiful you see from afar but when you look at it closed up it looks quite ugly
B,Then you have to <unclear> word </unclear> get beyond that point and look at look at it closed up you find the beauty you see
A,But it's the same whether you're here whether you're there it's the same thing
A,Perceptions don't change
A,It's <unclear> word </unclear> attitude doesn't change
C,But there are things here that keep on surprising me all the time
C,There's always something that's <unclear> word </unclear> all the time
C,So I like that's why I'm quite happy
B,But there are people here who are I mean it's not a complete desert you see
B,There are people here who are worth it you know
A,Ya there are
A,But it's I don't know maybe it's because I've always been too insular and I don't really have that many friends around me
A,Usually I tend to mix around stagnate in the same pool
C,Uhm
B,No you don't stagnate okay
B,To use Alvin's term you get deeper
B,You get deeper
B,You don't stagnate okay
C,Must must have description also
B,Yes okay
C,You go down deeper then you surface again
B,And then you can like take a view you know
C,And you have a take a ah
A,<unclear> word </unclear>
C,Ya it's a it's a spiral movement
B,Ya
C,You go down again you surface again
A,Uhm
