speaker,speech
B,Oh okay oh ya ya
A,You have to buy tickets and they'll bring you in
B,Did you go in
A,Ya I went in
B,To see all those
A,and usually you have to queue up
B,Ah
A,So you try to go in as early as possible
B,Okay
A,You're going to join a conducted tour uh this one
B,No we're just doing it on our own
B,Why
A,When you get a old town uh
B,Will we get lost
A,This half the time you spend you know reading the map then in the end say forget it
A,Then just walk
A,You like that building
A,We go in and see
B,Is it labelled
B,I mean with the places
A,They're supposed to have
A,Is it Indiana or Salzburg
A,Which one is the one that I have the A to Z
B,Indiana
A,Ya so each one of them is supposed to have a number
A,So you see a number you make your A to Z lah
A,You want
A,Don't buy
A,I have one
A,Can keep
B,Ya 'A' uh person C you have the Indiana A to Z right
B,Okay
A,We Lee
B,I think it'll be fun though
B,Did you see your friend's pictures
B,She hasn't shown you any pictures
A,Where
B,Milan
A,No
A,He went into one month ago you know
B,Oh
A,But but he told his uhm uh that the place is actually safe
A,I mean considering what he has heard from here you know
A,Says very safe
B,Ha
A,I don't know
B,Some pictures I don't know
B,I've seen some pictures and it looks very modern
A,So I don't know whether I should stay here
A,You see got a long trip to travel uh uh
A,Can you imagine from here you know on Thurs on ya on Friday onwards I'll be on that Express the Nina Express
A,Supposed to be very very scenic and it's covered by Euro-rail
A,So I travel all the way to Ita Italy and from here I've to wait
A,I then travel to Milano and I'll depart again
B,Whoa
A,Near near midnight you know to <unclear> word </unclear>
B,One whole day
A,Just overnight lah
B,Ya it's a whole day
B,You arrive there what time
B,Twelve hours
A,Four
A,It's a twelve-hours journey
B,Goodness
A,But then I have to wait
B,Then you hang around <unclear> word </unclear> which has nothing
A,Unless unless I stay overnight here
A,I don't know what
A,There should be some other trains right that come in later
A,But I don't know whether I can get the tickets or not
A,You've got the Eu
B,I've got the timetable here
A,I don't think they will tell you internals in-between internal rail
B,It does
A,Uhm Milano <unclear> word </unclear>
B,Yes all these
A,<unclear> word </unclear>
B,Yours is this one right
B,The last the last service
A,Ya
A,I could take this one
B,Uhm
A,But still oh in the morning uh
B,Uh that means you only have two hours to catch
A,'A' twenty one thirteen
B,Ya
B,So you have about two hours to one hour to catch
A,Ya but I don't trust the Italian trains
B,So a little earlier lah say <unclear> word </unclear> reach there about five o'clock
A,So I still have to stay overnight at Milan right
