speaker,speech
C,Why
A,Uhm
C,At first I was so proud you know
C,I went I went and I looked at my sec two boys and I said
C,At that time it was their exam so I said Hey my hair is even shorter than all of you
A,Uh huh
A,Oh gosh it's not that short
A,It's not
C,Oh my boys have got longish hair
A,They do
C,During exams
C,Now they've got to shorten all off
A,Ah I see okay
C,Nobody <unclear> word </unclear> for them during exams
A,Uhm uhm
A,Are we going to any more concerts
C,Aye not now
A,Uhm uhm
C,Now I'm saving up for my trip
A,Ah
A,No wait wait wait
A,What trip
C,Oh I didn't tell you uh
A,Not yet
C,Well I've signed up for a mission it's kind of like a mission trip into uh we're based in Hong Kong but the mission trip's into China
A,Oh that's wonderful
C,Uh huh
A,Uh huh
C,But it's so scary
A,It is scary
C,Well it's a holiday
C,If it's uh out and out holiday then it's not scary
A,Well I've got a bunch of people who are going to the jungles of Kuching
C,Oh dear
A,That's even worse
A,You know travelling from mission post to mission post
C,Uh huh
A,In the jungle
C,Uhm
A,Uhm uhm
C,Okay mine isn't that
A,Ya yours sound very very civilised
A,Enjoy yourself Uhm uhm
A,How long will it be
C,Uh thirteen
C,Thirteen is Saturday and my flight is like seven thirty am uhm
A,Uhm
C,and up to the twenty first which is the Sunday that follows
A,Uhm Okay plenty of time
C,Uhm
A,otherwise it's too rush and you've kind of feel like they end at the end of it maybe you haven't done very much
C,Uhm uhm
A,Uhm uhm
C,and uh you can start praying
A,Yes I will
C,Okay
A,Uhm uhm
A,Into China uh oh my gosh
A,Was it troublesome getting your passport to because you see uh the usual passport has got something saying that we're not allowed to these countries
C,Right
A,So
C,So uhm the visa and the entry permit
A,Ah I see
C,But no problem lah actually
A,Ah
C,Just a couple of pages you need to to fill up and get endorsed
A,Oh okay Uhm
C,Uh <unclear> word </unclear> and I didn't realize my passport expired
C,I mean I knew it had expired but since my accident haven't flown with it
A,Uhm uhm
C,I went to the office and I realized oh no mine is so huge
A,Uhm
C,Oh Sharlene called me last night
A,Oh I haven't heard from her for months
C,She must have tried calling other people before she got back to me
A,Uh huh
C,She is like uhm Help who's that that protagonist in Look back in anger
A,Look back in anger
A,John Osborne
C,Uh huh
A,Uh did you tell her
A,Did you tell her anything
C,Ya I I juggled my book
A,Oh so who was it
C,Huh
A,Wasn't a Jimmy or Johnny or something
C,Right eh you're not bad eh
C,Jimmy Porter
A,Jimmy Porter
A,Phew
C,Oh when she called she went you know you know Elison Porter
C,Who's the guy
A,Uhm
C,Uh
A,Uhm uhm
C,Ya and she wants to meet for tea some time
A,Uhm uhm
A,But just you right
A,Or all of us
C,I guess it's all of us
C,I mean it'll be kind of boring if it's just me
A,He he
A,No it wouldn't
C,Uhm
A,Uhm uhm
C,Actually Lyn's birthday this last this month
A,Oh
C,Thirteenth
C,I sent her a card
A,Uh huh
A,Wait did you say the thirteenth of May
C,Ya
A,Oh dear
A,I think I met her around there and didn't say a word
A,Uhm
C,Ya let's see
C,Well she says that she's been saying and actually that we should meet up for tea
C,Uh now it's like maybe when she finishes her stint
C,You know she's teaching right
A,Uhm yes she was telling me
C,Uhm uhm
A,Uh huh at Saint Margaret's right
C,Ya
A,Ya
C,And I think she's due for a IE interview one of these these days
A,Uhm uhm
C,Like this week
A,Oh I see
A,But actually I think it should be no problem
A,Oh dear so fun
A,The two of you would be in IE together
C,That is that is if she accepts it
A,Oh but uhm she sound pret sounded pretty fixed about accepting it right
C,Uhm uhm
A,Uh huh
C,And where are you in your uh progress
A,Urk
A,I just finished chapter four
C,Uh huh
A,I've passed it to Dr Pan
C,Uh huh
A,And she asked me where what are your guiding principles
A,What are your main issues
A,I told her well I don't know
C,Oh don't worry
C,That's what Patke asked me
C,At the end of my second draft
A,Oh no
A,And it's rather demoralizing isn't it
C,Sorry
A,It is demoralizing
C,Ya
C,It was very but after that it was okay
A,Uhm okay
C,Uh huh
A,Uhm uhm
C,So do you work on campus or do you work at home
A,Oh I work at home because of the computer but I just popped down
C,Uhm
A,now and then
A,I saw Polguere the other day
C,Uh huh
A,He's back uhm and apart from that I haven't seen anybody in the department
C,They're probably all on leave
A,Yes Dawson is on leave I think
C,Uhm uhm Dawson's always on leave
A,Uh huh
C,During this time
A,Uhm uhm
A,Probably back in Europe
A,At least I think so
A,I think I should think that he would want to go back to Europe
C,That's nice
A,Uhm uhm
C,In this heat
A,Yes
A,Oh I met Bruce Martin the other day too
A,He's leaving soon
A,No wait you <unclear> word </unclear> was taught by Bruce Martin were you
C,He taught me in year two
A,Uh yes
A,And he asked me he was just saying that he'd forgotten how hot it was in June and he's leaving this Sunday to go back to Iowa I-o-wa I-wa
C,Ya I-o-wa
A,I-o-wa okay
C,Aiyoh
A,Oh Uhm uhm
C,How's Brenda
A,Oh Brenda is fine
C,Uhm uhm
A,Uhm uhm
C,Oh that reminds me
C,I've got an overdue book
C,I think it will be overdue by after tomorrow
C,Ya
A,Oh so are you coming down
C,Ya as soon as it's possible I suppose
C,If I can by Monday
C,So I don't have to pay so many days
A,Oh okay
C,Uh huh
A,Uhm uhm
C,You're going to be around
A,I'm going to be around today
C,<unclear> word </unclear>
A,Yes and after that I really can't say
C,Uhm uhm
A,Uhm uhm
C,Oh I hear from Sharlene you're going to the London <unclear> word </unclear> Ballet
A,Oh yes that oh that means she's been in the room
C,Uh huh
A,Because you know I've got two tickets to <unclear> word </unclear>
C,Uh huh
A,Uh huh because I I I got thirty dollar tickets and forty dollar tickets
A,So I thought it's easier to sell off the thirty dollar tickets
A,And so I put up a notice on the board in the room
C,Oh you mean you you made a duplicated <unclear> word </unclear>
A,Meaning I bought I had four tickets and I only needed two
C,Oh dear
A,Yes
C,Well you can try Kumu
C,She's kind of idle right now
A,Oh does she like ballet
A,Do you like ballet
C,Yes I do um
A,Ah
C,But when is it
A,Uh this is the twenty-eighth of June
C,Oh so I'll be around eh
A,Uhm uhm
C,Uh huh
C,How much
C,Oh thirty
A,Uhm
C,Oh that's a thought
A,It's up in the circle
A,Uhm one of my friends told me it's okay seats
C,Uh huh
A,Uhm I'll be going with Andrew on the same night
C,Oh on the same night but different seats
A,Yes
A,Uhm uhm just different seats
C,Uhm
A,And uhm ya it's at Kallang
A,It's at eight pm
C,Oh it's the Romeo and Juliet one
A,Uhm yes
C,I was more attracted to the next bill
A,Oh yes
A,The one with Transfigured Night but I think those are completely sold out
C,Uh huh ya
A,Uhm uhm
C,I thought it would be
A,Uhm
C,We tried
C,The only one my friends tried to get was the Dallas Symphony
A,Oh and
C,Tried to get
A,Oh okay
A,Tried to get
C,And then for the rest of it I thought oh give it a skip <X>
A,Uhm uhm Uhm I was talking to another friend who was telling me oh he's going to see the Indonesian dance
C,Uhm uhm
A,in the gamallon and nuh he was saying and he was saying that ya these are the tickets that are more available Then he says Singaporeans are so snobbish
C,Uh
A,and I kind of shrivelled in my feet
C,No
A,Uhm
C,it's not that Singaporeans are snobbish that I think those who are trained to those who go to ballets and all
A,Uhm uhm
C,and music halls they're all western classically-trained So so I I think not exposed enough to indigenous cultural works you know
A,Uhm uhm ya
C,and well
A,Uhm uhm
C,Did I tell you once I went I went with my entire Bible study group to The Glass Orchestra
A,The Glass Orchestra
C,Uh huh and because it's some um experimental group and highly experimental and I kind of knew
A,Uhm
C,that I forgot you see So I said 'Why don't we all go ' and I booked tickets for all of them and they almost died because
A,Oh
C,because the trained ones uh two most accomplished ones almost died because it's like nothing orchestral that they know
A,It was that spaced out
C,Uh huh
A,Uhm
C,and like 'What orchestra ' It's all broken pieces of glass
A,Oh that's why it's called The Glass Orchestra
C,Ya so it's like actually they tried to pattern um the the the glass instruments um most of which were fashioned themselves They tried to to group them into the different sectors you know like the conventional orchestra
A,Uhm uhm
C,according to I don't know the pitch or something
A,Uhm
C,and their works were original too So you've got to like throw away all the conventional ways of listening and listen according to rhythm you know
A,Uhm uhm
C,and I found it very interesting because I could pick out when one movement ended or one piece ended and another girl who's like absolutely tone-deaf sometimes and she's not trained you see and she's not very exposed and she knew when it ended but the musician friends of mine my goodness they just went 'To hell with it'
A,Was it bad Wasn't it enjoyable
C,Um it's enjoyable if you listen to it with a different ear
A,Uhm
C,So they were going 'I like Brahms so what am I doing '
A,Oh poor things
C,Ya but I was quite mad actually because it's like you're you're just cloistered you know instead of broadening
A,Uhm uhm
C,Well uh different different ideas and I think all that talk all that reading up on post-modernism help
A,Uhm uhm Uhm
C,Ya
A,By
C,Uhm
A,By the way
C,Ya
A,this is a recorded conversation
C,Ya I figured
A,Ya
C,By the sound <unclear> word </unclear> she's going to have a lot of giggles Cos' it's something as natural as it can get I can't I can't I can't control it
A,Oh same here
C,Ya I kind of <unclear> word </unclear>
A,How in the world do you transcribe giggles Do you just skip them or do you put in bracket giggle
C,Ya wow wee she's going to have a lot of brackets
A,Wow okay
