speaker,speech
C,Even though some of them speak well they they still get down to all the
A,Uhm
C,Nitty gritty problems
A,Uhm uhm
C,in language
A,Uhm uhm
C,And I also like the first years for the fact that when they come they're all new to the whole environment
A,Yes yes
C,And they stick to each other quite well
A,Yes
C,And so and so the class is cohesive
A,Ya
C,And I like to teach a cohesive class
A,Uhm
C,Because they all one for all and all for one
A,For one
C,Kind of feeling and and it's fun this way
A,Yes right
A,I I I have that feeling also
C,Ya
A,And also third third years tend to be more responsive
A,No first years tend to be more responsive
C,Responsive ya
A,Whereas the second years they're all jaded and cynical somewhat
C,Yes yes yes ya
C,And they know the tricks of the trade like how many times to be absent
A,Absent
C,and how to irritate you but otherwise ya
A,And I always find first years more uh more appreciative
C,Yes
A,Uhm ya whereas the second years tend to be a little more
C,They they
A,More indifferent
C,Ya
A,Towards the teacher
C,They rely a little bit more on you maybe that's why it makes me feel good too because this' their first year and they don't know about things like uh uh rules or regulations
A,Uhm
C,And and and what how to go about this and that
A,Uhm
C,And it it feels good that they depend on you or on the class as a whole
A,Uhm uhm
C,And that's why they do come to class with more
A,Ya
C,Expectations and
A,Ya
C,Look uh with more anticipation
A,Ya uhm
C,That's why
A,<unclear> word </unclear>
C,And also second years when they move up to the second year they do change groups
C,They do change the grouping is it
A,Yes and then they don't they they have to make friends all over
C,Ya ya and then so usually if one of two friends go up with them they just clique with these two
A,Uhm Uhm
A,Yes
C,And then two or three others from another group stay
A,<unclear> word </unclear> yes
C,And then I I don't like it this way when they don't mix well and co-operate
A,Yes yes and then when it comes to final year they are they become quite individualistic
C,Oh ya ya because all they want to do is to get out of the place
A,get out of the place finish the project and then you know
C,Ya ya
A,And also then again
C,More street-wise too
A,More street-wise
C,Campus-wise
A,Ya then I hear
A,I I I always get to uhm to you know listen to all these complaints about ya what group <unclear> word </unclear>
C,Ah yes yes
A,People who can't work with each other
C,Yes
A,And uh yes and quite a few times I have to mediate you know
C,Oh between that uh between them in their quarrels
A,Ya and help uhm ya
C,The second years
A,The the third years mainly
C,The third years
A,Because I used to teach the third years BMs
C,Usually projects ya
A,So every time they have a project you get one or two who are not very co-operative
C,Uhm uhm
A,Makes life difficult for the others
C,Oh ya
A,Uhm
C,And and this year we are told to assess them uh or rather one component is peer assessment
A,Uhm
C,And I hated it when I have to call up one person and say and like oh you tell me about that group
A,Hey like gossiping
C,I feel so
C,I'm ya
C,I feel as though I'm encouraging them to tell uh tell tale about each other
A,Tale
C,But I guess
A,but how do they respond
A,Do they tell on each other actually
C,It's I have to I have to
A,Do they take that opportunity to
C,Ya I've always to to to set the whole perspective right you see
C,You know you you mustn't think that is a friend
C,Just tell me objectively whether whether you like or dislike the person
C,Just tell me whether the person does contribute fairly or not
C,You know I keep having to set this scenario before they tell me things
A,And so what happens
A,Do do they actually gossip
C,It's okay
C,They no
C,I think they they straighten up and they realise it's their responsibility uh to to to tell the right thing <X>
A,Uhm uhm uhm
C,so they do tell me if some are not working hard
A,Uhm
C,and also I match that with my own observation
A,I see
C,Ya when when they discuss and I in fact sometimes I'm more prejudiced I I feel that certain people are not contributing but when this person come and say: oh ya he or she does
A,Uhm
C,so I have to change my own uh uh assessment too
