speaker,speech
B,Probably
A,Well
B,Are you going out to lunch
A,Uh I had my lunch uhm and actually I had a very heavy lunch
A,Had potatoes and had salad I
B,Where
A,Potato Kentucky Fried Chicken you know
B,Oh you went out
A,The soft potato that whipped potato
B,You went out
A,No actually it was yesterday's one
A,I couldn't finish it I couldn't eat it at all in the fridge
A,Oh you're ribbons are quite nice
B,Yap so you just tie
A,Actually uhm how much did it cost you buy these ribbons
B,Uhm if you get a ready made one it's sixty cents
B,But if you get the whole roll like you know something like this it's two bucks
A,Oh ya
B,Then you can make
A,I suppose it's more economical
B,Ya what it's so troublesome
B,I mean I did one to show Jenny Jenny's daughter how to do it and that was it
B,I never expected her to like come back and say please ask me to make another one
A,Uhm uh
B,So well hack
B,'Cause I'm not doing anything
B,Anyway I told Ellice very flatly I have lost the desire to work
A,And then what happens now
B,I don't know I just wait and see whether that guy's offer comes through
B,If it does I'll be so glad to go away
A,Oh where is her now
B,He's somewhere in Singapore
B,He'll be here for the next couple of days and after that he's going back to Sydney
A,Oh and
B,So I don't know
A,Ha has he got your address
A,He may write to you from there
B,He's going to fax me from Sydney
A,Would it be wise
B,So
A,I mean people would be able to read you know your letters
B,Uhm
A,Maybe he should write to you instead of faxing
B,Well I gave him the card my card here and I I could always get in touch with him before I leave
B,So uhm I hope
A,Well anyway even after you leave and you expect faxes I can take them for you and pass it to you so no problem okay
B,No no
B,I not that worried 'cause Jenny's the one closest to the fax
B,So she's on the look out
A,Oh ya
A,That's right you know
B,So that's okay you know
A,Uhm but make sure it doesn't get into the wrong hands because you'll never know
B,I know I know
B,Our bosses are like dead curious I think because like both of them saw me with him and if and they were pretty curious judging from the expressions
B,Because like Miss Ng walking up and down three times and even when he was in my room she like went to and fro Mabel's room a couple of times and each time non fail she look in and Sakuma was passing like walking up and down like for no apparent reason <X>
