speaker,speech
A,So what that means is we will only be making a tax relief available for thirteen years because uh most of the reservists will serve a thirteen-year in-camp training cycle
A,and after that after that they will not have not enjoy any tax relief at all
A,So over the last eleven years I've been round the uh army camps the bases
A,I've been into the jungle with our soldiers
A,I've seen them training and I appreciate the amount of effort that they put in
A,I appreciate the amount of sacrifices they've put in
A,I believe that we should express in a manner that is commensurate with the way in which the uh soldiers have put in terms of sacrifices and contribution to the nation for us
A,I have therefore decided that the tax relief will be available even after they've completed their reservist training
A,In other words it's an expression life-long expression on the part of the government for the uh reservists as long as he's contributed in national service
A,as long as he's contributed in reserves he will continue to receive that tax relief or be it at a slightly lower level
A,When they're doing active uh reserve training we give them a relief at a higher level
A,Sir there's also a small number of people who for medical reasons largely uh do not uh carry on to do reserves uh after they've finished their NS
A,I've decided that it would be mean it would be mean on the part of Mindef not to allow these people also to enjoy the tax relief
A,and therefore I've decided that they too will enjoy the tax relief again at the lower level of five hundred dollars instead of a thousand
A,I will really be splitting hairs to say that reserve service is much more important much more valuable
A,and therefore to be regarded at a higher level recognised by the government but not national service which all of them have completed
A,And that is the basis that is the reason for my deciding to make the tax relief available to all all who have completed national service but for those who are in active reserve to receive a slightly higher level of tax relief
A,So Dr John Chen and uh Mr Liew Sing Paw both uh reservist officers have uh spoken uh positively of the uh tax relief
A,Uh our own uh indications surveys had uh shown that majority of Singaporeans support this particular relief
A,Uh Mr Liew suggested that indicated that this does give uh reservists a very much higher level of status and I agree with him
A,Indeed Mindef will be uh liaising with the Ministry of Defence to uh encourage the Ministry of Defence
A,I beg your pardon
A,Mindef will be liaising with the Ministry of Finance to encourage the Ministry of Finance to put a star next to the names of all reservists <X>
