speaker,speech
B,You know then the V C F sticker I just wanted to cover the National University of Singapore writing
A,Then you can laminate what
A,You put a picture at the back and then paste the <unclear> word </unclear> stick it on
B,Ma fun lah you laminate like that
A,Why you go and buy such difficult
B,But I like I am I'm used to that type of file you know
B,Since J C I had this the the one with the flap
A,That is why I hate the flap type
A,You know why
A,You can't put a lot of things in there
A,Because of then button once you if you stack it up real high right you can't close
B,Ya but isn't it the same with the others
A,No
A,The ring file we can put at least about this thick you know the stack of papers or whatever just put it there and it can still hold on to it
B,But it drops off right
A,Ya ya lah
B,Because people like me need the covering that flap right as long as the flap can close ha
B,I guaran I can guarantee that the the paper won't fall down you see
B,So I need that in case it has happened to me so many times already in the bus right and then you hold the file like that in this
A,<unclear> word </unclear>
B,Ya so embarrassing
A,You know what my friend does
A,She has you know the ordinary ring file you have this thing the
B,The clip
A,Ya the clip here right
A,Then you have the rings here right and here is where you always put your papers and sometimes when your clip is too when when too many papers to clip you can't clip everything there right
A,So what she does is that she puts the rest of the papers other side and she buys those thick clips
B,Oh
A,And she clips it there
B,Oh ya I see what you mean
A,You know what I mean
B,Oh no wonder a lot of people have those clips on their files
A,On their files quite useful ha
B,But I still cannot lah
B,I am still not used to it
B,I am still very used to that old type
A,He's got so many posters in his room
B,Les Miserables that L very nice
A,Aye I know
A,Are you going to watch
B,Cannot lah so expensive a hundred over right for one ticket
A,For what
A,The tickets are one two six but that is only for American Express card holders
A,I think there are cheaper ones you know
B,My friend said she could cater for seventy you know because either they bought in bulk or something like that
A,Actually you can
A,I think the cheapest is seventy but uhm for for American card holders when they send you the forms right I think they charge you one two six
B,No because they said the tickets are seventy right and those for seventy dollars you are getting the front row seats
A,Since when
A,How
B,I don't know how she do it lah
B,She I think they bought in bulk a lot a lot so then they were trying to get rid of it seventy
A,So is she trying to rid of it now
B,I don't know
B,Kareen Chow also wants me to go and fine out
A,Can can can can
B,Maybe I will find out for you lah whether the thing is
A,Is Lin is Linda going
B,I don't think Linda's going
B,She didn't say anything
A,Then how come she she's got the pamphlet there
B,She can get pamphlet without buying the ticket what
A,But usually you don't like put it right in at the top of your book you know without wanting to go
B,Actually I want to go and see Nutcracker Suite but Kareen Chow to see it so I didn't want to see
A,That is so mean
B,I know
B,No because he said he said he wanted somebody to see it with him and then Clara said that she would she would only go if somebody else would go with them
A,Clara as in what
B,Clara as in the
A,Sub com
B,Ah sub com Clara
B,So she only said she would go with Kareen Chow if somebody else follows
B,So Kareen Chow asked me to go
B,Would you go
A,Depending on what is going on between the both of them
B,Ya but I mean it is like even the invitation in itself is is not sincere you know
A,No lah let's put it this way
A,I'm not interested in going to watch the thing all things all other things aside
B,You don't like Nutcracker Suite
A,Uhm not that I don't like lah but I mean no particular interest
B,But I'd rather go and Les Miserables
A,Aiyah don't want
A,I don't like to see opera
B,Aye Les Miserables
B,It is a musical right
A,No it is not
A,It is a musical
A,It is wonderful
B,Aye don't think
A,And the music is very good
B,Les Miserables is by who
B,Andrew Lloyd Webber ah
A,No it is not
A,It's by some
A,What's his name
A,Macintosh I think
B,Macintosh
A,Mac
A,I can't remember his name
A,Uhm ya it it's not by Lloyd Webber Andrew Lloyd Webber
B,But I really want to see Andrew Lloyd Webber's
A,Let me try and see wait ah
B,Can you see
A,Ah ah
B,Aye ya I want to be a master student
B,I need a room like this
A,Wow I tell you I just got my computer the other day
B,And you couldn't exit your name
A,It was so horrible then last night
A,I I I stayed up till about one o'clock fiddling around with it trying to like trying to test out the programme to <unclear> word </unclear>
A,Then one point of time I I panic because uhm I don't know what I pressed and then you know on the screen right <O> Interruption </O>
B,So what happen at one o'clock
A,Ya so then after that okay then I I I Can't remember which button I press and then this you know the the the screen and then the page is like that right
A,And then suddenly another one another page whatever you call that another whatever came out on top of it and then another one another one
A,And it's like there are so many you know and I I was like oh my goodness how what do I do now
A,How do I get back to my original page you see
A,So I was clicking this clicking that aye ya tell you
A,It took me the whole night to finally remove all all those things at the front
B,Close the page lah
B,Just close the page that was on top of the one the first one
A,Ya ya ya and then after but then after I close close them and then I got back to Windows right then I click MS Word again the whole thing came back again
B,You saved it ah
A,No I didn't save it
B,What command did you do to <unclear> word </unclear> overlap
A,I don't know
B,Page page few
B,No
A,Don't know
A,I can't remember
A,You know when you are testing right you just just pressing any available key
B,How did you how did it happen
B,If only the computer doesn't go bizzard like that
